contig	numParameters	likelihood
o2148	7	-494.521232
o2149	7	-338.468367
o214	6	-259.960856
o2150	7	-389.362131
o2151	7	-715.242715
o2152	7	-388.114388
o2153	6	-1982.827849
o2154	6	-475.984743
o2155	7	-374.542232
o2157	7	-480.926954
o2158	7	-331.466049
o2159	7	-1984.802618
o215	7	-833.405423
o2162	7	-420.306800
o2163	6	-2209.898582
o2164	7	-153.271421
o2165	7	-510.171508
o2166	7	-539.759031
o2167	7	-374.780688
o2168	7	-222.389921
o2169	7	-432.902652
o216	7	-388.871768
o2170	6	-320.386638
o2171	7	-112.246481
o2172	7	-638.215649
o2173	7	-335.586076
o2175	7	-232.180759
o2176	7	-454.007160
o2177	7	-514.170328
o2178	7	-849.561820
o2179	7	-561.340392
o2180	7	-500.690804
o2181	7	-733.528696
o2182	7	-320.345679
o2183	7	-613.688547
o2184	7	-370.160261
o2185	7	-1054.362552
o2186	7	-300.379109
o2187	7	-673.972581
o2188	6	-1719.678535
o2189	6	-787.330946
o218	7	-380.721138
o2190	7	-927.549028
o2191	7	-432.537513
o2192	7	-1114.045767
o2193	7	-395.473424
o2194	7	-408.438300
o2195	6	-537.732047
o2196	7	-313.603458
o2197	7	-1754.265289
o2198	7	-446.081935
o2199	7	-343.497447
o219	7	-743.924451
o21	7	-270.351447
o2200	7	-274.222476
o2201	7	-258.679330
o2202	7	-359.864624
o2203	7	-1728.890798
o2204	7	-567.644583
o2205	7	-939.621634
o2206	6	-967.092419
o2207	7	-519.589653
o2208	7	-669.545543
o2209	7	-525.136465
o220	7	-558.964340
o2210	7	-368.238160
o2211	6	-1899.070627
o2212	7	-332.988617
o2213	7	-1105.965070
o2214	7	-218.928776
o2215	7	-277.986757
o2216	7	-305.464621
o2217	7	-445.936694
o2218	7	-496.031582
o2219	7	-376.994954
o2220	7	-334.134521
o2221	6	-390.469717
o2222	6	-430.159060
o2223	7	-229.116538
o2224	7	-451.775244
o2225	7	-844.240763
o2226	7	-366.242092
o2227	7	-469.066240
o2228	7	-216.466381
o2229	7	-648.054755
o222	7	-761.061900
o2230	7	-739.238198
o2231	7	-247.194103
o2232	7	-491.093490
o2233	6	-557.602101
o2234	7	-1083.358948
o2235	6	-754.925214
o2236	7	-611.989588
o2237	7	-549.237313
o2238	7	-2193.006731
o2239	7	-425.774305
o223	7	-475.554735
o2240	7	-910.307042
o2241	7	-510.363663
o2242	7	-1152.916014
o2243	7	-280.028457
o2244	7	-782.142820
o2245	7	-221.953906
o2246	6	-954.175482
o2247	7	-1457.832883
o2248	7	-312.540437
o2249	6	-1157.892562
o224	7	-321.402487
o2250	7	-414.409466
o2251	7	-473.430642
o2253	7	-457.477646
o2255	7	-1130.083148
o2256	7	-419.813151
o2257	7	-1316.679122
o2258	7	-598.949068
o2259	6	-632.606363
o225	7	-348.130418
o2260	7	-1066.680982
o2261	7	-579.749188
o2263	7	-518.881639
o2264	7	-243.672108
o2265	7	-1304.590351
o2266	7	-339.431810
o2267	7	-1633.630726
o2268	7	-282.833566
o2269	7	-398.754431
o226	7	-442.881348
o2270	6	-326.073687
o2271	7	-581.970350
o2272	7	-223.091249
o2273	6	-619.952641
o2274	7	-448.173597
o2275	7	-400.313066
o2276	7	-588.342735
o2277	6	-343.408672
o2278	7	-398.072729
o2279	7	-318.482342
o227	7	-401.577208
o2282	7	-317.708377
o2283	7	-431.867388
o2284	7	-1571.070389
o2285	7	-556.480254
o2286	7	-479.038889
o2287	7	-234.987388
o2289	7	-343.734241
o228	6	-574.280594
o2290	7	-671.962626
o2291	7	-358.908663
o2292	7	-476.212354
o2293	7	-176.071316
o2294	7	-184.566900
o2295	7	-569.493747
o2296	7	-862.271301
o2297	7	-1420.376281
o2298	7	-581.871534
o229	7	-206.543608
o22	7	-437.811877
o2300	7	-746.584285
o2301	7	-495.116170
o2302	7	-712.590360
o2303	7	-556.754190
o2304	6	-701.721554
o2305	7	-408.923469
o2306	7	-432.505697
o2307	7	-427.057805
o2308	7	-654.989238
o2309	7	-452.528134
o230	7	-281.252146
o2310	7	-746.739966
o2312	6	-1464.487528
o2313	7	-498.230696
o2314	7	-588.525732
o2315	7	-529.703742
o2316	7	-509.622840
o2317	6	-586.980470
o2318	7	-215.987306
o2319	7	-427.868771
o231	7	-187.597506
o2320	7	-343.468599
o2321	7	-255.749379
o2322	7	-468.169886
o2323	6	-509.872247
o2324	7	-168.554030
o2325	7	-239.743642
o2326	7	-391.057328
o2327	7	-253.016711
o2329	7	-450.791118
o232	6	-509.159624
o2330	7	-278.484113
o2331	7	-426.968348
o2332	7	-253.820304
o2333	7	-305.513285
o2334	7	-417.789280
o2335	7	-345.821197
o2336	7	-371.431127
o2337	7	-492.673748
o2338	7	-294.497213
o2339	7	-214.050670
o233	7	-1202.437967
o2340	7	-629.074993
o2341	7	-358.769471
o2343	7	-308.151963
o2345	7	-735.943772
o2347	7	-245.059742
o2348	7	-378.458600
o2349	7	-681.992006
o234	6	-521.556489
o2350	6	-1186.791637
o2351	7	-728.443699
o2353	7	-424.234121
o2354	7	-204.913382
o2355	7	-258.092386
o2356	7	-710.897874
o2357	7	-817.977467
o2358	7	-728.203401
o2359	7	-158.914141
o235	7	-250.005335
o2360	7	-978.588369
o2361	7	-1056.628145
o2362	7	-477.970569
o2363	7	-949.879499
o2364	7	-492.373410
o2366	7	-361.567241
o2367	6	-312.753332
o2368	7	-382.644194
o2369	7	-293.099238
o236	7	-379.469305
o2370	7	-949.719893
o2371	7	-1096.570510
o2372	7	-495.601788
o2373	7	-626.409538
o2374	7	-883.955880
o2375	7	-532.568564
o2376	7	-1145.656165
o2377	7	-625.518467
o2378	7	-655.627849
o2379	7	-531.740850
o237	7	-683.811748
o2380	7	-584.591172
o2381	7	-394.137949
o2383	7	-362.441113
o2384	7	-559.861252
o2385	7	-312.739151
o2386	7	-277.806693
o2388	7	-1655.934303
o238	7	-233.039540
o2392	7	-326.171226
o2393	7	-980.159887
o2394	7	-350.534327
o2395	7	-252.988505
o2396	7	-581.890081
o2397	7	-411.646917
o2398	7	-511.456817
o2399	7	-423.310665
o239	7	-231.287787
o23	7	-434.018431
o2401	7	-258.791085
o2402	7	-1100.270340
o2403	7	-638.797351
o2404	7	-1005.420036
o2405	7	-382.944600
o2406	7	-1147.552017
o2407	7	-281.705242
o2408	7	-331.015847
o240	7	-358.029948
o2410	7	-871.366525
o2411	7	-517.084717
o2412	7	-398.036885
o2413	7	-424.071368
o2414	7	-368.308692
o2415	6	-1812.412935
o2416	7	-435.818444
o2417	7	-790.933739
o2418	7	-1671.390667
o2419	7	-248.686786
o241	7	-383.651132
o2420	7	-191.333295
o2421	7	-916.783495
o2422	7	-418.101592
o2423	7	-960.676163
o2424	7	-240.267352
o2425	7	-356.873427
o2426	7	-391.380278
o2427	7	-544.139685
o2428	7	-369.472511
o2429	7	-167.619633
o242	7	-215.531905
o2430	7	-326.746731
o2431	7	-150.337826
o2432	7	-459.848784
o2433	7	-374.015908
o2434	6	-673.387222
o2436	7	-788.907425
o2437	7	-325.759838
o2438	7	-430.746341
o2439	7	-525.367635
o243	7	-258.540893
o2440	7	-325.976279
o2441	6	-355.516030
o2442	7	-188.588825
o2443	7	-356.824257
o2445	6	-1014.205561
o2446	6	-1153.330477
o2447	7	-366.892254
o2448	7	-194.608192
o2449	7	-531.461429
o244	7	-338.676739
o2450	7	-515.553262
o2451	7	-336.989334
o2453	7	-354.752152
o2454	7	-505.096149
o2455	7	-739.399524
o2456	7	-327.415133
o2457	7	-309.452283
o2458	7	-278.974439
o2459	7	-539.793118
o245	7	-380.136889
o2460	7	-311.471334
o2461	7	-532.551729
o2462	7	-192.321142
o2463	7	-836.070355
o2465	7	-750.322867
o2466	7	-254.988521
o2467	7	-458.975983
o2468	7	-573.806228
o2469	7	-197.927015
o246	7	-495.052165
o2471	7	-381.631243
o2473	7	-273.503844
o2474	7	-201.941959
o2475	7	-334.914448
o2476	6	-364.688773
o2477	7	-331.734443
o2478	7	-496.225805
o2479	6	-819.611721
o247	7	-335.709057
o2480	7	-826.632483
o2481	7	-481.120822
o2482	7	-259.952568
o2484	7	-314.026093
o2485	6	-1263.374588
o2486	7	-331.423769
o2487	6	-291.087423
o2488	7	-1919.108176
o2489	7	-403.255073
o248	7	-269.538062
o2490	7	-693.446402
o2491	7	-559.521248
o2492	7	-686.677840
o2493	6	-663.011305
o2494	7	-928.842608
o2495	6	-491.170246
o2496	7	-564.546803
o2497	7	-1401.926876
o2498	7	-452.958801
o2499	7	-880.189868
o249	7	-359.031785
o24	7	-347.742810
o2500	7	-445.288602
o2503	7	-684.615956
o2504	7	-247.037583
o2505	7	-278.455108
o2506	7	-1159.069838
o2507	7	-444.150290
o2508	7	-677.657072
o2509	7	-653.442042
o250	7	-292.996906
o2510	7	-461.031964
o2512	7	-691.934714
o2514	7	-690.157606
o2515	7	-773.549858
o2516	7	-562.073222
o2517	6	-509.280851
o2518	7	-225.393965
o2519	7	-252.631298
o251	7	-1498.316825
o2520	7	-864.561329
o2521	6	-1002.456756
o2523	7	-581.434713
o2524	7	-989.149978
o2525	7	-455.705928
o2526	7	-762.170255
o2527	7	-265.977800
o2528	7	-755.904791
o2529	6	-1163.695491
o252	7	-649.169872
o2530	6	-1343.704272
o2531	6	-178.679705
o2532	7	-296.735210
o2533	7	-1247.197282
o2534	7	-963.603029
o2537	7	-212.542150
o2538	7	-820.015617
o253	7	-351.810627
o2540	7	-690.920607
o2541	7	-557.929886
o2542	7	-207.870477
o2543	7	-266.213916
o2544	7	-325.897177
o2545	7	-535.578009
o2546	7	-185.697295
o2547	7	-335.635878
o2548	7	-563.821316
o2549	7	-512.561593
o254	7	-1148.929069
o2550	6	-541.929778
o2551	7	-533.438798
o2552	7	-314.966041
o2553	7	-676.829077
o2554	7	-567.573698
o2555	7	-533.478825
o2556	7	-594.782658
o2557	6	-525.265923
o2558	6	-281.685347
o2559	7	-141.355750
o255	7	-234.369868
o2560	7	-347.174641
o2561	6	-388.426946
o2562	7	-284.841098
o2563	7	-231.623823
o2564	7	-589.224307
o2565	7	-1712.408136
o2566	7	-408.191137
o2567	6	-403.772194
o2568	7	-305.567243
o2569	7	-596.526314
o256	7	-268.546268
o2570	7	-322.300001
o2571	7	-336.629515
o2572	7	-1927.131430
o2573	7	-811.006026
o2574	7	-375.716541
o2575	7	-614.607155
o2576	7	-271.501950
o2577	7	-382.815797
o2578	7	-361.423201
o2579	7	-207.021291
o257	7	-509.510397
o2580	7	-503.554525
o2582	7	-702.692504
o2583	7	-330.858774
o2584	7	-597.206514
o2585	7	-377.195846
o2589	7	-497.021222
o258	6	-486.829955
o2590	6	-377.866540
o2591	7	-375.334074
o2592	7	-2313.947140
o2594	7	-79.304280
o2595	7	-415.937542
o2596	7	-1663.258462
o2597	7	-891.847745
o2598	7	-491.325721
o2599	7	-711.213686
o259	7	-354.285029
o25	7	-179.556979
o2600	7	-380.740731
o2602	7	-285.112385
o2603	7	-700.968402
o2604	7	-357.542411
o2605	7	-719.647567
o2606	7	-470.917423
o2607	7	-422.912720
o2608	7	-1768.790739
o2609	7	-543.446890
o260	7	-309.868190
o2610	7	-278.773501
o2611	7	-382.232389
o2612	7	-800.333283
o2613	6	-1104.515723
o2614	7	-648.561206
o2615	7	-401.987260
o2616	7	-269.422994
o2617	7	-359.085480
o2618	7	-379.750338
o2619	7	-579.470700
o261	7	-157.834066
o2620	7	-1168.096681
o2622	6	-403.493086
o2623	7	-182.923142
o2624	6	-237.896899
o2625	7	-637.749531
o2626	7	-259.907270
o2627	7	-542.909919
o2628	7	-766.547291
o2629	6	-389.676646
o262	7	-234.948841
o2630	6	-597.876789
o2631	7	-306.651793
o2632	7	-1097.327765
o2633	7	-929.312813
o2634	7	-672.224307
o2635	7	-224.432446
o2637	7	-283.323595
o2638	7	-793.823159
o2639	7	-157.690893
o263	7	-262.910830
o2640	7	-418.287297
o2641	7	-485.987788
o2642	7	-318.656647
o2644	7	-504.328889
o2645	7	-410.119555
o2646	7	-287.728349
o2647	7	-402.560924
o2648	7	-494.578823
o2649	7	-443.882008
o264	7	-543.313683
o2650	7	-461.334444
o2651	7	-274.625398
o2652	6	-274.108316
o2653	7	-334.083509
o2654	7	-468.416847
o2655	7	-398.753613
o2656	7	-877.573789
o2657	6	-551.653446
o2658	7	-952.957859
o2659	7	-297.786069
o2660	7	-334.333364
o2661	7	-286.827082
o2662	7	-545.111327
o2663	7	-173.651409
o2664	7	-613.844214
o2665	7	-454.824719
o2666	7	-480.692133
o2667	7	-811.982308
o2668	7	-685.630131
o2669	7	-702.587554
o266	7	-432.679041
o2670	7	-975.581666
o2671	7	-1266.624914
o2673	7	-520.663671
o2674	7	-498.714532
o2675	7	-308.845780
o2676	7	-227.970058
o2677	7	-404.865116
o2678	7	-312.663625
o2679	7	-236.353086
o267	6	-2715.986139
o2681	7	-925.281197
o2682	7	-1258.606432
o2684	7	-278.966704
o2685	7	-50.098397
o2686	7	-963.435845
o2687	7	-302.956630
o2688	7	-410.096599
o2689	7	-1254.838241
o268	7	-363.822807
o2690	7	-73.532031
o2692	7	-534.646485
o2693	7	-565.225416
o2694	7	-290.832742
o2695	7	-237.571502
o2696	7	-323.360350
o2697	7	-748.741363
o2698	7	-427.375132
o2699	7	-190.785204
o269	7	-1498.395276
o26	7	-1273.464094
o2701	7	-498.524966
o2702	7	-266.080904
o2703	7	-499.575054
o2704	6	-263.761680
o2705	7	-363.288402
o2706	7	-501.811736
o2707	6	-1423.100026
o2708	7	-292.249376
o2709	7	-174.240084
o270	7	-574.834531
o2710	7	-389.612954
o2711	7	-618.307104
o2712	7	-411.445963
o2715	7	-786.562279
o2716	7	-341.917118
o2717	7	-469.497802
o2718	7	-418.373628
o2719	6	-343.912134
o271	7	-366.890592
o2720	7	-1205.197915
o2721	7	-1191.991877
o2722	7	-360.408573
o2723	7	-316.296901
o2724	7	-300.676333
o2725	7	-348.748635
o2726	7	-385.376241
o2728	6	-185.645642
o2729	7	-216.029233
o272	7	-275.842111
o2730	7	-598.899389
o2731	7	-585.994927
o2732	7	-555.660933
o2733	6	-652.808301
o2734	6	-591.049577
o2735	7	-409.121847
o2737	7	-520.968181
o2739	7	-310.422161
o273	7	-668.377040
o2740	6	-507.075390
o2741	7	-664.040555
o2742	7	-307.499255
o2743	7	-722.105314
o2744	7	-739.463305
o2745	7	-645.028881
o2746	7	-522.784945
o2747	7	-177.312945
o2748	7	-708.458346
o2749	7	-300.375413
o274	6	-243.566007
o2750	7	-551.676073
o2751	7	-324.766696
o2752	7	-618.903892
o2753	6	-297.718111
o2754	7	-400.968995
o2755	7	-224.008799
o2756	7	-569.399158
o2757	7	-233.203316
o2758	7	-289.053168
o2759	7	-208.693127
o275	7	-1155.631931
o2760	7	-1245.306173
o2761	7	-1164.578444
o2763	7	-304.385336
o2764	6	-662.575439
o2765	7	-319.883820
o2766	7	-705.916130
o2767	7	-382.699516
o2769	7	-359.412597
o276	7	-619.975244
o2770	7	-566.096185
o2771	7	-1510.357138
o2772	7	-662.058371
o2773	7	-117.840918
o2774	7	-466.849131
o2775	7	-956.710000
o2776	7	-678.880202
o2777	7	-280.086638
o2778	7	-440.080787
o2779	7	-354.163917
o277	7	-1239.937052
o2780	7	-710.382607
o2781	7	-237.173826
o2782	7	-238.493546
o2783	7	-302.998461
o2784	7	-318.260505
o2785	7	-330.158038
o2786	6	-693.084392
o2787	6	-819.751151
o2788	7	-1073.593894
o2789	7	-256.947340
o278	7	-852.062679
o2791	7	-787.190796
o2793	7	-246.542641
o2794	7	-404.280178
o2795	7	-540.549733
o2796	6	-551.653698
o2797	7	-444.313509
o2798	6	-342.816971
o2799	7	-1068.770437
o279	7	-249.765481
o27	7	-718.760686
o2800	7	-317.109444
o2801	7	-450.471056
o2802	7	-262.453336
o2803	7	-313.996803
o2804	7	-387.961577
o2805	6	-781.928975
o2806	7	-490.375229
o2807	7	-256.616540
o2808	7	-584.525047
o2809	7	-387.023665
o280	7	-339.828292
o2810	7	-215.946188
o2811	7	-174.849264
o2812	7	-351.270384
o2813	7	-367.144535
o2814	7	-472.565544
o2815	7	-226.120938
o2816	7	-677.952758
o2817	7	-382.792638
o2818	6	-1079.550035
o281	7	-578.458019
o2820	7	-225.464497
o2821	7	-414.440965
o2823	7	-784.068907
o2824	7	-307.339080
o2825	7	-614.768918
o2826	7	-267.460621
o2829	7	-394.958026
o282	6	-1315.801652
o2832	7	-463.445921
o2833	6	-1925.792045
o2834	7	-1368.476846
o2835	7	-359.889664
o2836	7	-1238.906977
o2837	7	-259.066937
o2838	7	-396.780291
o2839	6	-427.323714
o283	6	-336.592011
o2840	7	-423.465014
o2841	7	-487.766386
o2842	7	-542.243603
o2843	7	-292.359431
o2844	7	-329.543848
o2845	7	-597.848910
o2846	7	-620.169285
o2847	7	-325.135713
o2848	7	-309.787617
o2849	7	-433.612368
o2850	6	-1083.972860
o2851	7	-382.664660
o2852	7	-488.328238
o2853	7	-327.610720
o2854	7	-942.409995
o2856	7	-1049.960493
o2857	7	-297.261879
o2858	7	-1316.271544
o2859	7	-269.272474
o285	7	-449.946964
o2860	7	-395.700054
o2862	7	-690.830547
o2863	7	-324.443716
o2864	7	-332.654307
o2865	7	-410.793048
o2866	7	-104.896783
o2867	7	-299.431116
o2868	7	-272.437096
o2869	7	-338.205761
o286	7	-552.269209
o2870	7	-258.405314
o2871	7	-598.449835
o2872	6	-286.246656
o2873	7	-626.347569
o2874	7	-667.309088
o2876	7	-1714.524679
o2877	7	-539.294278
o2878	7	-174.260614
o2879	6	-756.768622
o287	7	-321.006672
o2881	7	-352.018291
o2882	7	-303.935039
o2884	7	-338.952445
o2885	6	-411.331867
o2886	7	-657.192609
o2887	7	-535.712092
o2888	7	-322.653346
o2889	7	-580.579996
o288	7	-992.913819
o2890	7	-368.479958
o2891	7	-472.637667
o2892	7	-944.333148
o2893	6	-272.951458
o2894	7	-602.939315
o2895	7	-602.322073
o2896	7	-282.410155
o2897	7	-715.993651
o2898	6	-486.815804
o289	7	-413.631180
o28	7	-313.642327
o2900	7	-1198.468339
o2901	7	-293.163830
o2902	7	-289.837826
o2903	7	-230.710394
o2904	7	-423.419402
o2905	7	-1125.515199
o2907	7	-446.445489
o2908	7	-1038.259554
o2909	7	-277.459560
o290	7	-895.256413
o2910	7	-488.105274
o2912	6	-430.022206
o2913	7	-313.600386
o2914	6	-295.017915
o2916	7	-256.771640
o2917	7	-316.550247
o2918	6	-241.043937
o2919	7	-917.255947
o291	7	-491.754063
o2920	7	-391.330283
o2921	7	-469.744708
o2922	7	-136.921468
o2923	7	-1020.688211
o2924	6	-435.904509
o2925	7	-33.391721
o2926	6	-305.061873
o2927	7	-58.398602
o2928	7	-655.769889
o2929	6	-789.875887
o292	7	-842.187932
o2930	7	-366.883848
o2931	6	-212.866559
o2932	7	-231.064155
o2934	7	-180.781707
o2935	7	-579.828576
o2936	7	-773.977051
o2937	7	-743.209509
o2938	7	-610.010954
o2939	7	-402.124994
o293	7	-79.924327
o2940	7	-440.992286
o2941	7	-274.489008
o2942	7	-558.114371
o2943	7	-1413.153216
o2944	6	-402.409513
o2945	6	-929.046671
o2946	7	-280.420499
o2947	7	-886.855030
o2948	7	-505.798971
o2949	6	-528.689118
o294	7	-1020.588388
o2950	7	-781.468456
o2951	7	-309.161906
o2952	7	-673.441618
o2953	7	-174.737494
o2954	7	-1219.264141
o2955	6	-845.923379
o2956	7	-240.936297
o2957	7	-275.907181
o2958	7	-537.413407
o2959	7	-483.603431
o295	7	-352.452206
o2960	7	-806.984035
o2961	7	-820.088958
o2962	7	-603.078022
o2963	7	-294.689750
o2964	6	-613.784823
o2965	7	-323.727244
o2966	7	-217.063268
o2967	7	-311.113213
o2968	7	-229.046308
o2969	7	-77.094179
o296	7	-1280.766437
o2970	7	-699.514870
o2971	7	-531.906398
o2972	7	-273.767470
o2973	7	-265.252864
o2974	7	-759.874226
o2975	7	-220.752862
o2976	7	-151.898496
o2977	7	-188.070600
o2978	7	-287.613104
o2979	7	-480.224574
o297	7	-699.118853
o2980	7	-596.055055
o2981	7	-335.646016
o2982	6	-1240.079876
o2983	6	-256.354438
o2984	7	-1067.377338
o2985	7	-1972.179830
o2986	7	-1752.221804
o2987	7	-886.997293
o2988	7	-450.825809
o2989	7	-1337.340651
o298	7	-389.156474
o2990	7	-1563.774381
o2991	7	-336.928944
o2992	7	-681.092343
o2993	7	-1009.202805
o2994	7	-676.848923
o2996	7	-391.174388
o2997	7	-967.575471
o2998	7	-799.788885
o2999	7	-425.782456
o299	7	-748.265518
o29	7	-437.613830
o2	7	-604.788107
o3000	7	-452.812115
o3001	7	-229.299347
o3002	7	-609.665418
o3004	7	-578.431988
o3005	7	-725.571312
o3006	7	-527.325152
o3007	7	-166.411032
o3008	7	-888.067710
o3009	7	-1353.075736
o300	7	-169.788923
o3010	6	-753.395486
o3012	7	-656.906130
o3013	7	-201.329881
o3014	7	-259.111827
o3015	7	-355.719304
o3016	6	-2549.217001
o3017	7	-769.388578
o3018	7	-364.689019
o3019	7	-1089.800211
o301	7	-332.518557
o3020	6	-584.849178
o3021	7	-294.607367
o3022	6	-652.289075
o3023	7	-499.229890
o3024	7	-1169.436846
o3025	7	-491.162429
o3026	7	-323.754169
o3027	7	-416.192158
o3028	6	-463.254131
o3029	6	-343.265683
o302	7	-807.551071
o3030	7	-374.173324
o3031	7	-328.995197
o3032	7	-492.063322
o3033	7	-335.006139
o3034	7	-272.647228
o3035	6	-678.814125
o3036	7	-194.274758
o3037	7	-706.075936
o3038	7	-711.908231
o3039	7	-181.369616
o303	7	-263.191776
o3040	6	-383.195305
o3041	7	-413.079040
o3042	7	-386.165852
o3043	6	-1907.019757
o3044	7	-355.488808
o3045	7	-319.598410
o3046	7	-159.098579
o3047	7	-372.408877
o3048	7	-479.685396
o3049	6	-417.261339
o304	7	-718.356500
o3050	6	-917.932686
o3052	7	-341.121554
o3053	7	-562.367517
o3054	7	-410.225877
o3055	6	-910.003301
o3056	6	-545.264195
o3057	6	-226.174092
o3058	7	-234.934835
o305	6	-265.543097
o3060	7	-367.798403
o3062	7	-366.138259
o3063	7	-316.891417
o3064	7	-304.848754
o3065	6	-465.737349
o3066	7	-654.810792
o3067	7	-503.309862
o3068	7	-1208.243154
o3069	7	-351.117680
o306	7	-456.849741
o3070	7	-719.579156
o3071	7	-1193.901334
o3072	7	-349.982310
o3073	7	-952.297445
o3074	7	-301.226614
o3075	7	-459.689972
o3076	7	-282.272286
o3077	7	-290.435868
o3078	7	-433.666398
o3079	7	-250.754942
o307	7	-487.758370
o3080	7	-579.199263
o3081	7	-806.724892
o3082	7	-1296.942566
o3083	7	-518.417280
o3084	7	-441.641289
o3086	7	-356.027368
o3087	7	-213.796275
o3089	7	-468.772381
o308	6	-513.183980
o3090	7	-519.846724
o3091	7	-324.641977
o3092	6	-563.963924
o3093	7	-333.518138
o3094	6	-249.325595
o3095	7	-400.058811
o3096	7	-368.404333
o3097	6	-334.333385
o3098	7	-408.304953
o3099	7	-274.702759
o309	7	-512.557032
o3100	6	-395.309326
o3102	7	-402.378304
o3103	7	-491.132658
o3104	7	-500.757680
o3105	7	-216.512351
o3106	7	-284.867212
o3107	7	-231.924248
o3108	7	-407.014595
o3109	6	-565.527882
o310	7	-352.673670
o3110	7	-243.725569
o3112	6	-664.251930
o3113	7	-508.183867
o3114	7	-310.101204
o3115	7	-565.990297
o3116	7	-256.019935
o3117	7	-239.546739
o3118	7	-306.199498
o3119	7	-400.664755
o311	7	-406.105260
o3120	7	-816.835679
o3121	7	-455.244695
o3122	7	-459.794964
o3123	6	-424.618508
o3124	7	-456.420576
o3125	7	-468.184018
o3126	7	-168.295593
o3127	7	-481.827653
o3128	7	-3675.920947
o3129	7	-540.979480
o312	7	-405.647049
o3130	7	-760.428525
o3131	7	-200.513059
o3132	7	-1180.681432
o3133	7	-304.175468
o3134	7	-391.238383
o3136	7	-451.007609
o3137	7	-177.994032
o3138	7	-107.364545
o3139	7	-349.524922
o313	6	-584.411361
o3140	7	-227.636565
o3141	7	-366.145906
o3142	6	-223.411075
o3143	6	-476.736660
o3144	6	-494.338056
o3145	6	-267.997716
o3146	7	-704.555700
o3147	7	-401.500279
o3148	7	-258.467252
o3149	7	-589.903601
o314	6	-655.014350
o3150	7	-342.173390
o3151	7	-398.684466
o3152	7	-468.117189
o3153	7	-197.917333
o3154	7	-468.276491
o3155	7	-722.900924
o3156	7	-394.601960
o3157	7	-231.120502
o3158	7	-878.669739
o3159	6	-340.623575
o315	6	-554.780925
o3160	7	-1639.553872
o3161	7	-285.332013
o3162	7	-1182.429490
o3163	7	-340.391615
o3164	7	-557.590634
o3165	7	-1651.041919
o3166	7	-402.787601
o3167	7	-284.136944
o3168	7	-990.100187
o3169	7	-452.367874
o316	7	-337.959143
o3170	7	-660.797703
o3171	7	-417.756020
o3172	7	-491.018228
o3173	6	-401.469049
o3174	7	-392.715894
o3175	7	-346.083983
o3176	7	-302.580792
o3177	7	-386.977928
o3178	7	-545.419113
o3179	7	-596.919850
o317	7	-261.280940
o3180	7	-1046.920997
o3181	7	-227.132680
o3182	6	-2498.057774
o3183	7	-366.164098
o3184	7	-433.883899
o3185	7	-161.265538
o3186	7	-434.034557
o3187	7	-946.177650
o3188	7	-426.772138
o3189	7	-315.396752
o318	7	-1266.262094
o3190	6	-870.898531
o3191	7	-916.479245
o3192	7	-257.421010
o3193	7	-458.546184
o3194	7	-686.113283
o3195	7	-1482.785050
o3196	6	-1661.779514
o3197	7	-588.504284
o3198	7	-422.917914
o3199	7	-598.960385
o319	7	-310.505505
o31	7	-992.709142
o3200	7	-306.787414
o3201	7	-180.253333
o3202	7	-493.297409
o3203	7	-307.552266
o3204	7	-263.473609
o3205	7	-187.860122
o3206	6	-867.633291
o3208	7	-760.340579
o3209	7	-251.808726
o3210	7	-1588.816970
o3211	7	-265.074402
o3212	7	-652.447436
o3213	7	-583.174724
o3214	7	-846.816165
o3215	7	-586.625056
o3216	7	-348.514287
o3217	7	-352.936268
o3218	7	-344.316855
o3219	7	-319.995058
o321	7	-411.721631
o3220	6	-413.395233
o3221	6	-587.721766
o3222	7	-345.690331
o3223	6	-276.858087
o3224	7	-665.739187
o3225	6	-386.949704
o3226	7	-297.729366
o3227	7	-451.957459
o3228	7	-618.871289
o3229	7	-166.670104
o322	6	-597.092441
o3230	7	-266.279144
o3231	7	-474.490982
o3232	7	-922.264144
o3233	7	-328.453484
o3234	7	-326.847321
o3235	7	-819.733097
o3236	7	-173.780352
o3237	7	-456.333426
o3238	7	-819.194563
o3239	6	-562.354676
o323	7	-267.823591
o3241	6	-329.994801
o3242	7	-248.304689
o3243	7	-414.915205
o3244	6	-873.814400
o3245	7	-538.957801
o3246	7	-306.538924
o3247	7	-613.344880
o3249	7	-328.633882
o324	7	-346.538375
o3251	7	-420.725406
o3252	7	-357.939394
o3253	7	-194.381845
o3254	7	-916.348946
o3255	7	-470.891313
o3256	7	-328.153232
o3257	6	-216.422728
o3258	7	-217.610300
o3259	7	-255.484561
o325	6	-1070.789827
o3260	7	-563.302812
o3261	7	-349.596041
o3262	7	-215.844728
o3263	7	-359.623157
o3264	7	-218.878796
o3265	7	-289.110864
o3266	7	-220.230281
o3267	7	-361.514409
o3268	7	-277.973360
o3269	7	-2043.698444
o326	6	-491.675187
o3270	7	-1279.720015
o3271	7	-281.934619
o3272	7	-322.126680
o3273	6	-850.837673
o3274	7	-362.593150
o3275	7	-286.353672
o3276	7	-272.544323
o3277	7	-311.910279
o3278	7	-474.350448
o3279	7	-188.551806
o327	7	-1149.131738
o3280	7	-228.276576
o3281	7	-145.664069
o3282	7	-396.240253
o3283	6	-782.334028
o3284	7	-247.981950
o3285	7	-653.283367
o3286	7	-1073.128360
