contig	numParameters	likelihood
o2148	8	-494.521232
o2149	8	-338.460275
o214	7	-259.960856
o2150	8	-389.362140
o2151	8	-715.242715
o2152	8	-388.114388
o2153	7	-1982.827849
o2154	7	-475.984743
o2155	8	-374.542232
o2157	8	-480.924919
o2158	8	-331.466049
o2159	8	-1984.772199
o215	8	-833.405423
o2162	8	-420.306800
o2163	7	-2209.890324
o2164	8	-153.271421
o2165	8	-510.171508
o2166	8	-539.759031
o2167	8	-374.780688
o2168	8	-222.389921
o2169	8	-432.902652
o216	8	-388.871768
o2170	7	-320.386638
o2171	8	-112.246529
o2172	8	-638.166632
o2173	8	-335.586076
o2175	8	-232.180759
o2176	8	-454.007160
o2177	8	-514.170328
o2178	8	-849.561820
o2179	8	-561.340401
o2180	8	-500.690804
o2181	8	-733.167567
o2182	8	-320.345674
o2183	8	-613.688547
o2184	8	-370.148745
o2185	8	-1054.360057
o2186	8	-300.379109
o2187	8	-673.972581
o2188	7	-1719.678535
o2189	7	-785.195496
o218	8	-380.717632
o2190	8	-927.549028
o2191	8	-432.538094
o2192	8	-1114.045767
o2193	8	-395.473424
o2194	8	-408.438300
o2195	7	-525.518564
o2196	8	-313.603458
o2197	8	-1754.265289
o2198	8	-446.081935
o2199	8	-343.497442
o219	8	-743.924451
o21	8	-270.351447
o2200	8	-274.222476
o2201	8	-258.544251
o2202	8	-359.622608
o2203	8	-1728.890798
o2204	8	-567.644583
o2205	8	-937.282794
o2206	7	-967.086242
o2207	8	-519.589653
o2208	8	-669.545543
o2209	8	-525.136465
o220	8	-558.964340
o2210	8	-368.238160
o2211	7	-1899.070627
o2212	8	-332.988617
o2213	8	-1105.965070
o2214	8	-218.928712
o2215	8	-277.986757
o2216	8	-297.716171
o2217	8	-445.939540
o2218	8	-496.031582
o2219	8	-376.994954
o2220	8	-334.134521
o2221	7	-390.469717
o2222	7	-413.408426
o2223	8	-229.116538
o2224	8	-451.775244
o2225	8	-844.240763
o2226	8	-357.240531
o2227	8	-469.066240
o2228	8	-216.466381
o2229	8	-648.054755
o222	8	-761.061900
o2230	8	-739.238198
o2231	8	-247.194103
o2232	8	-491.093490
o2233	7	-557.602101
o2234	8	-1083.358948
o2235	7	-754.925214
o2236	8	-611.728765
o2237	8	-549.237313
o2238	8	-2193.006731
o2239	8	-425.774305
o223	8	-475.554735
o2240	8	-910.306978
o2241	8	-510.363663
o2242	8	-1152.916014
o2243	8	-280.028457
o2244	8	-776.260181
o2245	8	-221.953906
o2246	7	-954.175482
o2247	8	-1457.832883
o2248	8	-312.347869
o2249	7	-1157.892562
o224	8	-321.402487
o2250	8	-414.409466
o2251	8	-473.430642
o2253	8	-457.477646
o2255	8	-1130.083148
o2256	8	-419.813151
o2257	8	-1316.679122
o2258	8	-598.949068
o2259	7	-632.606363
o225	8	-348.130417
o2260	8	-1050.102935
o2261	8	-579.749190
o2263	8	-518.863437
o2264	8	-243.672108
o2265	8	-1304.590351
o2266	8	-339.431810
o2267	8	-1633.630726
o2268	8	-282.465978
o2269	8	-398.754431
o226	8	-442.881348
o2270	7	-325.966884
o2271	8	-581.970350
o2272	8	-223.091249
o2273	7	-619.952641
o2274	8	-448.173597
o2275	8	-400.313066
o2276	8	-588.342735
o2277	7	-342.341703
o2278	8	-397.831701
o2279	8	-318.484353
o227	8	-401.577208
o2282	8	-317.708377
o2283	8	-431.867388
o2284	8	-1571.070389
o2285	8	-555.373277
o2286	8	-479.038889
o2287	8	-234.987388
o2289	8	-343.734241
o228	7	-574.280594
o2290	8	-671.962626
o2291	8	-358.908663
o2292	8	-476.212355
o2293	8	-176.071314
o2294	8	-184.566900
o2295	8	-569.493747
o2296	8	-862.271301
o2297	8	-1420.376281
o2298	8	-581.871534
o229	8	-206.543608
o22	8	-437.617896
o2300	8	-746.584285
o2301	8	-495.116170
o2302	8	-712.590360
o2303	8	-556.754190
o2304	7	-701.721554
o2305	8	-408.592727
o2306	8	-432.505592
o2307	8	-427.057805
o2308	8	-654.989238
o2309	8	-452.528134
o230	8	-281.252146
o2310	8	-746.739966
o2312	7	-1464.487532
o2313	8	-498.230696
o2314	8	-588.525732
o2315	8	-529.699842
o2316	8	-509.622840
o2317	7	-586.695794
o2318	8	-215.987306
o2319	8	-427.868771
o231	8	-187.597506
o2320	8	-343.468599
o2321	8	-255.749379
o2322	8	-468.169886
o2323	7	-509.872247
o2324	8	-168.554030
o2325	8	-239.743642
o2326	8	-391.057328
o2327	8	-253.016707
o2329	8	-450.791118
o232	7	-509.157593
o2330	8	-278.484113
o2331	8	-426.968353
o2332	8	-253.820304
o2333	8	-305.513285
o2334	8	-417.789280
o2335	8	-345.821197
o2336	8	-371.431127
o2337	8	-492.673748
o2338	8	-294.497213
o2339	8	-214.050670
o233	8	-1202.426783
o2340	8	-629.074994
o2341	8	-358.769471
o2343	8	-308.151963
o2345	8	-735.943774
o2347	8	-245.059742
o2348	8	-378.458600
o2349	8	-681.992006
o234	7	-521.556488
o2350	7	-1182.438502
o2351	8	-728.443699
o2353	8	-424.234121
o2354	8	-204.913576
o2355	8	-258.092386
o2356	8	-710.897874
o2357	8	-813.607135
o2358	8	-728.203400
o2359	8	-158.908114
o235	8	-250.005335
o2360	8	-978.588369
o2361	8	-1056.628145
o2362	8	-477.970569
o2363	8	-940.799681
o2364	8	-492.373410
o2366	8	-361.567241
o2367	7	-312.753332
o2368	8	-382.644194
o2369	8	-293.094260
o236	8	-379.469305
o2370	8	-949.719893
o2371	8	-1096.570516
o2372	8	-495.590764
o2373	8	-625.574946
o2374	8	-883.955880
o2375	8	-532.568564
o2376	8	-1145.656165
o2377	8	-625.130293
o2378	8	-655.627849
o2379	8	-531.740850
o237	8	-672.363822
o2380	8	-584.591172
o2381	8	-394.138935
o2383	8	-359.438170
o2384	8	-559.861252
o2385	8	-312.739151
o2386	8	-277.806675
o2388	8	-1655.934303
o238	8	-233.039540
o2392	8	-326.171226
o2393	8	-980.160005
o2394	8	-339.731798
o2395	8	-252.988505
o2396	8	-581.890081
o2397	8	-411.646917
o2398	8	-511.456817
o2399	8	-423.310665
o239	8	-231.287787
o23	8	-434.018431
o2401	8	-258.791085
o2402	8	-1077.726185
o2403	8	-627.482782
o2404	8	-1005.420036
o2405	8	-382.944600
o2406	8	-1147.552017
o2407	8	-281.353697
o2408	8	-331.015847
o240	8	-357.840857
o2410	8	-871.366525
o2411	8	-517.084717
o2412	8	-398.036885
o2413	8	-424.071368
o2414	8	-368.308692
o2415	7	-1812.412935
o2416	8	-435.818444
o2417	8	-790.933739
o2418	8	-1671.382744
o2419	8	-248.686786
o241	8	-383.651132
o2420	8	-191.333295
o2421	8	-916.783495
o2422	8	-418.091932
o2423	8	-960.676163
o2424	8	-240.267392
o2425	8	-356.873427
o2426	8	-391.380278
o2427	8	-544.139685
o2428	8	-369.472511
o2429	8	-167.619633
o242	8	-215.531905
o2430	8	-326.746731
o2431	8	-150.337826
o2432	8	-459.848784
o2433	8	-373.158866
o2434	7	-673.387222
o2436	8	-788.907425
o2437	8	-325.383009
o2438	8	-429.969064
o2439	8	-508.732033
o243	8	-258.540893
o2440	8	-325.976279
o2441	7	-355.516030
o2442	8	-188.588825
o2443	8	-356.824257
o2445	7	-1014.205561
o2446	7	-1153.330477
o2447	8	-366.892254
o2448	8	-194.608192
o2449	8	-531.461429
o244	8	-337.435262
o2450	8	-515.553262
o2451	8	-336.989335
o2453	8	-354.752152
o2454	8	-505.096149
o2455	8	-739.401626
o2456	8	-327.415133
o2457	8	-309.452283
o2458	8	-278.974439
o2459	8	-539.793118
o245	8	-379.691492
o2460	8	-311.471334
o2461	8	-532.551729
o2462	8	-192.321142
o2463	8	-836.070355
o2465	8	-750.322867
o2466	8	-254.586945
o2467	8	-458.975983
o2468	8	-573.806228
o2469	8	-197.927015
o246	8	-495.052165
o2471	8	-381.631243
o2473	8	-273.124152
o2474	8	-201.941957
o2475	8	-334.914448
o2476	7	-364.688773
o2477	8	-331.734443
o2478	8	-496.225805
o2479	7	-819.611721
o247	8	-335.709057
o2480	8	-826.632483
o2481	8	-481.120822
o2482	8	-259.952568
o2484	8	-313.869418
o2485	7	-1263.374588
o2486	8	-331.423769
o2487	7	-290.484918
o2488	8	-1919.108176
o2489	8	-403.255073
o248	8	-269.170538
o2490	8	-693.446402
o2491	8	-559.521248
o2492	8	-686.677840
o2493	7	-663.007491
o2494	8	-928.842608
o2495	7	-491.170246
o2496	8	-564.524627
o2497	8	-1401.926876
o2498	8	-452.958801
o2499	8	-880.189869
o249	8	-359.031785
o24	8	-347.742798
o2500	8	-445.288602
o2503	8	-684.334593
o2504	8	-247.037583
o2505	8	-278.455108
o2506	8	-1159.069838
o2507	8	-444.150290
o2508	8	-677.657072
o2509	8	-653.210297
o250	8	-292.851466
o2510	8	-461.029502
o2512	8	-691.934714
o2514	8	-690.157606
o2515	8	-773.549858
o2516	8	-562.073222
o2517	7	-509.280851
o2518	8	-225.392266
o2519	8	-252.631298
o251	8	-1492.631839
o2520	8	-857.759053
o2521	7	-1002.456756
o2523	8	-581.456662
o2524	8	-984.628538
o2525	8	-455.705928
o2526	8	-762.170255
o2527	8	-265.977800
o2528	8	-755.904791
o2529	7	-1163.695491
o252	8	-649.169872
o2530	7	-1343.704272
o2531	7	-178.488885
o2532	8	-296.735210
o2533	8	-1247.197282
o2534	8	-963.603029
o2537	8	-212.542150
o2538	8	-820.015617
o253	8	-351.810627
o2540	8	-690.920607
o2541	8	-557.929885
o2542	8	-207.870477
o2543	8	-266.213916
o2544	8	-325.897177
o2545	8	-535.578009
o2546	8	-185.697295
o2547	8	-328.776271
o2548	8	-563.529571
o2549	8	-512.561593
o254	8	-1148.929069
o2550	7	-541.929778
o2551	8	-533.105631
o2552	8	-314.966041
o2553	8	-674.405921
o2554	8	-567.573698
o2555	8	-533.478825
o2556	8	-594.782641
o2557	7	-503.025276
o2558	7	-281.458942
o2559	8	-141.355750
o255	8	-234.369868
o2560	8	-347.174641
o2561	7	-373.548040
o2562	8	-284.841098
o2563	8	-231.555777
o2564	8	-590.174607
o2565	8	-1712.408136
o2566	8	-408.191137
o2567	7	-403.772194
o2568	8	-305.567243
o2569	8	-596.526314
o256	8	-268.546268
o2570	8	-322.300001
o2571	8	-336.629515
o2572	8	-1927.131430
o2573	8	-810.922948
o2574	8	-375.716541
o2575	8	-614.598617
o2576	8	-271.442820
o2577	8	-382.815797
o2578	8	-361.423201
o2579	8	-206.490580
o257	8	-509.510397
o2580	8	-503.554525
o2582	8	-702.692504
o2583	8	-330.858774
o2584	8	-597.206514
o2585	8	-377.195846
o2589	8	-497.021222
o258	7	-486.829955
o2590	7	-378.040944
o2591	8	-375.334074
o2592	8	-2313.947140
o2594	8	-79.304280
o2595	8	-415.937542
o2596	8	-1663.258462
o2597	8	-891.891810
o2598	8	-491.325721
o2599	8	-711.213686
o259	8	-354.285029
o25	8	-179.556952
o2600	8	-380.740731
o2602	8	-285.112385
o2603	8	-700.968402
o2604	8	-357.332141
o2605	8	-719.458346
o2606	8	-470.917911
o2607	8	-422.910097
o2608	8	-1768.790739
o2609	8	-543.446890
o260	8	-309.868190
o2610	8	-278.773486
o2611	8	-382.232389
o2612	8	-800.333283
o2613	7	-1104.515723
o2614	8	-648.561206
o2615	8	-401.987260
o2616	8	-269.422994
o2617	8	-359.085480
o2618	8	-379.750338
o2619	8	-579.470700
o261	8	-157.834066
o2620	8	-1168.096681
o2622	7	-403.497883
o2623	8	-182.923142
o2624	7	-237.896899
o2625	8	-637.749531
o2626	8	-259.907270
o2627	8	-542.909919
o2628	8	-766.547291
o2629	7	-389.676646
o262	8	-234.948841
o2630	7	-597.876789
o2631	8	-306.651793
o2632	8	-1097.327765
o2633	8	-929.312813
o2634	8	-671.965680
o2635	8	-224.432446
o2637	8	-283.323595
o2638	8	-793.823159
o2639	8	-157.690893
o263	8	-262.910830
o2640	8	-418.287297
o2641	8	-485.987788
o2642	8	-318.656645
o2644	8	-504.328889
o2645	8	-410.119555
o2646	8	-287.364521
o2647	8	-402.560924
o2648	8	-494.578823
o2649	8	-443.882015
o264	8	-543.035510
o2650	8	-461.324022
o2651	8	-274.296560
o2652	7	-268.445531
o2653	8	-334.083509
o2654	8	-468.416847
o2655	8	-398.622601
o2656	8	-877.573789
o2657	7	-551.651140
o2658	8	-952.957859
o2659	8	-297.786091
o2660	8	-326.658911
o2661	8	-286.827067
o2662	8	-545.111327
o2663	8	-173.651409
o2664	8	-613.844214
o2665	8	-454.808908
o2666	8	-480.691994
o2667	8	-811.982308
o2668	8	-685.630131
o2669	8	-702.587554
o266	8	-432.603267
o2670	8	-975.581666
o2671	8	-1266.624914
o2673	8	-520.663658
o2674	8	-498.714532
o2675	8	-308.845780
o2676	8	-227.972174
o2677	8	-404.865116
o2678	8	-312.663625
o2679	8	-227.880363
o267	7	-2715.986139
o2681	8	-925.281197
o2682	8	-1258.606432
o2684	8	-278.966704
o2685	8	-49.040730
o2686	8	-963.435845
o2687	8	-302.956630
o2688	8	-410.089911
o2689	8	-1254.838241
o268	8	-363.822807
o2690	8	-73.532031
o2692	8	-534.646485
o2693	8	-565.226739
o2694	8	-290.843671
o2695	8	-237.571502
o2696	8	-323.360350
o2697	8	-748.741363
o2698	8	-427.375132
o2699	8	-190.785204
o269	8	-1498.394444
o26	8	-1273.464094
o2701	8	-498.524966
o2702	8	-266.080748
o2703	8	-499.575054
o2704	7	-263.761680
o2705	8	-363.288402
o2706	8	-501.811737
o2707	7	-1423.100026
o2708	8	-292.249376
o2709	8	-174.240084
o270	8	-574.834531
o2710	8	-389.402832
o2711	8	-618.036317
o2712	8	-411.445963
o2715	8	-786.562279
o2716	8	-341.917118
o2717	8	-469.497802
o2718	8	-418.373628
o2719	7	-343.580946
o271	8	-366.890592
o2720	8	-1205.197915
o2721	8	-1191.991877
o2722	8	-360.408573
o2723	8	-316.296901
o2724	8	-300.676333
o2725	8	-348.748635
o2726	8	-385.376241
o2728	7	-185.645642
o2729	8	-216.029233
o272	8	-275.842111
o2730	8	-598.899388
o2731	8	-585.994927
o2732	8	-555.660933
o2733	7	-652.805768
o2734	7	-583.199602
o2735	8	-409.121848
o2737	8	-520.968181
o2739	8	-310.422161
o273	8	-668.377040
o2740	7	-507.075390
o2741	8	-664.040555
o2742	8	-307.499255
o2743	8	-713.302442
o2744	8	-739.463305
o2745	8	-644.968579
o2746	8	-522.784945
o2747	8	-177.312945
o2748	8	-708.458346
o2749	8	-300.344896
o274	7	-243.566065
o2750	8	-551.676073
o2751	8	-324.158906
o2752	8	-618.903892
o2753	7	-297.718111
o2754	8	-400.968995
o2755	8	-224.008800
o2756	8	-569.399158
o2757	8	-233.203316
o2758	8	-289.053168
o2759	8	-208.693046
o275	8	-1149.268096
o2760	8	-1244.777383
o2761	8	-1164.578444
o2763	8	-304.385336
o2764	7	-660.877131
o2765	8	-319.883820
o2766	8	-705.914847
o2767	8	-382.699516
o2769	8	-359.412597
o276	8	-619.975244
o2770	8	-566.096185
o2771	8	-1510.322475
o2772	8	-662.058371
o2773	8	-117.840914
o2774	8	-466.845871
o2775	8	-956.710000
o2776	8	-678.865319
o2777	8	-279.668831
o2778	8	-440.080787
o2779	8	-353.143242
o277	8	-1239.929951
o2780	8	-710.382607
o2781	8	-237.173826
o2782	8	-238.493546
o2783	8	-302.998461
o2784	8	-318.260505
o2785	8	-330.158038
o2786	7	-692.563698
o2787	7	-819.751151
o2788	8	-1073.593894
o2789	8	-256.947340
o278	8	-852.062679
o2791	8	-787.190796
o2793	8	-246.542623
o2794	8	-404.280178
o2795	8	-540.532508
o2796	7	-551.653698
o2797	8	-444.313509
o2798	7	-342.700162
o2799	8	-1068.770437
o279	8	-249.765481
o27	8	-718.758780
o2800	8	-317.109444
o2801	8	-450.197515
o2802	8	-262.453336
o2803	8	-313.996803
o2804	8	-387.961577
o2805	7	-781.538852
o2806	8	-490.375229
o2807	8	-256.616540
o2808	8	-584.525046
o2809	8	-387.023665
o280	8	-339.828292
o2810	8	-215.946188
o2811	8	-174.849264
o2812	8	-351.270384
o2813	8	-367.144535
o2814	8	-472.565544
o2815	8	-226.121000
o2816	8	-677.952758
o2817	8	-382.792639
o2818	7	-1079.550035
o281	8	-573.373762
o2820	8	-225.206803
o2821	8	-414.440965
o2823	8	-784.068907
o2824	8	-307.339080
o2825	8	-614.768918
o2826	8	-267.460621
o2829	8	-394.958026
o282	7	-1315.801652
o2832	8	-463.445921
o2833	7	-1925.792029
o2834	8	-1368.476846
o2835	8	-359.889664
o2836	8	-1238.906977
o2837	8	-258.634100
o2838	8	-396.780291
o2839	7	-427.323679
o283	7	-336.592012
o2840	8	-423.465014
o2841	8	-487.766386
o2842	8	-542.243603
o2843	8	-292.208549
o2844	8	-329.543848
o2845	8	-597.848910
o2846	8	-620.169274
o2847	8	-325.135713
o2848	8	-309.787617
o2849	8	-433.612388
o2850	7	-1083.972860
o2851	8	-382.664663
o2852	8	-488.328238
o2853	8	-327.610720
o2854	8	-942.409995
o2856	8	-1047.037775
o2857	8	-297.261878
o2858	8	-1316.271544
o2859	8	-269.213239
o285	8	-425.065122
o2860	8	-395.637402
o2862	8	-687.290022
o2863	8	-324.443716
o2864	8	-332.654307
o2865	8	-410.793048
o2866	8	-104.896759
o2867	8	-299.431189
o2868	8	-272.437096
o2869	8	-337.880615
o286	8	-552.269209
o2870	8	-258.405314
o2871	8	-598.449835
o2872	7	-286.246663
o2873	8	-626.347569
o2874	8	-667.309088
o2876	8	-1714.524680
o2877	8	-539.294278
o2878	8	-174.260620
o2879	7	-756.768625
o287	8	-321.006672
o2881	8	-352.018220
o2882	8	-303.935039
o2884	8	-338.950861
o2885	7	-411.331867
o2886	8	-657.192609
o2887	8	-535.444053
o2888	8	-322.653346
o2889	8	-580.579996
o288	8	-992.913819
o2890	8	-368.479958
o2891	8	-466.870699
o2892	8	-944.333148
o2893	7	-272.951292
o2894	8	-602.834022
o2895	8	-602.322073
o2896	8	-282.410155
o2897	8	-715.993651
o2898	7	-486.815804
o289	8	-413.631180
o28	8	-313.642327
o2900	8	-1198.468339
o2901	8	-293.163830
o2902	8	-289.837826
o2903	8	-230.710394
o2904	8	-423.419402
o2905	8	-1125.515199
o2907	8	-446.445457
o2908	8	-1037.494306
o2909	8	-277.459560
o290	8	-895.256413
o2910	8	-488.105274
o2912	7	-430.022206
o2913	8	-313.600386
o2914	7	-295.017915
o2916	8	-256.618960
o2917	8	-316.550247
o2918	7	-241.039798
o2919	8	-917.255947
o291	8	-491.575070
o2920	8	-391.334691
o2921	8	-469.744708
o2922	8	-136.921468
o2923	8	-1020.688211
o2924	7	-435.904509
o2925	8	-33.391713
o2926	7	-305.063191
o2927	8	-58.398593
o2928	8	-655.769889
o2929	7	-789.875887
o292	8	-842.187932
o2930	8	-366.883848
o2931	7	-212.863813
o2932	8	-231.064155
o2934	8	-180.781707
o2935	8	-579.828576
o2936	8	-773.977051
o2937	8	-743.209509
o2938	8	-610.010954
o2939	8	-402.124994
o293	8	-79.924327
o2940	8	-440.992286
o2941	8	-274.489008
o2942	8	-558.099200
o2943	8	-1410.229129
o2944	7	-402.410674
o2945	7	-929.046670
o2946	8	-280.420499
o2947	8	-886.855030
o2948	8	-505.798971
o2949	7	-528.689118
o294	8	-1020.588388
o2950	8	-781.468456
o2951	8	-309.161930
o2952	8	-673.441618
o2953	8	-174.737495
o2954	8	-1219.264141
o2955	7	-845.922526
o2956	8	-240.936297
o2957	8	-275.907181
o2958	8	-537.413407
o2959	8	-483.613474
o295	8	-352.295446
o2960	8	-806.984035
o2961	8	-820.088958
o2962	8	-603.076818
o2963	8	-294.689749
o2964	7	-613.784823
o2965	8	-323.727244
o2966	8	-217.062760
o2967	8	-311.113213
o2968	8	-229.046196
o2969	8	-77.094179
o296	8	-1280.755049
o2970	8	-699.514870
o2971	8	-531.740538
o2972	8	-273.767256
o2973	8	-265.252864
o2974	8	-738.420016
o2975	8	-220.724231
o2976	8	-151.898496
o2977	8	-188.070618
o2978	8	-287.613104
o2979	8	-480.224574
o297	8	-699.118853
o2980	8	-596.055055
o2981	8	-335.641855
o2982	7	-1240.072505
o2983	7	-256.354438
o2984	8	-1067.377338
o2985	8	-1972.179830
o2986	8	-1752.221804
o2987	8	-886.997293
o2988	8	-450.825809
o2989	8	-1336.882604
o298	8	-389.156474
o2990	8	-1563.774381
o2991	8	-336.928944
o2992	8	-681.092343
o2993	8	-1009.202805
o2994	8	-676.848923
o2996	8	-391.174388
o2997	8	-966.485596
o2998	8	-799.788885
o2999	8	-425.782456
o299	8	-746.207325
o29	8	-437.613830
o2	8	-604.788107
o3000	8	-452.812115
o3001	8	-229.299347
o3002	8	-609.665418
o3004	8	-578.431988
o3005	8	-725.571312
o3006	8	-527.325152
o3007	8	-166.411032
o3008	8	-888.067710
o3009	8	-1353.075736
o300	8	-169.788923
o3010	7	-753.395486
o3012	8	-656.885092
o3013	8	-201.329881
o3014	8	-259.111827
o3015	8	-355.719304
o3016	7	-2549.217001
o3017	8	-769.388578
o3018	8	-364.689019
o3019	8	-1089.743186
o301	8	-332.528710
o3020	7	-584.846599
o3021	8	-294.607367
o3022	7	-652.289075
o3023	8	-499.229890
o3024	8	-1169.436846
o3025	8	-491.162429
o3026	8	-323.754167
o3027	8	-415.697120
o3028	7	-447.911411
o3029	7	-343.265684
o302	8	-807.551071
o3030	8	-374.173324
o3031	8	-328.995197
o3032	8	-492.063322
o3033	8	-335.006139
o3034	8	-272.646124
o3035	7	-678.814124
o3036	8	-194.274758
o3037	8	-706.075936
o3038	8	-711.905223
o3039	8	-181.369510
o303	8	-263.191776
o3040	7	-383.195305
o3041	8	-413.079040
o3042	8	-386.165852
o3043	7	-1907.019757
o3044	8	-355.148285
o3045	8	-319.436868
o3046	8	-159.098009
o3047	8	-372.408877
o3048	8	-479.685396
o3049	7	-413.610972
o304	8	-718.356500
o3050	7	-917.932686
o3052	8	-341.121554
o3053	8	-562.367517
o3054	8	-410.225877
o3055	7	-906.078818
o3056	7	-545.264195
o3057	7	-226.174070
o3058	8	-234.934839
o305	7	-265.543096
o3060	8	-367.798403
o3062	8	-366.138259
o3063	8	-316.891417
o3064	8	-304.848754
o3065	7	-465.737325
o3066	8	-654.810877
o3067	8	-503.309862
o3068	8	-1208.243154
o3069	8	-351.117680
o306	8	-456.849741
o3070	8	-719.579156
o3071	8	-1193.901334
o3072	8	-349.982310
o3073	8	-952.297445
o3074	8	-300.740546
o3075	8	-461.271472
o3076	8	-282.272286
o3077	8	-290.435868
o3078	8	-433.666399
o3079	8	-250.754942
o307	8	-487.758370
o3080	8	-579.199263
o3081	8	-806.724892
o3082	8	-1296.942566
o3083	8	-518.417280
o3084	8	-441.641289
o3086	8	-347.920377
o3087	8	-213.796275
o3089	8	-460.597501
o308	7	-513.183980
o3090	8	-519.846724
o3091	8	-324.641977
o3092	7	-563.963924
o3093	8	-333.518140
o3094	7	-249.325596
o3095	8	-400.057820
o3096	8	-368.404333
o3097	7	-334.334079
o3098	8	-407.460615
o3099	8	-274.726440
o309	8	-512.557032
o3100	7	-395.309326
o3102	8	-402.378304
o3103	8	-491.132658
o3104	8	-500.757680
o3105	8	-216.512351
o3106	8	-284.867212
o3107	8	-231.924251
o3108	8	-406.789917
o3109	7	-565.527882
o310	8	-352.392057
o3110	8	-243.725569
o3112	7	-664.251930
o3113	8	-508.183867
o3114	8	-310.101204
o3115	8	-565.990297
o3116	8	-256.019936
o3117	8	-239.546732
o3118	8	-306.199498
o3119	8	-400.664755
o311	8	-405.192397
o3120	8	-816.835679
o3121	8	-454.120996
o3122	8	-459.794964
o3123	7	-424.618498
o3124	8	-456.420576
o3125	8	-468.184018
o3126	8	-168.295593
o3127	8	-481.827653
o3128	8	-3675.920947
o3129	8	-540.979474
o312	8	-405.647049
o3130	8	-760.428525
o3131	8	-200.513059
o3132	8	-1180.686820
o3133	8	-304.175468
o3134	8	-391.238383
o3136	8	-450.803402
o3137	8	-177.994032
o3138	8	-107.364545
o3139	8	-349.524922
o313	7	-584.411361
o3140	8	-227.636554
o3141	8	-366.145906
o3142	7	-223.411075
o3143	7	-476.736660
o3144	7	-494.336285
o3145	7	-267.997716
o3146	8	-704.555700
o3147	8	-401.500279
o3148	8	-258.467252
o3149	8	-589.903601
o314	7	-655.014350
o3150	8	-342.173390
o3151	8	-398.684463
o3152	8	-468.117189
o3153	8	-197.917333
o3154	8	-465.060229
o3155	8	-722.663823
o3156	8	-394.601960
o3157	8	-231.120502
o3158	8	-878.669739
o3159	7	-340.623635
o315	7	-554.724144
o3160	8	-1639.553872
o3161	8	-285.332013
o3162	8	-1182.429490
o3163	8	-340.391615
o3164	8	-557.590634
o3165	8	-1651.041919
o3166	8	-402.787601
o3167	8	-284.136944
o3168	8	-990.100187
o3169	8	-452.367874
o316	8	-337.959143
o3170	8	-660.586551
o3171	8	-417.756020
o3172	8	-491.018228
o3173	7	-401.469049
o3174	8	-389.071366
o3175	8	-346.083983
o3176	8	-302.580792
o3177	8	-386.614976
o3178	8	-545.170589
o3179	8	-596.864715
o317	8	-260.937378
o3180	8	-1046.920997
o3181	8	-227.132680
o3182	7	-2498.058146
o3183	8	-365.107637
o3184	8	-433.883899
o3185	8	-161.265538
o3186	8	-434.034557
o3187	8	-946.177650
o3188	8	-426.772138
o3189	8	-315.396752
o318	8	-1266.262094
o3190	7	-870.898531
o3191	8	-916.473520
o3192	8	-257.421010
o3193	8	-458.546184
o3194	8	-686.113283
o3195	8	-1482.785050
o3196	7	-1661.779514
o3197	8	-588.504284
o3198	8	-422.917914
o3199	8	-598.960385
o319	8	-309.641958
o31	8	-992.709142
o3200	8	-306.787414
o3201	8	-180.253333
o3202	8	-493.297409
o3203	8	-307.552266
o3204	8	-263.423124
o3205	8	-187.860122
o3206	7	-867.633291
o3208	8	-760.336943
o3209	8	-251.580496
o3210	8	-1588.770901
o3211	8	-265.074402
o3212	8	-652.447436
o3213	8	-582.511759
o3214	8	-846.816165
o3215	8	-586.625056
o3216	8	-348.514288
o3217	8	-352.936255
o3218	8	-344.316855
o3219	8	-319.997105
o321	8	-411.721631
o3220	7	-397.344406
o3221	7	-587.719679
o3222	8	-345.690331
o3223	7	-276.858135
o3224	8	-665.732772
o3225	7	-376.898924
o3226	8	-297.729366
o3227	8	-451.957459
o3228	8	-618.871289
o3229	8	-166.670104
o322	7	-594.325021
o3230	8	-266.279144
o3231	8	-474.490982
o3232	8	-922.474593
o3233	8	-328.453397
o3234	8	-326.847321
o3235	8	-819.733097
o3236	8	-173.780352
o3237	8	-456.333426
o3238	8	-819.194501
o3239	7	-562.354676
o323	8	-261.607590
o3241	7	-329.993811
o3242	8	-248.304689
o3243	8	-414.915205
o3244	7	-854.808657
o3245	8	-538.957801
o3246	8	-306.538924
o3247	8	-613.344880
o3249	8	-328.633883
o324	8	-346.538328
o3251	8	-420.725406
o3252	8	-357.939394
o3253	8	-194.381845
o3254	8	-916.348946
o3255	8	-470.891313
o3256	8	-328.153232
o3257	7	-216.413381
o3258	8	-217.610300
o3259	8	-255.484561
o325	7	-1070.783808
o3260	8	-563.302812
o3261	8	-349.216202
o3262	8	-215.844728
o3263	8	-359.332364
o3264	8	-218.878796
o3265	8	-289.110864
o3266	8	-220.230281
o3267	8	-361.514409
o3268	8	-277.973360
o3269	8	-2043.698444
o326	7	-491.675187
o3270	8	-1279.720015
o3271	8	-281.935388
o3272	8	-322.126680
o3273	7	-850.837673
o3274	8	-362.593150
o3275	8	-286.353673
o3276	8	-272.544323
o3277	8	-311.910274
o3278	8	-474.350448
o3279	8	-188.551806
o327	8	-1149.131738
o3280	8	-228.006002
o3281	8	-145.664069
o3282	8	-396.240253
o3283	7	-782.334028
o3284	8	-247.981951
o3285	8	-653.283367
o3286	8	-1073.128360
