la	lo	p.values	contig	contigs.null	adj.p
-178.264256	-178.264256	1	o1524	o1524	1
-419.980453	-420.419416	0.348770361135265	o1526	o1526	1
-1627.790225	-1627.790225	1	o1527	o1527	1
-157.484776	-157.484776	1	o1528	o1528	1
-287.157162	-287.157168	0.997236052335615	o1529	o1529	1
-390.838872	-390.838872	1	o152	o152	1
-316.59689	-316.756587	0.571972056516193	o1530	o1530	1
-431.995839	-431.995839	1	o1531	o1531	1
-586.783131	-586.783131	1	o1532	o1532	1
-235.404194	-236.635261	0.116620245735949	o1533	o1533	1
-505.289737	-505.289737	1	o1534	o1534	1
-569.360772	-569.360772	1	o1535	o1535	1
-998.983817	-999.275807	0.444756502879055	o1536	o1536	1
-1290.396709	-1290.396709	1	o1537	o1537	1
-228.92694	-228.92694	1	o1538	o1538	1
-469.492651	-469.492651	1	o153	o153	1
-563.123342	-563.580146	0.339158919082247	o1540	o1540	1
-617.496344	-617.807935	0.429867286902967	o1541	o1541	1
-281.578492	-287.231576	0.000772500379374147	o1542	o1542	0.0303576212915755
-329.098052	-329.098053	0.998871621210455	o1543	o1543	1
-426.576605	-426.577491	0.966422862141093	o1544	o1544	1
-646.781005	-650.888922	0.00415264251221342	o1545	o1545	0.13945328581924
-854.55308	-854.55308	1	o1546	o1546	1
-359.443995	-359.443995	1	o1547	o1547	1
-416.537982	-416.537982	1	o1548	o1548	1
-475.633336	-475.633336	1	o1549	o1549	1
-434.124859	-434.124859	1	o154	o154	1
-317.653606	-317.653605	1	o1550	o1550	1
-608.090881	-608.090881	1	o1551	o1551	1
-357.381936	-357.381936	1	o1552	o1552	1
-625.561586	-633.85943	4.62560692203995e-05	o1553	o1553	0.00262876799538701
-369.395886	-369.72343	0.41829943892843	o1554	o1554	1
-207.816095	-207.816094	1	o1556	o1556	1
-517.937868	-517.937868	1	o1557	o1557	1
-682.979774	-682.979774	1	o1558	o1558	1
-1176.734988	-1176.734988	1	o1559	o1559	1
-560.536373	-560.536373	1	o155	o155	1
-440.141966	-440.141966	1	o1560	o1560	1
-557.332066	-557.332066	1	o1561	o1561	1
-218.02538	-218.02538	1	o1562	o1562	1
-525.303724	-525.303724	1	o1563	o1563	1
-432.882319	-432.882319	1	o1564	o1564	1
-804.872009	-804.872009	1	o1565	o1565	1
-537.016679	-537.376212	0.396450449055083	o1566	o1566	1
-1247.491375	-1247.491375	1	o1567	o1567	1
-286.490399	-286.48646	1	o1568	o1568	1
-614.801061	-614.807092	0.912546469089492	o1569	o1569	1
-862.130297	-862.130297	1	o156	o156	1
-405.959852	-405.959852	1	o1570	o1570	1
-498.005707	-498.005707	1	o1571	o1571	1
-668.532106	-668.532106	1	o1572	o1572	1
-202.5252	-202.525203	0.998045591909264	o1573	o1573	1
-283.408311	-283.408781	0.975541154537923	o1574	o1574	1
-682.415765	-682.416319	0.973446012411862	o1575	o1575	1
-285.003398	-285.002582	1	o1576	o1576	1
-562.570961	-562.570961	1	o1577	o1577	1
-742.877632	-743.049831	0.557301547139636	o1578	o1578	1
-296.851079	-296.851079	1	o1579	o1579	1
-143.148079	-143.148079	1	o157	o157	1
-670.926323	-670.926323	1	o1580	o1580	1
-766.966586	-766.966586	1	o1582	o1582	1
-293.873781	-293.873781	1	o1583	o1583	1
-458.394997	-458.394996	1	o1584	o1584	1
-234.69764	-234.69764	1	o1585	o1585	1
-249.134583	-249.134596	0.99593158868535	o1586	o1586	1
-469.590402	-469.709199	0.625949280857294	o1587	o1587	1
-599.43151	-599.43151	1	o1588	o1588	1
-260.661741	-261.477199	0.201576399691407	o1589	o1589	1
-788.580421	-811.04163	2.04997471451411e-11	o158	o158	1.51452131908302e-08
-916.436896	-916.438063	0.961467998096091	o1590	o1590	1
-390.539204	-390.539043	1	o1591	o1591	1
-278.73911	-278.73911	1	o1592	o1592	1
-504.15637	-504.15637	1	o1593	o1593	1
-91.663716	-91.663716	1	o1594	o1594	1
-334.270294	-334.270294	1	o1595	o1595	1
-287.78693	-287.78693	1	o1596	o1596	1
-683.250925	-683.529964	0.455035683739426	o1597	o1597	1
-520.26515	-520.26515	1	o1598	o1598	1
-506.32776	-506.32776	1	o1599	o1599	1
-383.143863	-383.143863	1	o159	o159	1
-1201.179862	-1201.179862	1	o15	o15	1
-1560.965589	-1560.965589	1	o1600	o1600	1
-908.329791	-908.329791	1	o1602	o1602	1
-1539.319813	-1545.36176	0.000508592625552178	o1604	o1604	0.0221028371622323
-359.48154	-359.48154	1	o1605	o1605	1
-500.654353	-500.638395	1	o1607	o1607	1
-638.173689	-638.173689	1	o1608	o1608	1
-1601.382793	-1601.382793	1	o1609	o1609	1
-312.027389	-312.027393	0.997743244677665	o160	o160	1
-828.009113	-828.043316	0.793671937859205	o1610	o1610	1
-278.504465	-278.504465	1	o1611	o1611	1
-276.39498	-276.39498	1	o1612	o1612	1
-1609.076226	-1609.076226	1	o1613	o1613	1
-267.084164	-267.084164	1	o1614	o1614	1
-422.538499	-422.538499	1	o1615	o1615	1
-703.435316	-703.435316	1	o1616	o1616	1
-157.152952	-157.152952	1	o1618	o1618	1
-255.788178	-255.787624	1	o1619	o1619	1
-462.241401	-462.311955	0.707181985609115	o161	o161	1
-160.732037	-161.120195	0.378270211311938	o1620	o1620	1
-180.467156	-180.467156	1	o1622	o1622	1
-715.889986	-715.889932	1	o1623	o1623	1
-485.667194	-485.667194	1	o1624	o1624	1
-366.274664	-366.274664	1	o1625	o1625	1
-199.186721	-199.186721	1	o1626	o1626	1
-537.851741	-537.851741	1	o1627	o1627	1
-524.179015	-524.71605	0.3000279354765	o1628	o1628	1
-334.570161	-334.572323	0.947571188511765	o1629	o1629	1
-196.963159	-196.963159	1	o162	o162	1
-222.376651	-222.376651	1	o1630	o1630	1
-333.759236	-333.759236	1	o1631	o1631	1
-422.534999	-422.534999	1	o1632	o1632	1
-316.193385	-316.193385	1	o1633	o1633	1
-807.660885	-812.044707	0.00306621260618435	o1634	o1634	0.109966887060631
-629.122846	-629.122846	1	o1636	o1636	1
-331.366829	-331.366829	1	o1637	o1637	1
-337.162932	-337.162932	1	o1638	o1638	1
-336.295035	-336.295035	1	o1639	o1639	1
-189.168985	-189.168995	0.996431763661253	o163	o163	1
-379.381929	-379.400886	0.845615930106944	o1640	o1640	1
-455.425405	-459.058472	0.00702668885491851	o1641	o1641	0.216304905250575
-553.18503	-560.061283	0.000208542417049898	o1642	o1642	0.0101362590602937
-228.612406	-228.971822	0.396527301748403	o1643	o1643	1
-269.855488	-269.855662	0.985116519767768	o1644	o1644	1
-389.926426	-389.926426	1	o1646	o1646	1
-586.649268	-586.649302	0.993420549922012	o1647	o1647	1
-262.332483	-262.50041	0.562232204275426	o1648	o1648	1
-839.846712	-839.846712	1	o1649	o1649	1
-260.705947	-260.705053	1	o1650	o1650	1
-1085.722726	-1085.737621	0.862967582577281	o1651	o1651	1
-250.661237	-250.661237	1	o1652	o1652	1
-357.979936	-357.979936	1	o1653	o1653	1
-403.404552	-403.404552	1	o1654	o1654	1
-316.066051	-316.066051	1	o1655	o1655	1
-529.688552	-529.688552	1	o1656	o1656	1
-201.534267	-201.534267	1	o1657	o1657	1
-407.32036	-407.32036	1	o1658	o1658	1
-489.740063	-489.740063	1	o1659	o1659	1
-653.614709	-659.47095	0.000620822593825061	o165	o165	0.0257676254111211
-326.036191	-326.036191	1	o1660	o1660	1
-3200.941694	-3200.941694	1	o1661	o1661	1
-193.750139	-193.89932	0.58491112643169	o1662	o1662	1
-317.384245	-317.739542	0.399246688803422	o1664	o1664	1
-78.344344	-78.344336	1	o1665	o1665	1
-1225.192085	-1225.192085	1	o1666	o1666	1
-556.078442	-556.078442	1	o1667	o1667	1
-941.128699	-941.307768	0.549542165503722	o1668	o1668	1
-380.998483	-381.276203	0.456103392982692	o1669	o1669	1
-185.331526	-185.331526	1	o166	o166	1
-277.074519	-277.074519	1	o1670	o1670	1
-512.48094	-512.48094	1	o1671	o1671	1
-225.147371	-225.14737	1	o1672	o1672	1
-713.433725	-713.433725	1	o1673	o1673	1
-102.980511	-102.980511	1	o1674	o1674	1
-176.441688	-176.441688	1	o1675	o1675	1
-546.442314	-546.442314	1	o1676	o1676	1
-520.253345	-520.253345	1	o1677	o1677	1
-591.796224	-591.796224	1	o1678	o1678	1
-394.539463	-394.539088	1	o1679	o1679	1
-260.306425	-260.306425	1	o167	o167	1
-338.254712	-338.252994	1	o1680	o1680	1
-408.567764	-408.567764	1	o1681	o1681	1
-334.724149	-334.724149	1	o1682	o1682	1
-332.164663	-332.166634	0.949937432965608	o1683	o1683	1
-230.682116	-230.682116	1	o1684	o1684	1
-251.041168	-251.041168	1	o1685	o1685	1
-296.783701	-296.783701	1	o1686	o1686	1
-1109.825228	-1109.825228	1	o1689	o1689	1
-305.400341	-305.6466	0.482806227305363	o168	o168	1
-622.561936	-622.561936	1	o1691	o1691	1
-946.883137	-946.883137	1	o1692	o1692	1
-689.609933	-689.609933	1	o1693	o1693	1
-531.298519	-531.298519	1	o1694	o1694	1
-655.859201	-655.859201	1	o1695	o1695	1
-302.047469	-302.047469	1	o1696	o1696	1
-918.087862	-918.087862	1	o1697	o1697	1
-187.601898	-187.601896	1	o169	o169	1
-436.878722	-436.876488	1	o1700	o1700	1
-661.891642	-661.891642	1	o1701	o1701	1
-280.272239	-291.835449	1.51692018624145e-06	o1702	o1702	0.000147460609683577
-242.383956	-242.383956	1	o1703	o1703	1
-453.295091	-453.295091	1	o1704	o1704	1
-562.931934	-562.931934	1	o1705	o1705	1
-1938.324152	-1938.409471	0.679545418290564	o1706	o1706	1
-647.131033	-647.131033	1	o1707	o1707	1
-491.746925	-491.746925	1	o1708	o1708	1
-214.435481	-214.635192	0.527387911150928	o170	o170	1
-568.009178	-568.009178	1	o1710	o1710	1
-321.901982	-321.901982	1	o1711	o1711	1
-277.220628	-277.220628	1	o1712	o1712	1
-499.982574	-499.982574	1	o1713	o1713	1
-387.983362	-387.983362	1	o1714	o1714	1
-632.779207	-640.063513	0.000135147057727816	o1715	o1715	0.00674639501684529
-361.951324	-361.951324	1	o1717	o1717	1
-265.653544	-265.653544	1	o1718	o1718	1
-290.07068	-290.07068	1	o1719	o1719	1
-1059.054523	-1059.054523	1	o171	o171	1
-769.871904	-769.871904	1	o1720	o1720	1
-1607.179155	-1607.207284	0.812511186296985	o1721	o1721	1
-674.57782	-674.57782	1	o1722	o1722	1
-530.142375	-530.142375	1	o1723	o1723	1
-342.048106	-342.048106	1	o1724	o1724	1
-355.328675	-355.322806	1	o1726	o1726	1
-209.54745	-209.561462	0.867052411197174	o1727	o1727	1
-732.786857	-732.791021	0.92728768805805	o1728	o1728	1
-163.009891	-163.00989	1	o1729	o1729	1
-794.057625	-794.272414	0.512196089873282	o172	o172	1
-798.38823	-798.38823	1	o1731	o1731	1
-321.4595	-321.4595	1	o1732	o1732	1
-1497.067722	-1497.067722	1	o1733	o1733	1
-405.519921	-405.519921	1	o1734	o1734	1
-522.925376	-522.925376	1	o1735	o1735	1
-1829.041911	-1829.041911	1	o1736	o1736	1
-688.743109	-688.748743	0.915462677596209	o1737	o1737	1
-1612.711586	-1612.711586	1	o1738	o1738	1
-691.793471	-691.793471	1	o173	o173	1
-369.140201	-369.140201	1	o1741	o1741	1
-298.859549	-298.859549	1	o1742	o1742	1
-412.64843	-412.64843	1	o1743	o1743	1
-322.110457	-322.820009	0.233550936571321	o1744	o1744	1
-565.694625	-565.694625	1	o1745	o1745	1
-2084.338537	-2084.338537	1	o1746	o1746	1
-585.022275	-585.022275	1	o1747	o1747	1
-244.332337	-244.332378	0.99277494674779	o1748	o1748	1
-260.385782	-260.385782	1	o1749	o1749	1
-251.149306	-251.149306	1	o174	o174	1
-272.486311	-272.486331	0.994953768596724	o1750	o1750	1
-568.31921	-568.318402	1	o1751	o1751	1
-511.461611	-526.035717	6.7047590556162e-08	o1752	o1752	8.25579331714875e-06
-278.929343	-278.929343	1	o1753	o1753	1
-829.60428	-829.60428	1	o1754	o1754	1
-231.448298	-231.448298	1	o1755	o1755	1
-2063.500393	-2063.500393	1	o1756	o1756	1
-342.107837	-342.107837	1	o1757	o1757	1
-465.732853	-465.732853	1	o1758	o1758	1
-526.733185	-526.733185	1	o175	o175	1
-517.726078	-517.726078	1	o1760	o1760	1
-622.905423	-622.905421	1	o1762	o1762	1
-571.016137	-571.016137	1	o1763	o1763	1
-412.863156	-413.545463	0.242739432973464	o1764	o1764	1
-524.195353	-525.187688	0.158899295256217	o1765	o1765	1
-1262.246592	-1262.246592	1	o1766	o1766	1
-1531.549755	-1531.549755	1	o1767	o1767	1
-735.328083	-735.328278	0.984244066594136	o1768	o1768	1
-300.133641	-300.133641	1	o1769	o1769	1
-460.776524	-460.776524	1	o176	o176	1
-487.114469	-487.114469	1	o1770	o1770	1
-498.051919	-498.051833	1	o1772	o1772	1
-250.396653	-250.396653	1	o1773	o1773	1
-254.770961	-254.770961	1	o1775	o1775	1
-403.80909	-403.809862	0.968656177262721	o1777	o1777	1
-437.977623	-437.977623	1	o1778	o1778	1
-269.551525	-269.551525	1	o1779	o1779	1
-348.347684	-348.347684	1	o177	o177	1
-378.910551	-378.910551	1	o1780	o1780	1
-352.163855	-352.163855	1	o1781	o1781	1
-271.713835	-279.888735	5.26617195091665e-05	o1782	o1782	0.00286083084854039
-444.023189	-444.023189	1	o1783	o1783	1
-415.351475	-415.533234	0.546558890459074	o1784	o1784	1
-361.55383	-361.58135	0.814514511223423	o1785	o1785	1
-327.641581	-327.93955	0.440132073555926	o1787	o1787	1
-775.290741	-775.290741	1	o1788	o1788	1
-334.244223	-334.244216	1	o1789	o1789	1
-322.457632	-322.457632	1	o178	o178	1
-465.901546	-465.901546	1	o1790	o1790	1
-666.894109	-666.894109	1	o1791	o1791	1
-483.124139	-483.124139	1	o1792	o1792	1
-462.942499	-462.942499	1	o1793	o1793	1
-583.947961	-583.947942	1	o1794	o1794	1
-287.029663	-287.029663	1	o1795	o1795	1
-560.498144	-560.498144	1	o1797	o1797	1
-123.814681	-123.814681	1	o1798	o1798	1
-331.040168	-331.040168	1	o1799	o1799	1
-1292.774905	-1292.774905	1	o179	o179	1
-192.817596	-192.817596	1	o17	o17	1
-764.292037	-766.34294	0.0428374322068058	o1800	o1800	1
-503.561638	-503.561638	1	o1802	o1802	1
-281.908048	-281.908048	1	o1803	o1803	1
-185.430832	-185.430847	0.995629828129878	o1804	o1804	1
-760.282188	-760.282188	1	o1805	o1805	1
-639.707854	-639.707854	1	o1806	o1806	1
-479.623781	-479.624203	0.976823374808505	o1807	o1807	1
-652.696801	-652.696801	1	o1808	o1808	1
-380.06404	-380.06404	1	o1809	o1809	1
-459.635421	-459.635421	1	o1810	o1810	1
-228.919064	-228.919064	1	o1811	o1811	1
-76.16671	-76.16671	1	o1812	o1812	1
-259.852686	-259.850363	1	o1813	o1813	1
-1187.155466	-1187.155466	1	o1814	o1814	1
-470.566105	-470.566105	1	o1815	o1815	1
-399.900156	-399.896246	1	o1816	o1816	1
-219.822423	-219.822423	1	o1817	o1817	1
-329.4667	-329.467152	0.976013943797131	o1818	o1818	1
-787.64228	-787.64228	1	o1819	o1819	1
-719.376074	-719.376074	1	o181	o181	1
-504.140359	-504.140359	1	o1820	o1820	1
-388.769899	-388.849706	0.689512146386687	o1822	o1822	1
-194.280933	-194.280933	1	o1823	o1823	1
-381.692207	-381.692207	1	o1824	o1824	1
-147.08921	-147.103631	0.86514436305038	o1825	o1825	1
-540.924564	-540.924564	1	o1826	o1826	1
-364.378109	-364.378109	1	o1828	o1828	1
-482.790976	-482.791029	0.991785420792819	o1829	o1829	1
-378.931976	-378.931976	1	o182	o182	1
-192.096369	-192.096369	1	o1830	o1830	1
-631.620831	-631.620831	1	o1831	o1831	1
-445.058719	-445.058719	1	o1832	o1832	1
-582.275117	-582.275117	1	o1833	o1833	1
-484.716907	-484.716794	1	o1834	o1834	1
-799.088482	-799.088482	1	o1835	o1835	1
-315.486821	-315.486829	0.996808470271566	o1836	o1836	1
-509.7566	-509.7566	1	o1837	o1837	1
-427.643286	-427.643286	1	o1838	o1838	1
-658.752583	-658.752583	1	o1839	o1839	1
-810.780162	-810.780162	1	o183	o183	1
-318.273677	-318.273677	1	o1840	o1840	1
-488.540274	-488.540274	1	o1841	o1841	1
-300.89301	-301.050319	0.574860125080618	o1842	o1842	1
-732.343205	-732.343205	1	o1843	o1843	1
-158.209239	-158.289914	0.687916634034535	o1844	o1844	1
-317.024381	-317.024381	1	o1845	o1845	1
-333.761152	-333.761152	1	o1846	o1846	1
-572.422034	-572.530192	0.641861393344645	o1847	o1847	1
-276.477628	-276.477628	1	o1848	o1848	1
-384.25291	-384.288807	0.788742405981394	o1849	o1849	1
-503.001127	-503.001127	1	o184	o184	1
-788.653252	-788.653252	1	o1850	o1850	1
-240.713106	-240.713106	1	o1851	o1851	1
-330.324475	-330.324676	0.984003536069506	o1852	o1852	1
-919.757887	-919.757943	0.991556141129792	o1853	o1853	1
-426.760971	-426.760971	1	o1854	o1854	1
-939.932885	-949.981319	7.3617132572747e-06	o1856	o1856	0.000522964784084091
-345.74349	-345.74349	1	o1857	o1857	1
-492.83835	-492.83835	1	o1858	o1858	1
-566.271909	-566.271909	1	o185	o185	1
-742.985108	-742.985108	1	o1860	o1860	1
-310.203552	-310.203552	1	o1861	o1861	1
-614.679542	-614.679542	1	o1862	o1862	1
-613.799818	-613.799818	1	o1863	o1863	1
-268.604698	-268.604698	1	o1864	o1864	1
-601.144858	-601.144858	1	o1865	o1865	1
-502.627647	-502.627647	1	o1866	o1866	1
-160.455182	-160.455187	0.99747687168638	o1867	o1867	1
-254.484175	-254.484175	1	o1868	o1868	1
-1024.168679	-1024.168679	1	o1869	o1869	1
-1257.493479	-1257.493479	1	o186	o186	1
-403.551683	-403.551683	1	o1870	o1870	1
-300.096449	-300.096449	1	o1871	o1871	1
-494.386269	-496.458355	0.041778082756763	o1872	o1872	1
-680.147693	-680.147693	1	o1873	o1873	1
-164.014137	-164.014137	1	o1874	o1874	1
-330.098736	-330.098736	1	o1875	o1875	1
-1861.908741	-1861.908741	1	o1876	o1876	1
-901.536043	-901.536043	1	o1877	o1877	1
-611.125015	-611.125015	1	o1878	o1878	1
-483.608837	-483.608837	1	o1879	o1879	1
-146.724821	-146.724821	1	o187	o187	1
-665.169728	-665.169728	1	o1880	o1880	1
-903.019697	-903.019697	1	o1882	o1882	1
-150.965899	-150.965899	1	o1883	o1883	1
-504.808247	-504.793149	1	o1884	o1884	1
-379.408604	-379.408604	1	o1886	o1886	1
-699.182008	-699.182008	1	o1887	o1887	1
-202.477707	-202.477709	0.998404231944254	o1888	o1888	1
-522.012173	-522.012173	1	o1889	o1889	1
-670.410419	-674.869012	0.00282499460864434	o188	o188	0.102309118473845
-379.610855	-379.610855	1	o1890	o1890	1
-659.758119	-659.758119	1	o1891	o1891	1
-327.786638	-327.786638	1	o1893	o1893	1
-1122.228401	-1122.228401	1	o1894	o1894	1
-665.374534	-665.374084	1	o1895	o1895	1
-348.05307	-348.09664	0.767845035217068	o1896	o1896	1
-2087.476738	-2087.335513	1	o1897	o1897	1
-2093.341179	-2096.58101	0.0109115731225379	o1898	o1898	0.3250592831827
-345.052015	-345.052015	1	o1899	o1899	1
-397.064505	-397.064505	1	o189	o189	1
-826.093497	-826.093497	1	o18	o18	1
-1740.561373	-1741.250454	0.240414473823096	o1900	o1900	1
-1008.140061	-1008.140061	1	o1901	o1901	1
-1103.393439	-1103.393439	1	o1902	o1902	1
-1749.728739	-1749.715359	1	o1903	o1903	1
-344.620421	-344.620421	1	o1904	o1904	1
-399.491821	-399.882919	0.376470365281106	o1905	o1905	1
-393.461511	-393.461507	1	o1906	o1906	1
-242.565809	-242.837589	0.460961080288501	o1907	o1907	1
-745.650521	-745.650521	1	o1908	o1908	1
-904.02767	-904.02767	1	o1909	o1909	1
-383.000117	-383.049127	0.754218775045901	o190	o190	1
-357.094329	-357.094329	1	o1910	o1910	1
-695.549115	-695.549115	1	o1911	o1911	1
-211.247595	-211.247595	1	o1912	o1912	1
-979.108563	-979.108563	1	o1913	o1913	1
-841.59448	-841.59449	0.996431763666324	o1915	o1915	1
-224.2314	-224.2314	1	o1916	o1916	1
-111.461102	-111.461116	0.995778011455879	o1917	o1917	1
-290.053059	-290.053058	1	o1918	o1918	1
-254.119011	-254.119011	1	o1919	o1919	1
-707.006803	-718.396132	1.81773141858581e-06	o1920	o1920	0.0001678674965064
-438.852595	-438.852595	1	o1921	o1921	1
-296.357958	-296.555299	0.529848553618039	o1922	o1922	1
-240.301326	-240.301326	1	o1923	o1923	1
-1013.128695	-1013.128695	1	o1924	o1924	1
-579.824333	-579.825434	0.962572626074198	o1925	o1925	1
-410.546726	-410.546726	1	o1926	o1926	1
-247.436908	-247.436908	1	o1928	o1928	1
-561.192703	-561.192703	1	o1929	o1929	1
-502.378287	-502.378287	1	o192	o192	1
-472.044173	-472.044185	0.996091195535677	o1930	o1930	1
-96.798027	-96.798027	1	o1932	o1932	1
-268.881464	-268.881464	1	o1933	o1933	1
-532.473009	-532.473009	1	o1934	o1934	1
-530.622765	-530.622765	1	o1936	o1936	1
-176.058892	-176.058892	1	o1937	o1937	1
-567.194038	-567.194038	1	o1938	o1938	1
-371.630402	-371.630402	1	o1939	o1939	1
-652.407691	-653.351724	0.169420219031599	o193	o193	1
-584.081439	-584.081439	1	o1940	o1940	1
-470.297363	-470.297363	1	o1941	o1941	1
-435.171861	-435.171861	1	o1942	o1942	1
-223.998593	-224.295577	0.440888806751468	o1943	o1943	1
-418.187113	-418.187113	1	o1944	o1944	1
-463.597028	-463.597028	1	o1945	o1945	1
-410.162631	-410.162631	1	o1946	o1946	1
-413.427039	-413.427039	1	o1947	o1947	1
-355.446407	-371.753337	1.12410270900549e-08	o1948	o1948	1.88747063957558e-06
-254.462215	-254.462215	1	o1949	o1949	1
-1529.931932	-1529.931932	1	o194	o194	1
-345.722104	-345.722104	1	o1950	o1950	1
-595.735162	-595.735162	1	o1951	o1951	1
-1528.068218	-1528.068218	1	o1952	o1952	1
-649.360118	-649.360118	1	o1953	o1953	1
-780.455644	-780.457614	0.949950117690262	o1954	o1954	1
-283.809352	-283.809408	0.991556141125507	o1955	o1955	1
-281.93006	-281.930074	0.995778011462307	o1956	o1956	1
-119.446327	-119.446327	1	o1958	o1958	1
-256.645909	-256.989501	0.40712386141484	o1959	o1959	1
-391.692241	-391.692241	1	o195	o195	1
-579.418336	-579.418336	1	o1960	o1960	1
-349.283521	-349.283521	1	o1962	o1962	1
-730.02866	-730.02865	1	o1963	o1963	1
-455.116158	-455.116158	1	o1964	o1964	1
-812.387903	-812.387903	1	o1965	o1965	1
-319.876808	-319.876808	1	o1966	o1966	1
-307.80392	-307.788754	1	o1967	o1967	1
-2703.989713	-2703.989713	1	o1968	o1968	1
-1270.579729	-1270.579729	1	o1969	o1969	1
-465.446874	-465.446874	1	o196	o196	1
-773.729069	-773.729069	1	o1970	o1970	1
-266.168642	-266.2196	0.749542362727532	o1972	o1972	1
-688.149975	-688.901387	0.220237354178852	o1973	o1973	1
-349.424955	-349.424955	1	o1974	o1974	1
-960.703541	-960.703541	1	o1975	o1975	1
-254.978129	-259.152578	0.00385921323244568	o1976	o1976	0.131999385931984
-269.73781	-269.73781	1	o1978	o1978	1
-700.57085	-700.57085	1	o1979	o1979	1
-430.90418	-432.232798	0.103079716220431	o197	o197	1
-286.103633	-286.103633	1	o1980	o1980	1
-565.780657	-565.780657	1	o1981	o1981	1
-990.740321	-990.740328	0.997014596308991	o1982	o1982	1
-198.305294	-198.305294	1	o1983	o1983	1
-582.618053	-582.618053	1	o1984	o1984	1
-383.590612	-383.590612	1	o1985	o1985	1
-307.459598	-307.459598	1	o1986	o1986	1
-263.819141	-263.819141	1	o1987	o1987	1
-677.979136	-679.046181	0.14405592702167	o1988	o1988	1
-573.277976	-573.388583	0.638116464120267	o1989	o1989	1
-444.969031	-444.969031	1	o198	o198	1
-249.647289	-252.70472	0.0134049878625241	o1990	o1990	0.383860660187319
-321.774389	-321.944213	0.560032473473486	o1991	o1991	1
-545.228206	-545.228206	1	o1992	o1992	1
-1183.964216	-1183.964279	0.991043956098379	o1993	o1993	1
-982.821205	-982.821205	1	o1994	o1994	1
-461.599062	-463.6828	0.0412071429621294	o1995	o1995	1
-290.450544	-290.450544	1	o1996	o1996	1
-773.200877	-773.200877	1	o1997	o1997	1
-261.410405	-261.410405	1	o1998	o1998	1
-183.367661	-183.367661	1	o1999	o1999	1
-306.820482	-306.820482	1	o199	o199	1
-1411.92315	-1411.92315	1	o19	o19	1
-440.491866	-440.492314	0.976120280805385	o1	o1	1
-316.238057	-316.238057	1	o2001	o2001	1
-331.840508	-331.840508	1	o2002	o2002	1
-1016.851218	-1016.851218	1	o2003	o2003	1
-310.187091	-310.187091	1	o2004	o2004	1
-331.822673	-331.82269	0.995347599870029	o2006	o2006	1
-320.865122	-320.865143	0.994829153249655	o2007	o2007	1
-417.08973	-417.08973	1	o2008	o2008	1
-355.909746	-355.909746	1	o2009	o2009	1
-274.627399	-274.627399	1	o200	o200	1
-503.40965	-503.40965	1	o2010	o2010	1
-1928.365305	-1928.365305	1	o2011	o2011	1
-819.56666	-819.56666	1	o2012	o2012	1
-523.322665	-523.322665	1	o2013	o2013	1
-511.708978	-511.708979	0.998871621210455	o2015	o2015	1
-586.961173	-586.961173	1	o2016	o2016	1
-787.356101	-787.356101	1	o2017	o2017	1
-606.806141	-606.806141	1	o2019	o2019	1
-233.179334	-233.217901	0.781219564450764	o201	o201	1
-318.629796	-318.629794	1	o2020	o2020	1
-553.806358	-553.806358	1	o2023	o2023	1
-292.367755	-292.367342	1	o2024	o2024	1
-365.638036	-365.638036	1	o2025	o2025	1
-932.190581	-932.190581	1	o2026	o2026	1
-372.28715	-372.28715	1	o2027	o2027	1
-977.837275	-977.837275	1	o2028	o2028	1
-703.643917	-703.635675	1	o2029	o2029	1
-564.503635	-564.503635	1	o202	o202	1
-296.788134	-296.788134	1	o2030	o2030	1
-317.714228	-317.714228	1	o2031	o2031	1
-467.518685	-467.518685	1	o2032	o2032	1
-206.822053	-206.822053	1	o2033	o2033	1
-280.950624	-280.950624	1	o2034	o2034	1
-399.129152	-399.129152	1	o2035	o2035	1
-377.072239	-377.072239	1	o2036	o2036	1
-1210.048028	-1210.048028	1	o2037	o2037	1
-320.67906	-320.679125	0.990902913420586	o2039	o2039	1
-532.060159	-532.060159	1	o203	o203	1
-466.475689	-466.475689	1	o2040	o2040	1
-586.634037	-586.634037	1	o2041	o2041	1
-493.325776	-493.325776	1	o2042	o2042	1
-874.155287	-874.155287	1	o2043	o2043	1
-597.670497	-597.670497	1	o2044	o2044	1
-749.731264	-749.731271	0.997014596308991	o2045	o2045	1
-204.127222	-204.127222	1	o2046	o2046	1
-847.790094	-848.049073	0.471714043217916	o2047	o2047	1
-241.914475	-241.914475	1	o2048	o2048	1
-147.578114	-147.578115	0.998871621210455	o2049	o2049	1
-617.599302	-617.599299	1	o204	o204	1
-620.556342	-620.553731	1	o2051	o2051	1
-233.249827	-233.249827	1	o2052	o2052	1
-220.521278	-220.521278	1	o2053	o2053	1
-534.714259	-534.714259	1	o2054	o2054	1
-265.64249	-265.64249	1	o2055	o2055	1
-408.975311	-420.0397	2.54958875156975e-06	o2056	o2056	0.000222711669684726
-622.0737	-622.0737	1	o2058	o2058	1
-1078.255168	-1078.255263	0.989002268572093	o2059	o2059	1
-512.972475	-512.972475	1	o205	o205	1
-446.045632	-446.045632	1	o2060	o2060	1
-519.206386	-519.206386	1	o2062	o2062	1
-1201.459133	-1201.459114	1	o2063	o2063	1
-323.427937	-323.427937	1	o2064	o2064	1
-465.749432	-465.749432	1	o2065	o2065	1
