contig	numParameters	likelihood
o2152	8	-388.114388
o2155	8	-373.155198
o2156	7	-315.803735
o2157	8	-480.924919
o2158	8	-331.466049
o2159	8	-1985.071980
o215	8	-832.883452
o2160	7	-509.686460
o2161	7	-685.530082
o2162	8	-420.306800
o2164	8	-153.271421
o2165	8	-510.910930
o2166	8	-539.759031
o2167	8	-374.713477
o2168	8	-222.389921
o2169	8	-432.902652
o216	8	-388.887310
o2171	8	-112.246481
o2172	8	-638.812017
o2173	8	-334.196180
o2174	7	-899.492310
o2175	8	-232.180759
o2176	8	-454.007160
o2177	8	-514.170328
o2178	8	-849.074107
o2179	8	-559.876079
o217	7	-545.352679
o2180	8	-500.517870
o2181	8	-733.941482
o2182	8	-320.310932
o2183	8	-613.688547
o2184	8	-370.391778
o2185	8	-1056.108228
o2186	8	-300.379109
o2187	8	-673.972581
o2188	7	-1719.678535
o218	8	-379.331653
o2190	8	-926.429098
o2191	8	-432.536113
o2192	8	-1114.905625
o2193	8	-395.473424
o2194	8	-408.486918
o2195	7	-525.518565
o2196	8	-313.274544
o2197	8	-1754.265289
o2198	8	-446.081935
o2199	8	-343.497441
o219	8	-743.924451
o21	8	-270.351447
o2200	8	-274.222476
o2201	8	-258.544251
o2202	8	-346.106295
o2203	8	-1729.657724
o2204	8	-567.644583
o2205	8	-933.650346
o2207	8	-519.589653
o2208	8	-669.494781
o2209	8	-525.136465
o220	8	-558.783395
o2210	8	-368.238160
o2212	8	-332.421834
o2213	8	-1106.086331
o2214	8	-218.928744
o2215	8	-277.986757
o2216	8	-305.586282
o2217	8	-445.936694
o2218	8	-496.031582
o2219	8	-376.994954
o221	7	-320.118128
o2220	8	-334.134521
o2223	8	-229.116538
o2224	8	-447.309767
o2225	8	-843.567933
o2226	8	-367.459317
o2227	8	-469.066240
o2228	8	-216.466381
o2229	8	-648.054755
o222	8	-760.673341
o2230	8	-739.238198
o2231	8	-247.194103
o2232	8	-491.093490
o2234	8	-1083.323559
o2236	8	-612.570497
o2237	8	-549.237313
o2238	8	-2192.060744
o2239	8	-425.774305
o223	8	-475.554735
o2240	8	-910.375253
o2241	8	-510.363663
o2242	8	-1153.861252
o2243	8	-280.028457
o2244	8	-781.447713
o2245	8	-221.953906
o2247	8	-1457.917696
o2248	8	-312.540437
o224	8	-321.402487
o2250	8	-414.409466
o2251	8	-472.678110
o2252	7	-1000.171366
o2253	8	-457.477646
o2254	7	-336.036564
o2255	8	-1130.142313
o2256	8	-417.909286
o2257	8	-1316.610090
o2258	8	-598.949068
o2259	7	-632.606363
o225	8	-348.130414
o2260	8	-1067.565735
o2261	8	-573.529344
o2262	7	-299.335767
o2263	8	-519.143851
o2264	8	-243.672108
o2265	8	-1304.590351
o2266	8	-339.431810
o2267	8	-1633.630726
o2268	8	-282.833566
o2269	8	-398.754431
o226	8	-442.881348
o2271	8	-581.970350
o2272	8	-223.091249
o2274	8	-448.173597
o2275	8	-400.839749
o2276	8	-589.128133
o2278	8	-396.778300
o2279	8	-318.482343
o227	8	-401.577208
o2280	7	-465.085464
o2281	7	-1465.292755
o2282	8	-318.227386
o2283	8	-431.867388
o2284	8	-1571.076181
o2285	8	-556.094262
o2286	8	-479.038889
o2287	8	-234.157732
o2288	7	-824.165916
o2289	8	-343.734241
o2290	8	-671.962626
o2291	8	-358.908663
o2292	8	-475.903088
o2293	8	-176.071311
o2294	8	-184.566900
o2295	8	-569.493747
o2296	8	-862.271301
o2297	8	-1421.808891
o2298	8	-581.851819
o2299	7	-440.579337
o229	8	-206.543608
o22	8	-439.003972
o2300	8	-746.833849
o2301	8	-483.960648
o2302	8	-711.469466
o2303	8	-554.862636
o2304	7	-701.721554
o2305	8	-411.364076
o2306	8	-433.114254
o2307	8	-427.057805
o2308	8	-654.989238
o2309	8	-451.087097
o230	8	-281.252146
o2310	8	-747.286011
o2311	7	-930.760481
o2313	8	-498.230696
o2314	8	-588.525732
o2315	8	-531.574724
o2316	8	-509.622840
o2317	7	-586.695795
o2318	8	-209.558967
o2319	8	-427.868771
o231	8	-187.597506
o2320	8	-338.256772
o2321	8	-255.749379
o2322	8	-468.169886
o2324	8	-168.554030
o2325	8	-239.743642
o2326	8	-387.707668
o2327	8	-253.016708
o2328	7	-517.641734
o2329	8	-450.791118
o232	7	-509.159624
o2330	8	-278.484113
o2331	8	-426.148942
o2332	8	-253.753197
o2333	8	-305.513285
o2334	8	-417.789280
o2335	8	-345.821197
o2336	8	-371.434180
o2337	8	-492.673748
o2338	8	-294.497213
o2339	8	-214.050670
o233	8	-1201.477639
o2340	8	-628.078426
o2341	8	-358.769471
o2342	7	-483.423624
o2343	8	-308.151963
o2344	7	-459.048544
o2345	8	-734.832739
o2346	7	-1161.601802
o2347	8	-245.059742
o2348	8	-378.093127
o2349	8	-681.992006
o2350	7	-1182.417285
o2351	8	-729.301417
o2352	7	-150.875032
o2353	8	-424.234121
o2354	8	-204.913283
o2355	8	-258.092386
o2356	8	-707.819459
o2357	8	-818.127516
o2358	8	-727.715731
o2359	8	-158.908114
o235	8	-249.824854
o2360	8	-978.588369
o2361	8	-1056.630119
o2362	8	-477.459532
o2363	8	-950.050783
o2364	8	-492.373410
o2365	7	-257.413581
o2366	8	-361.031267
o2368	8	-382.644194
o2369	8	-293.095672
o236	8	-378.933105
o2370	8	-948.618310
o2371	8	-1096.985897
o2372	8	-494.295718
o2373	8	-627.281579
o2374	8	-883.955880
o2375	8	-532.568564
o2376	8	-1144.671664
o2377	8	-615.352334
o2378	8	-655.627849
o2379	8	-530.709824
o237	8	-683.848749
o2380	8	-584.591172
o2381	8	-394.137949
o2382	7	-1511.828405
o2383	8	-359.718207
o2384	8	-559.861252
o2385	8	-312.739151
o2386	8	-277.806676
o2387	7	-951.397380
o2388	8	-1655.934307
o2389	7	-450.622843
o238	8	-233.039479
o2390	7	-2613.262876
o2391	7	-584.251754
o2392	8	-325.854121
o2393	8	-980.343638
o2394	8	-350.534442
o2395	8	-252.988505
o2396	8	-581.890081
o2397	8	-411.640906
o2398	8	-510.692523
o2399	8	-423.310665
o239	8	-231.287787
o23	8	-433.492924
o2400	7	-424.758020
o2401	8	-258.791085
o2402	8	-1102.372837
o2403	8	-640.526818
o2404	8	-1003.651429
o2405	8	-382.944600
o2406	8	-1147.519904
o2407	8	-281.705242
o2408	8	-331.015847
o2409	7	-726.243158
o240	8	-357.650973
o2410	8	-871.030082
o2411	8	-517.084722
o2412	8	-391.727375
o2413	8	-424.071368
o2414	8	-368.308692
o2416	8	-435.818444
o2417	8	-789.051430
o2418	8	-1667.904048
o2419	8	-248.686786
o241	8	-383.651132
o2420	8	-191.333295
o2421	8	-916.783495
o2422	8	-418.615534
o2423	8	-960.676163
o2424	8	-240.267393
o2425	8	-356.873427
o2426	8	-389.428303
o2427	8	-544.139685
o2428	8	-369.472511
o2429	8	-167.619633
o242	8	-215.531905
o2430	8	-326.410592
o2431	8	-150.337826
o2432	8	-459.848784
o2433	8	-374.015908
o2434	7	-673.387222
o2435	7	-593.663583
o2436	8	-788.907425
o2437	8	-325.977077
o2438	8	-430.359853
o2439	8	-525.367635
o243	8	-258.540893
o2440	8	-325.976279
o2441	7	-355.425848
o2442	8	-188.588825
o2443	8	-356.824257
o2444	7	-789.133707
o2445	7	-1014.186184
o2447	8	-366.892254
o2448	8	-194.608119
o2449	8	-531.460246
o244	8	-338.676739
o2450	8	-514.067057
o2451	8	-335.282199
o2452	7	-557.893057
o2453	8	-353.896159
o2454	8	-504.152966
o2455	8	-739.397475
o2456	8	-327.415133
o2457	8	-309.452283
o2458	8	-278.974410
o2459	8	-540.625415
o245	8	-381.188736
o2460	8	-311.471334
o2461	8	-532.551729
o2462	8	-192.321142
o2463	8	-836.070355
o2464	7	-747.138094
o2465	8	-749.917017
o2466	8	-254.988521
o2467	8	-459.005817
o2468	8	-573.806228
o2469	8	-197.927015
o246	8	-492.760470
o2470	7	-637.388495
o2471	8	-381.631422
o2472	7	-319.415321
o2473	8	-273.731627
o2474	8	-201.941944
o2475	8	-334.914448
o2476	7	-364.690943
o2477	8	-331.734443
o2478	8	-496.225805
o247	8	-335.709057
o2480	8	-826.632483
o2481	8	-481.120822
o2482	8	-255.754499
o2483	7	-212.963548
o2484	8	-315.250135
o2486	8	-330.888177
o2488	8	-1919.368070
o2489	8	-401.010537
o248	8	-269.538062
o2490	8	-693.446402
o2491	8	-554.752426
o2492	8	-686.677840
o2493	7	-663.011305
o2494	8	-927.543026
o2495	7	-490.851583
o2496	8	-562.790049
o2497	8	-1401.926876
o2498	8	-452.958801
o2499	8	-880.630047
o249	8	-359.031785
o24	8	-347.742810
o2500	8	-445.288602
o2501	7	-449.437488
o2502	7	-185.451988
o2503	8	-686.583388
o2504	8	-247.040145
o2505	8	-278.455108
o2506	8	-1159.069838
o2507	8	-444.153552
o2508	8	-677.658945
o2509	8	-636.623236
o250	8	-292.996906
o2510	8	-461.031633
o2511	7	-443.963518
o2512	8	-693.076965
o2513	7	-585.275360
o2514	8	-690.826314
o2515	8	-773.549858
o2516	8	-562.073222
o2518	8	-225.063023
o2519	8	-252.631298
o251	8	-1499.802976
o2520	8	-866.347909
o2522	7	-327.179118
o2523	8	-581.434713
o2524	8	-989.901809
o2525	8	-454.842252
o2526	8	-762.170255
o2527	8	-265.977800
o2528	8	-757.169367
o252	8	-649.170937
o2532	8	-296.523789
o2533	8	-1247.197282
o2534	8	-963.603029
o2535	7	-238.716941
o2536	7	-623.675833
o2537	8	-212.542150
o2538	8	-820.015617
o2539	7	-282.342592
o253	8	-351.810627
o2540	8	-690.920607
o2541	8	-533.238787
o2542	8	-207.870477
o2543	8	-266.213916
o2544	8	-324.046504
o2545	8	-535.348798
o2546	8	-185.697295
o2547	8	-336.192618
o2548	8	-563.116529
o2549	8	-511.817532
o254	8	-1144.951065
o2551	8	-533.905857
o2552	8	-309.092851
o2553	8	-676.829082
o2554	8	-566.467595
o2555	8	-534.512494
o2556	8	-594.782236
o2558	7	-281.458942
o2559	8	-141.355750
o255	8	-234.369868
o2560	8	-347.174641
o2562	8	-284.841098
o2563	8	-232.046436
o2564	8	-590.174607
o2565	8	-1712.425241
o2566	8	-407.809684
o2567	7	-403.772194
o2568	8	-305.567243
o2569	8	-596.526314
o256	8	-268.546263
o2570	8	-322.300001
o2571	8	-336.629515
o2572	8	-1927.131430
o2573	8	-796.638342
o2574	8	-375.716541
o2575	8	-614.598686
o2576	8	-272.191858
o2577	8	-382.853749
o2578	8	-361.423201
o2579	8	-206.552289
o257	8	-509.510397
o2580	8	-503.554525
o2581	7	-254.546203
o2582	8	-703.393925
o2583	8	-329.839449
o2584	8	-597.206514
o2585	8	-377.195846
o2586	7	-286.180478
o2587	7	-315.692553
o2588	7	-973.196051
o2589	8	-495.458383
o2590	7	-377.866578
o2591	8	-375.334074
o2592	8	-2313.846517
o2593	7	-605.283750
o2594	8	-79.304280
o2595	8	-415.937542
o2596	8	-1663.258462
o2597	8	-891.847745
o2598	8	-491.326632
o2599	8	-711.213686
o259	8	-354.285029
o25	8	-179.556974
o2600	8	-380.740731
o2601	7	-475.850266
o2602	8	-285.112385
o2603	8	-700.968402
o2604	8	-359.573946
o2605	8	-718.624326
o2606	8	-470.734062
o2607	8	-422.910097
o2608	8	-1768.790739
o2609	8	-543.446890
o260	8	-309.868190
o2610	8	-278.773501
o2611	8	-381.710936
o2612	8	-800.333283
o2614	8	-648.561206
o2615	8	-401.987655
o2616	8	-269.422994
o2617	8	-358.223559
o2618	8	-379.750338
o2619	8	-579.470700
o261	8	-157.834066
o2620	8	-1168.096681
o2621	7	-323.787280
o2623	8	-182.923142
o2625	8	-637.749541
o2626	8	-257.687805
o2627	8	-542.909919
o2628	8	-749.918764
o262	8	-234.948841
o2631	8	-306.651752
o2632	8	-1097.327765
o2633	8	-929.312813
o2634	8	-672.490688
o2635	8	-224.379652
o2636	7	-547.938990
o2637	8	-283.323595
o2638	8	-793.823159
o2639	8	-157.379678
o263	8	-262.910830
o2640	8	-418.287297
o2641	8	-485.987788
o2642	8	-311.912527
o2643	7	-500.345238
o2644	8	-504.328889
o2645	8	-397.852326
o2646	8	-287.887791
o2647	8	-402.560924
o2648	8	-494.567920
o2649	8	-443.882008
o264	8	-543.037527
o2650	8	-463.234393
o2651	8	-275.463221
o2652	7	-268.445503
o2653	8	-334.083509
o2654	8	-468.416847
o2655	8	-399.909984
o2656	8	-877.573789
o2657	7	-551.669841
o2658	8	-950.679669
o2659	8	-297.786069
o265	7	-259.728418
o2660	8	-334.333364
o2661	8	-286.827071
o2662	8	-545.081766
o2663	8	-173.651409
o2664	8	-613.648234
o2665	8	-453.787118
o2666	8	-480.692089
o2667	8	-812.584538
o2668	8	-685.630131
o2669	8	-703.707482
o266	8	-432.679042
o2670	8	-975.605010
o2671	8	-1266.702666
o2672	7	-417.007415
o2673	8	-520.143459
o2674	8	-498.714532
o2675	8	-308.845780
o2676	8	-227.517132
o2677	8	-404.865116
o2678	8	-312.663625
o2679	8	-237.071915
o2680	7	-469.759433
o2681	8	-925.281197
o2682	8	-1258.606432
o2683	7	-365.225890
o2684	8	-278.966704
o2685	8	-50.098397
o2686	8	-963.435845
o2687	8	-302.956630
o2688	8	-408.183901
o2689	8	-1254.837993
o268	8	-363.822807
o2690	8	-73.532031
o2691	7	-525.070478
o2692	8	-534.519623
o2693	8	-565.223133
o2694	8	-290.832742
o2695	8	-237.571502
o2696	8	-323.360271
o2697	8	-748.741363
o2698	8	-427.375133
o2699	8	-190.785204
o269	8	-1498.254503
o26	8	-1273.464094
o2700	7	-464.206794
o2701	8	-498.524966
o2702	8	-266.080904
o2703	8	-499.052835
o2705	8	-363.288402
o2706	8	-501.413436
o2708	8	-292.249526
o2709	8	-174.240177
o270	8	-574.269361
o2710	8	-391.675548
o2711	8	-618.399272
o2712	8	-411.445963
o2713	7	-223.965732
o2714	7	-691.191747
o2715	8	-785.634871
o2716	8	-341.917118
o2717	8	-469.497802
o2718	8	-404.457620
o271	8	-365.003625
o2720	8	-1205.100071
o2721	8	-1190.048814
o2722	8	-360.408573
o2723	8	-316.296901
o2724	8	-300.676333
o2725	8	-348.748635
o2726	8	-385.376241
o2727	7	-663.514352
o2729	8	-216.029233
o272	8	-270.125013
o2730	8	-598.899388
o2731	8	-585.417067
o2732	8	-555.660933
o2735	8	-407.126097
o2736	7	-364.947159
o2737	8	-520.968181
o2738	7	-774.946943
o2739	8	-310.422161
o273	8	-668.377040
o2741	8	-662.653857
o2742	8	-307.499255
o2743	8	-722.450640
o2744	8	-737.818002
o2745	8	-645.995666
o2746	8	-518.070881
o2747	8	-177.312945
o2748	8	-708.458346
o2749	8	-299.522847
o2750	8	-551.676073
o2751	8	-324.761044
o2752	8	-618.903892
o2754	8	-400.968995
o2755	8	-224.008800
o2756	8	-569.399158
o2757	8	-233.203316
o2758	8	-289.053168
o2759	8	-208.693126
o275	8	-1156.292964
o2760	8	-1244.777796
o2761	8	-1164.578444
o2762	7	-921.291273
o2763	8	-288.524977
o2764	7	-660.880897
o2765	8	-319.883820
o2766	8	-705.914847
o2767	8	-382.699516
o2768	7	-303.722375
o2769	8	-358.752014
o276	8	-617.545554
o2770	8	-565.366326
o2771	8	-1510.370069
o2772	8	-662.058371
o2773	8	-117.840915
o2774	8	-465.453304
o2775	8	-956.557475
o2776	8	-678.865319
o2777	8	-280.086443
o2778	8	-440.080788
o2779	8	-355.470285
o277	8	-1239.171847
o2780	8	-708.475983
o2781	8	-237.173826
o2782	8	-238.493546
o2783	8	-302.998461
o2784	8	-318.260506
o2785	8	-330.159491
o2788	8	-1073.592180
o2789	8	-256.947339
o278	8	-851.477671
o2790	7	-1095.288647
o2791	8	-787.190796
o2792	7	-457.838397
o2793	8	-246.542641
o2794	8	-404.280178
o2795	8	-541.140224
o2797	8	-444.315896
o2799	8	-1068.770437
o279	8	-249.765481
o27	8	-717.897586
o2800	8	-317.109444
o2801	8	-452.082387
o2802	8	-260.238632
o2803	8	-313.996803
o2804	8	-387.005990
o2805	7	-781.538853
o2806	8	-490.375229
o2807	8	-247.257946
o2808	8	-583.040999
o2809	8	-384.542218
o280	8	-339.090370
o2810	8	-215.946188
o2811	8	-174.849264
o2812	8	-350.918410
o2813	8	-367.144535
o2814	8	-472.567987
o2815	8	-226.120938
o2816	8	-677.793816
o2817	8	-382.792639
o2819	7	-609.553134
o281	8	-578.383782
o2820	8	-226.591022
o2821	8	-413.860247
o2822	7	-443.593882
o2823	8	-783.994732
o2824	8	-307.339080
o2825	8	-614.768918
o2826	8	-267.460621
o2827	7	-615.688830
o2828	7	-647.586563
o2829	8	-394.958026
o2830	7	-578.230213
o2831	7	-242.297748
o2832	8	-463.445921
o2834	8	-1368.121001
o2835	8	-359.536467
o2836	8	-1239.712194
o2837	8	-259.495737
o2838	8	-396.780291
o2840	8	-423.655402
o2841	8	-478.835814
o2842	8	-542.243603
o2843	8	-292.359426
o2844	8	-328.134400
o2845	8	-597.848910
o2846	8	-620.169274
o2847	8	-325.135713
o2848	8	-309.787617
o2849	8	-429.427282
o284	7	-762.165206
o2850	7	-1083.972860
o2851	8	-380.921291
o2852	8	-488.328238
o2853	8	-327.610720
o2854	8	-942.408211
o2855	7	-1154.581403
o2856	8	-1049.960493
o2857	8	-297.261879
o2858	8	-1316.271544
o2859	8	-267.824933
o285	8	-451.998131
o2860	8	-395.637395
o2861	7	-1097.549282
o2862	8	-690.828427
o2863	8	-324.443716
o2864	8	-332.654307
o2865	8	-410.793049
o2866	8	-104.896783
o2867	8	-299.431116
o2868	8	-273.261420
o2869	8	-338.982863
o286	8	-552.269209
o2870	8	-258.405314
o2871	8	-598.449051
o2873	8	-626.347569
o2874	8	-664.000688
o2875	7	-980.206201
o2876	8	-1713.853982
o2877	8	-518.353190
o2878	8	-174.260621
o287	8	-321.006672
o2880	7	-413.828053
o2881	8	-352.018291
o2882	8	-303.935039
o2883	7	-506.140605
o2884	8	-339.098138
o2886	8	-657.192609
o2887	8	-537.694222
o2888	8	-322.653346
o2889	8	-580.579996
o288	8	-993.965846
o2890	8	-368.479958
o2891	8	-472.767973
o2892	8	-944.756525
o2894	8	-602.941932
o2895	8	-602.207055
o2896	8	-282.410155
o2897	8	-715.107743
o2899	7	-287.311278
o289	8	-413.631180
o28	8	-313.642327
o2900	8	-1198.468338
o2901	8	-293.163830
o2902	8	-289.837826
o2903	8	-230.710394
o2904	8	-423.419402
o2905	8	-1125.515199
o2906	7	-260.420722
o2907	8	-446.445458
o2908	8	-1038.280838
o2909	8	-277.459560
o290	8	-895.256413
o2910	8	-488.105274
o2911	7	-574.391129
o2913	8	-306.575205
o2915	7	-438.118136
o2916	8	-258.016731
o2917	8	-316.550247
o2919	8	-917.255947
o291	8	-492.958685
o2920	8	-391.327896
o2921	8	-469.829956
o2922	8	-136.921468
o2923	8	-1020.688211
o2925	8	-33.391714
o2927	8	-58.398593
o2928	8	-655.769889
o292	8	-842.187932
o2930	8	-366.883848
o2932	8	-231.064155
o2933	7	-376.400107
o2934	8	-179.401120
o2935	8	-579.828576
o2936	8	-773.975484
o2937	8	-743.209509
o2938	8	-608.106813
o2939	8	-402.124931
o293	8	-79.924327
o2940	8	-437.175436
o2941	8	-274.489008
o2942	8	-558.022933
o2943	8	-1413.831712
o2945	7	-929.046670
o2946	8	-280.420499
o2947	8	-873.610348
o2948	8	-505.798971
o294	8	-1020.588388
o2950	8	-781.468456
o2951	8	-309.161907
o2952	8	-673.726085
o2953	8	-174.737444
o2954	8	-1220.382998
o2956	8	-240.936297
o2957	8	-275.907181
o2958	8	-537.413407
o2959	8	-482.268149
o295	8	-352.452207
o2960	8	-806.984035
o2961	8	-819.387908
o2962	8	-603.076818
o2963	8	-294.689689
o2965	8	-323.339932
o2966	8	-217.062761
o2967	8	-311.113213
o2968	8	-229.045980
o2969	8	-77.094179
o296	8	-1280.740388
o2970	8	-695.457258
o2971	8	-530.869084
o2972	8	-273.767256
o2973	8	-265.252864
o2974	8	-759.877200
o2975	8	-219.446045
o2976	8	-151.898496
o2977	8	-188.070603
o2978	8	-287.613104
o2979	8	-480.224574
o297	8	-699.118862
o2980	8	-596.055055
o2981	8	-335.830764
o2984	8	-1069.237535
o2985	8	-1970.799710
o2986	8	-1753.857476
o2987	8	-886.997293
o2988	8	-450.301537
o2989	8	-1337.393673
o298	8	-389.156474
o2990	8	-1563.708458
o2991	8	-336.928944
o2992	8	-682.550017
o2993	8	-1009.206693
o2994	8	-676.848923
o2995	7	-819.754125
o2996	8	-391.174388
o2997	8	-967.575471
o2998	8	-799.788885
o2999	8	-425.786157
o299	8	-742.724146
o29	8	-436.309022
o2	8	-604.788107
o3000	8	-452.812115
o3001	8	-229.299347
o3002	8	-605.868915
o3003	7	-203.900512
o3004	8	-578.431988
o3005	8	-725.571312
o3006	8	-527.325152
o3007	8	-166.411032
o3008	8	-888.067710
o3009	8	-1339.077931
o300	8	-168.393197
o3010	7	-753.395488
o3011	7	-462.889761
o3012	8	-658.522827
o3013	8	-201.329881
o3014	8	-259.111826
o3015	8	-355.719304
o3017	8	-769.388577
o3018	8	-364.689019
o3019	8	-1091.257292
o301	8	-332.518557
o3021	8	-294.607367
o3023	8	-499.229890
o3024	8	-1169.436846
o3025	8	-491.162429
o3026	8	-323.754054
o3027	8	-413.234118
o3029	7	-343.265683
o302	8	-807.551071
o3030	8	-374.173236
o3031	8	-327.688421
o3032	8	-493.515767
o3033	8	-335.006139
o3034	8	-272.646124
o3036	8	-194.274758
o3037	8	-706.075936
o3038	8	-711.899982
o3039	8	-181.369616
o303	8	-263.191776
o3040	7	-383.195305
o3041	8	-413.079040
o3042	8	-386.165852
o3044	8	-357.399589
o3045	8	-319.773340
o3046	8	-159.098009
o3047	8	-372.408877
o3048	8	-479.685396
o304	8	-718.356500
o3051	7	-734.352866
o3052	8	-341.121554
o3053	8	-560.980042
o3054	8	-407.787756
o3058	8	-234.932102
o3059	7	-271.602620
o305	7	-265.543095
o3060	8	-367.798403
o3061	7	-251.945073
o3062	8	-366.138259
o3063	8	-314.975156
o3064	8	-304.848754
o3066	8	-654.810880
o3067	8	-503.309862
o3068	8	-1208.243154
o3069	8	-351.117680
o306	8	-456.849741
o3070	8	-719.579156
o3071	8	-1190.946434
o3072	8	-349.982310
o3073	8	-950.884534
o3074	8	-302.652671
o3075	8	-459.689972
o3076	8	-282.272286
o3077	8	-290.176561
o3078	8	-433.666367
o3079	8	-250.754942
o307	8	-487.758370
o3080	8	-579.199263
o3081	8	-808.033039
o3082	8	-1296.942566
o3083	8	-518.417280
o3084	8	-441.641289
o3085	7	-457.381295
o3086	8	-357.520894
o3087	8	-213.796270
o3088	7	-350.861262
o3089	8	-468.697898
o308	7	-513.183980
o3090	8	-519.846724
o3091	8	-324.641977
o3092	7	-563.963924
o3093	8	-333.054085
o3095	8	-400.057820
o3096	8	-368.481281
o3098	8	-408.851217
o3099	8	-275.556753
o309	8	-509.941869
o30	7	-1431.143425
o3101	7	-620.343131
o3102	8	-402.378848
o3103	8	-488.423703
o3104	8	-500.757680
o3105	8	-216.512351
o3106	8	-284.867212
o3107	8	-231.924225
o3108	8	-408.173705
o310	8	-352.732498
o3110	8	-243.725569
o3111	7	-740.797694
o3113	8	-508.183865
o3114	8	-310.101204
o3115	8	-565.990419
o3116	8	-256.019935
o3117	8	-239.552198
o3118	8	-306.199498
o3119	8	-400.602218
o311	8	-405.192397
o3120	8	-818.302926
o3121	8	-455.761842
o3122	8	-459.794964
o3123	7	-424.618500
o3124	8	-456.420576
o3125	8	-468.184018
o3126	8	-168.295593
o3127	8	-480.120487
o3128	8	-3675.032361
o3129	8	-540.979480
o312	8	-405.647050
o3130	8	-760.428525
o3131	8	-200.513059
o3132	8	-1180.402133
o3133	8	-304.175468
o3134	8	-391.238383
o3135	7	-776.754271
o3136	8	-450.801924
o3137	8	-177.994032
o3138	8	-107.364545
o3139	8	-349.116473
o3140	8	-227.636554
o3141	8	-366.145906
o3143	7	-476.736660
o3145	7	-267.997782
o3146	8	-704.555700
o3147	8	-401.500279
o3148	8	-258.385563
o3149	8	-589.622836
o3150	8	-342.173390
o3151	8	-372.420432
o3152	8	-467.785204
o3153	8	-197.917333
o3154	8	-468.851599
o3155	8	-723.591984
o3156	8	-394.966903
o3157	8	-231.120502
o3158	8	-877.556786
o3160	8	-1639.553872
o3161	8	-285.332013
o3162	8	-1182.429490
o3163	8	-340.391615
o3164	8	-556.297331
o3165	8	-1651.042789
o3166	8	-401.939949
o3167	8	-284.136944
o3168	8	-990.112563
o3169	8	-452.367874
o316	8	-337.959143
o3170	8	-661.974575
o3171	8	-417.756020
o3172	8	-491.018228
o3174	8	-392.715915
o3175	8	-345.523624
o3176	8	-302.580792
o3177	8	-388.006371
o3178	8	-546.040499
o3179	8	-597.230776
o317	8	-262.868609
o3180	8	-1046.920997
o3181	8	-227.132680
o3183	8	-352.201999
o3184	8	-433.812597
o3185	8	-161.265538
o3186	8	-432.665262
o3187	8	-949.079499
o3188	8	-424.576632
o3189	8	-315.396752
o318	8	-1266.137316
o3190	7	-870.898531
o3191	8	-917.499283
o3192	8	-257.421010
o3193	8	-456.218470
o3194	8	-686.113283
o3195	8	-1482.785050
o3197	8	-588.095612
o3198	8	-422.917914
o3199	8	-598.960385
o319	8	-311.109410
o31	8	-992.594391
o3200	8	-306.787414
o3201	8	-180.253333
o3202	8	-493.297409
o3203	8	-307.552266
o3204	8	-263.942098
o3205	8	-187.860123
o3207	7	-455.522672
o3208	8	-760.336943
o3209	8	-251.808726
o320	7	-549.564132
o3210	8	-1590.380617
o3211	8	-265.074402
o3212	8	-652.447436
o3213	8	-584.418523
o3214	8	-846.816165
o3215	8	-586.068330
o3216	8	-348.514288
o3217	8	-352.934952
o3218	8	-344.316855
o3219	8	-319.995172
o321	8	-412.133587
o3222	8	-345.690331
o3224	8	-664.344323
o3226	8	-297.729366
o3227	8	-451.957459
o3228	8	-618.871289
o3229	8	-166.269635
o322	7	-594.328853
o3230	8	-266.279144
o3231	8	-474.664733
o3232	8	-922.474593
o3233	8	-327.642716
o3234	8	-326.847321
o3235	8	-821.052724
o3236	8	-173.780352
o3237	8	-456.333426
o3238	8	-819.194024
o323	8	-267.823592
o3240	7	-758.874104
o3241	7	-329.993811
o3242	8	-248.154833
o3243	8	-414.055407
o3244	7	-854.804055
o3245	8	-538.333541
o3246	8	-306.538924
o3247	8	-613.344880
o3248	7	-523.209064
o3249	8	-328.633877
o324	8	-345.703007
o3250	7	-1069.690686
o3251	8	-420.725406
o3252	8	-357.939395
o3253	8	-194.381845
o3254	8	-916.330299
o3255	8	-470.891313
o3256	8	-328.153232
o3258	8	-217.610300
o3259	8	-255.484561
o3260	8	-563.302812
o3261	8	-349.752627
o3262	8	-215.844728
o3263	8	-359.667382
o3264	8	-218.878668
o3265	8	-288.510471
o3266	8	-220.230281
o3267	8	-361.514409
o3268	8	-277.973360
o3269	8	-2043.687167
o326	7	-491.675187
o3270	8	-1279.720015
o3271	8	-281.941689
o3272	8	-322.126672
o3274	8	-362.593150
o3275	8	-271.480583
o3276	8	-272.544323
o3277	8	-311.910254
o3278	8	-474.350448
o3279	8	-188.573422
o327	8	-1148.316183
o3280	8	-228.276734
o3281	8	-145.664069
o3282	8	-396.240253
o3283	7	-782.334028
o3284	8	-247.774748
o3285	8	-653.791808
o3286	8	-1073.206733
o3287	8	-538.100430
o3288	8	-306.212421
o3289	8	-354.606959
o328	8	-1165.251235
o3290	8	-584.495565
o3291	8	-478.026158
o3292	8	-231.758105
o3293	8	-198.053320
o3294	8	-314.196699
o3295	8	-433.951128
o3297	8	-257.228055
o3298	8	-436.415813
o3299	8	-531.434209
o329	8	-510.153101
o32	8	-362.830407
o3300	8	-542.602609
o3301	8	-753.208171
o3302	8	-450.053709
