la	lo	p.values	contig	contigs.null	adj.p
-1000.018512	-1000.018512	1	o1536	o1536	1
-1290.396709	-1290.396709	1	o1537	o1537	1
-228.92694	-228.92694	1	o1538	o1538	1
-1394.229246	-1394.241448	0.875861349231211	o1539	o1539	1
-469.492651	-469.492651	1	o153	o153	1
-564.447243	-564.447243	1	o1540	o1540	1
-618.0182	-618.0182	1	o1541	o1541	1
-287.231568	-287.231572	0.99774324466163	o1542	o1542	1
-329.094689	-329.094689	1	o1543	o1543	1
-426.607202	-426.607202	1	o1544	o1544	1
-853.691363	-853.691363	1	o1546	o1546	1
-359.443995	-359.443995	1	o1547	o1547	1
-475.291698	-475.551235	0.471236954715084	o1549	o1549	1
-433.56246	-433.56246	1	o154	o154	1
-317.653605	-317.653605	1	o1550	o1550	1
-606.180873	-606.488307	0.432960787413082	o1551	o1551	1
-357.743078	-357.743078	1	o1552	o1552	1
-635.099433	-635.099433	1	o1553	o1553	1
-368.864427	-369.502304	0.258690002398831	o1554	o1554	1
-483.951842	-483.951842	1	o1555	o1555	1
-207.691485	-207.816094	0.61762624666529	o1556	o1556	1
-680.737643	-681.088109	0.402470705856469	o1558	o1558	1
-1176.734988	-1176.734988	1	o1559	o1559	1
-560.536373	-560.536373	1	o155	o155	1
-440.141966	-440.141966	1	o1560	o1560	1
-557.332066	-557.332066	1	o1561	o1561	1
-217.592619	-217.592619	1	o1562	o1562	1
-525.303804	-525.303724	1	o1563	o1563	1
-432.882319	-432.882319	1	o1564	o1564	1
-539.279073	-539.279073	1	o1566	o1566	1
-1247.835915	-1247.835915	1	o1567	o1567	1
-286.48646	-286.48646	1	o1568	o1568	1
-614.821753	-614.821753	1	o1569	o1569	1
-859.856741	-862.130297	0.0329743194494039	o156	o156	0.798371602033248
-404.061985	-404.271567	0.517354487009248	o1570	o1570	1
-498.005689	-498.005492	1	o1571	o1571	1
-668.532106	-668.532106	1	o1572	o1572	1
-202.525203	-202.525192	1	o1573	o1573	1
-283.408185	-283.408185	1	o1574	o1574	1
-285.002582	-285.002582	1	o1576	o1576	1
-563.031131	-563.031131	1	o1577	o1577	1
-743.973849	-743.908877	1	o1578	o1578	1
-294.974773	-295.179655	0.522089313931376	o1579	o1579	1
-143.14808	-143.14808	1	o157	o157	1
-672.323346	-672.323346	1	o1580	o1580	1
-289.337849	-289.352047	0.866181190580538	o1581	o1581	1
-766.96882	-766.967961	1	o1582	o1582	1
-293.873781	-293.873781	1	o1583	o1583	1
-458.394785	-458.394996	0.983610498572729	o1584	o1584	1
-234.69764	-234.697629	1	o1585	o1585	1
-249.134585	-249.134596	0.996257603403506	o1586	o1586	1
-599.43151	-599.43151	1	o1588	o1588	1
-261.477199	-261.477199	1	o1589	o1589	1
-811.041558	-811.041559	0.998871621210455	o158	o158	1
-916.437727	-916.437546	1	o1590	o1590	1
-390.538029	-390.538029	1	o1591	o1591	1
-278.73911	-278.73911	1	o1592	o1592	1
-503.82603	-503.82603	1	o1593	o1593	1
-91.663716	-91.663716	1	o1594	o1594	1
-334.270294	-334.270294	1	o1595	o1595	1
-683.453748	-683.456086	0.94548212016527	o1597	o1597	1
-520.26515	-520.26515	1	o1598	o1598	1
-506.32776	-506.32776	1	o1599	o1599	1
-383.143861	-383.143861	1	o159	o159	1
-1201.179862	-1201.179862	1	o15	o15	1
-1560.827254	-1560.828256	0.964293779294386	o1600	o1600	1
-363.651754	-363.644667	1	o1601	o1601	1
-907.381727	-907.381727	1	o1602	o1602	1
-679.837383	-695.983373	1.32659754104657e-08	o1603	o1603	2.08129820126038e-06
-1545.92997	-1545.92997	1	o1604	o1604	1
-359.48154	-359.48154	1	o1605	o1605	1
-750.976558	-750.976558	1	o1606	o1606	1
-500.638395	-500.638395	1	o1607	o1607	1
-638.175937	-638.177593	0.95410709513634	o1608	o1608	1
-1602.362195	-1602.362195	1	o1609	o1609	1
-312.027389	-312.027393	0.997743244677665	o160	o160	1
-828.833752	-828.834978	0.960506752970845	o1610	o1610	1
-277.820709	-277.820709	1	o1611	o1611	1
-276.39498	-276.39498	1	o1612	o1612	1
-1608.945354	-1608.945354	1	o1613	o1613	1
-267.084081	-267.084164	0.989720260955403	o1614	o1614	1
-421.088155	-421.088926	0.968676473804044	o1615	o1615	1
-703.435316	-703.435316	1	o1616	o1616	1
-634.927897	-634.927893	1	o1617	o1617	1
-157.152952	-157.152952	1	o1618	o1618	1
-255.788042	-255.787624	1	o1619	o1619	1
-462.771339	-462.77143	0.989236275285235	o161	o161	1
-160.732037	-161.120195	0.378270211311938	o1620	o1620	1
-822.607904	-822.607904	1	o1621	o1621	1
-178.564537	-180.467169	0.0510917210413477	o1622	o1622	1
-715.88864	-715.88864	1	o1623	o1623	1
-485.667194	-485.667194	1	o1624	o1624	1
-366.274664	-366.274664	1	o1625	o1625	1
-199.186721	-199.186721	1	o1626	o1626	1
-531.815257	-536.297029	0.00275420104067597	o1627	o1627	0.0968207596606861
-526.106484	-526.106484	1	o1628	o1628	1
-333.177317	-333.557599	0.383152077918975	o1629	o1629	1
-196.963159	-196.963159	1	o162	o162	1
-222.376651	-222.376651	1	o1630	o1630	1
-334.266215	-334.266215	1	o1631	o1631	1
-422.534999	-422.534999	1	o1632	o1632	1
-316.193385	-316.193385	1	o1633	o1633	1
-807.654543	-812.044707	0.00304496441816435	o1634	o1634	0.10307768437786
-805.279358	-805.278921	1	o1635	o1635	1
-629.122846	-629.122846	1	o1636	o1636	1
-331.366829	-331.366829	1	o1637	o1637	1
-337.162932	-337.162932	1	o1638	o1638	1
-336.295035	-336.295035	1	o1639	o1639	1
-189.168985	-189.169003	0.995212721357356	o163	o163	1
-459.058472	-459.058472	1	o1641	o1641	1
-560.197705	-560.197705	1	o1642	o1642	1
-229.990785	-229.999239	0.896542085901581	o1643	o1643	1
-269.85407	-269.85407	1	o1644	o1644	1
-252.384795	-252.384795	1	o1645	o1645	1
-389.926426	-389.926426	1	o1646	o1646	1
-586.649274	-586.649278	0.997743244677665	o1647	o1647	1
-263.733123	-263.733123	1	o1648	o1648	1
-839.846712	-839.846712	1	o1649	o1649	1
-270.228711	-270.231136	0.944478653561857	o164	o164	1
-260.705053	-260.705053	1	o1650	o1650	1
-1079.68746	-1087.972625	4.68787164149482e-05	o1651	o1651	0.0027629009929068
-250.661237	-250.661237	1	o1652	o1652	1
-357.979936	-357.979936	1	o1653	o1653	1
-403.404552	-403.404552	1	o1654	o1654	1
-316.066051	-316.066051	1	o1655	o1655	1
-529.688552	-529.688552	1	o1656	o1656	1
-201.534267	-201.534267	1	o1657	o1657	1
-407.32036	-407.32036	1	o1658	o1658	1
-489.740063	-489.740063	1	o1659	o1659	1
-660.597581	-660.597581	1	o165	o165	1
-326.036191	-326.036191	1	o1660	o1660	1
-3197.961193	-3200.577708	0.0221618930459831	o1661	o1661	0.558785386042166
-193.468152	-193.89932	0.353085803274457	o1662	o1662	1
-206.086507	-206.086463	1	o1663	o1663	1
-319.269688	-319.269688	1	o1664	o1664	1
-78.344341	-78.344344	0.998045591904635	o1665	o1665	1
-1224.380986	-1224.946705	0.287468818655083	o1666	o1666	1
-556.078442	-556.078442	1	o1667	o1667	1
-941.639336	-941.639336	1	o1668	o1668	1
-380.71448	-381.276203	0.289177649207574	o1669	o1669	1
-185.331526	-185.331526	1	o166	o166	1
-277.076971	-277.077843	0.966689045172265	o1670	o1670	1
-512.48094	-512.48094	1	o1671	o1671	1
-225.147435	-225.147371	1	o1672	o1672	1
-714.624783	-714.624783	1	o1673	o1673	1
-102.980511	-102.980511	1	o1674	o1674	1
-176.441688	-176.441688	1	o1675	o1675	1
-546.442314	-546.442314	1	o1676	o1676	1
-520.253345	-520.253345	1	o1677	o1677	1
-591.796224	-591.796224	1	o1678	o1678	1
-260.306425	-260.306425	1	o167	o167	1
-338.252994	-338.252994	1	o1680	o1680	1
-408.567764	-408.567764	1	o1681	o1681	1
-334.724149	-334.726183	0.949144706885835	o1682	o1682	1
-332.164663	-332.166643	0.949823415497852	o1683	o1683	1
-230.682116	-230.682116	1	o1684	o1684	1
-251.041168	-251.041168	1	o1685	o1685	1
-295.395612	-295.633384	0.490447664717087	o1686	o1686	1
-653.244173	-653.244173	1	o1687	o1687	1
-529.843548	-529.843548	1	o1688	o1688	1
-1106.088605	-1109.475601	0.00924957148485228	o1689	o1689	0.254258897358045
-305.398333	-305.6466	0.481027024266519	o168	o168	1
-774.55798	-774.55798	1	o1690	o1690	1
-622.561936	-622.561936	1	o1691	o1691	1
-946.899563	-946.899563	1	o1692	o1692	1
-686.012357	-687.996103	0.0463868136810965	o1693	o1693	1
-530.795441	-530.795441	1	o1694	o1694	1
-651.437774	-655.894843	0.00282971346632246	o1695	o1695	0.0985279279321419
-302.047464	-302.047462	1	o1696	o1696	1
-478.792615	-478.792615	1	o1698	o1698	1
-413.27191	-413.27191	1	o1699	o1699	1
-187.601898	-187.601898	1	o169	o169	1
-190.456283	-190.456283	1	o16	o16	1
-436.876349	-436.876349	1	o1700	o1700	1
-661.891642	-661.891642	1	o1701	o1701	1
-292.686892	-292.686892	1	o1702	o1702	1
-242.383956	-242.383956	1	o1703	o1703	1
-453.295091	-453.295091	1	o1704	o1704	1
-562.667075	-562.667075	1	o1705	o1705	1
-1938.338442	-1938.338451	0.996614872636992	o1706	o1706	1
-647.131033	-647.131033	1	o1707	o1707	1
-491.746925	-491.746925	1	o1708	o1708	1
-651.623477	-651.623182	1	o1709	o1709	1
-215.843386	-215.843386	1	o170	o170	1
-568.009178	-568.009178	1	o1710	o1710	1
-321.901982	-321.901982	1	o1711	o1711	1
-272.57858	-276.48894	0.00516506151840192	o1712	o1712	0.157362207593978
-499.982574	-499.982574	1	o1713	o1713	1
-387.983362	-387.983362	1	o1714	o1714	1
-632.779209	-640.063513	0.000135147344625823	o1715	o1715	0.0065879825593601
-993.187851	-993.187851	1	o1716	o1716	1
-361.951324	-361.951324	1	o1717	o1717	1
-265.653544	-265.653544	1	o1718	o1718	1
-290.07068	-290.07068	1	o1719	o1719	1
-1058.752654	-1058.752654	1	o171	o171	1
-769.871904	-769.871904	1	o1720	o1720	1
-1605.134054	-1607.667832	0.0243777306304218	o1721	o1721	0.610445090307002
-674.486431	-674.50045	0.86701951604104	o1722	o1722	1
-528.165329	-528.929102	0.216481120328302	o1723	o1723	1
-342.048106	-342.048106	1	o1724	o1724	1
-1139.751583	-1139.751583	1	o1725	o1725	1
-355.331161	-355.322806	1	o1726	o1726	1
-733.309329	-733.309329	1	o1728	o1728	1
-163.009888	-163.009887	1	o1729	o1729	1
-794.509575	-794.509575	1	o172	o172	1
-852.80991	-852.809912	0.9984042318989	o1730	o1730	1
-321.4595	-321.4595	1	o1732	o1732	1
-1497.107377	-1497.107377	1	o1733	o1733	1
-405.519921	-405.519921	1	o1734	o1734	1
-523.442914	-523.442914	1	o1735	o1735	1
-688.743109	-688.743109	1	o1737	o1737	1
-883.261338	-883.261046	1	o1739	o1739	1
-417.37091	-417.370878	1	o1740	o1740	1
-369.140201	-369.140201	1	o1741	o1741	1
-298.859549	-298.859549	1	o1742	o1742	1
-412.549758	-412.549758	1	o1743	o1743	1
-566.281381	-566.281381	1	o1745	o1745	1
-2084.16137	-2084.16137	1	o1746	o1746	1
-585.022286	-585.022275	1	o1747	o1747	1
-260.385782	-260.385815	0.993518026489958	o1749	o1749	1
-251.149306	-251.149306	1	o174	o174	1
-272.486317	-272.486331	0.995778011453736	o1750	o1750	1
-566.440403	-566.813569	0.387640031904859	o1751	o1751	1
-511.461606	-526.035764	6.70439916381605e-08	o1752	o1752	8.17042778097049e-06
-278.929343	-278.929343	1	o1753	o1753	1
-829.60428	-829.60428	1	o1754	o1754	1
-231.448298	-231.448298	1	o1755	o1755	1
-2063.500393	-2063.500393	1	o1756	o1756	1
-342.107831	-342.107835	0.99774324466163	o1757	o1757	1
-463.488332	-463.753139	0.466769187098193	o1758	o1758	1
-576.773058	-576.856153	0.683520313954815	o1759	o1759	1
-517.710764	-526.733186	2.15762179747333e-05	o175	o175	0.00140861880206473
-517.726078	-517.726078	1	o1760	o1760	1
-312.353573	-312.393726	0.776883156697195	o1761	o1761	1
-622.905415	-622.905415	1	o1762	o1762	1
-412.251245	-412.747806	0.318980525708884	o1764	o1764	1
-524.195353	-524.195353	1	o1765	o1765	1
-1262.242162	-1262.242162	1	o1766	o1766	1
-1531.065891	-1531.065891	1	o1767	o1767	1
-736.092738	-736.092738	1	o1768	o1768	1
-298.739575	-299.121579	0.382077132516606	o1769	o1769	1
-460.739973	-460.740016	0.992600829034163	o176	o176	1
-487.114469	-487.114469	1	o1770	o1770	1
-578.008942	-578.008942	1	o1771	o1771	1
-250.396653	-250.396653	1	o1773	o1773	1
-1098.340653	-1098.324218	1	o1774	o1774	1
-254.770961	-254.770961	1	o1775	o1775	1
-806.294112	-806.294112	1	o1776	o1776	1
-403.808573	-403.80867	0.988887113355601	o1777	o1777	1
-437.122323	-437.122323	1	o1778	o1778	1
-269.551525	-269.551525	1	o1779	o1779	1
-348.212752	-348.347694	0.603409596671451	o177	o177	1
-378.910551	-378.910588	0.99313642213144	o1780	o1780	1
-352.163855	-352.163855	1	o1781	o1781	1
-279.888732	-279.888736	0.997743244677665	o1782	o1782	1
-444.023189	-444.023189	1	o1783	o1783	1
-415.533235	-415.533235	1	o1784	o1784	1
-362.680108	-362.680108	1	o1785	o1785	1
-369.670025	-369.661129	1	o1786	o1786	1
-329.901575	-329.901581	0.997236052322522	o1787	o1787	1
-775.290741	-775.290741	1	o1788	o1788	1
-334.244223	-334.244216	1	o1789	o1789	1
-322.387533	-322.394117	0.908641770351788	o178	o178	1
-465.901546	-465.901546	1	o1790	o1790	1
-666.401344	-666.43513	0.794905313321307	o1791	o1791	1
-483.124139	-483.124139	1	o1792	o1792	1
-462.942499	-462.942499	1	o1793	o1793	1
-583.947944	-583.947961	0.995347599877807	o1794	o1794	1
-287.029663	-287.029663	1	o1795	o1795	1
-479.650418	-489.216041	1.22030650940394e-05	o1796	o1796	0.000841781244977513
-560.498144	-560.498147	0.998045591909264	o1797	o1797	1
-123.814681	-123.814681	1	o1798	o1798	1
-331.040168	-331.040168	1	o1799	o1799	1
-1292.774905	-1292.774905	1	o179	o179	1
-192.817596	-192.817596	1	o17	o17	1
-764.615291	-766.395555	0.059168915341751	o1800	o1800	1
-491.430702	-491.496685	0.716402268777562	o1801	o1801	1
-281.62876	-281.62876	1	o1803	o1803	1
-760.282188	-760.282188	1	o1805	o1805	1
-640.502444	-640.502444	1	o1806	o1806	1
-479.623781	-479.623781	1	o1807	o1807	1
-652.696801	-652.696801	1	o1808	o1808	1
-380.06404	-380.06404	1	o1809	o1809	1
-276.267424	-276.267426	0.998404231944254	o180	o180	1
-459.635421	-459.635421	1	o1810	o1810	1
-228.919019	-228.919064	0.992430715973364	o1811	o1811	1
-76.166705	-76.16671	0.997476871682794	o1812	o1812	1
-259.852678	-259.850363	1	o1813	o1813	1
-1187.155466	-1187.155466	1	o1814	o1814	1
-470.566105	-470.566127	0.994707471383348	o1815	o1815	1
-399.896246	-399.896246	1	o1816	o1816	1
-219.822423	-219.822423	1	o1817	o1817	1
-329.4667	-329.4667	1	o1818	o1818	1
-787.64228	-787.644388	0.948229151360561	o1819	o1819	1
-719.379752	-719.379752	1	o181	o181	1
-504.140359	-504.140359	1	o1820	o1820	1
-341.124193	-341.124193	1	o1821	o1821	1
-388.849706	-388.849706	1	o1822	o1822	1
-194.280933	-194.280933	1	o1823	o1823	1
-381.692207	-381.692207	1	o1824	o1824	1
-147.32264	-147.32264	1	o1825	o1825	1
-540.924564	-540.924569	0.99747687168638	o1826	o1826	1
-364.99451	-364.99451	1	o1827	o1827	1
-364.378029	-364.378109	0.98990773904158	o1828	o1828	1
-482.791028	-482.791005	1	o1829	o1829	1
-379.783225	-379.783225	1	o182	o182	1
-192.096369	-192.096369	1	o1830	o1830	1
-631.620831	-631.620831	1	o1831	o1831	1
-581.776468	-581.776468	1	o1833	o1833	1
-799.419738	-799.419738	1	o1835	o1835	1
-315.486824	-315.486829	0.99747687168638	o1836	o1836	1
-509.728077	-509.732948	0.921375221954436	o1837	o1837	1
-427.643286	-427.643286	1	o1838	o1838	1
-658.752583	-658.752583	1	o1839	o1839	1
-810.780162	-810.780162	1	o183	o183	1
-318.273702	-318.273677	1	o1840	o1840	1
-488.540274	-488.540274	1	o1841	o1841	1
-300.893011	-300.89301	1	o1842	o1842	1
-731.840521	-732.166511	0.419405666203088	o1843	o1843	1
-159.712196	-159.712196	1	o1844	o1844	1
-317.024381	-317.024381	1	o1845	o1845	1
-333.761152	-333.761152	1	o1846	o1846	1
-573.062047	-573.06204	1	o1847	o1847	1
-276.477628	-276.477628	1	o1848	o1848	1
-384.288822	-384.288822	1	o1849	o1849	1
-503.001127	-503.001127	1	o184	o184	1
-788.653252	-788.653252	1	o1850	o1850	1
-240.713106	-240.713106	1	o1851	o1851	1
-330.324475	-330.324546	0.99049233315302	o1852	o1852	1
-922.361626	-922.361626	1	o1853	o1853	1
-426.760971	-426.760971	1	o1854	o1854	1
-627.092267	-627.092267	1	o1855	o1855	1
-950.712514	-950.712514	1	o1856	o1856	1
-345.74349	-345.74349	1	o1857	o1857	1
-494.005614	-494.005614	1	o1858	o1858	1
-809.878516	-809.878516	1	o1859	o1859	1
-564.346598	-564.694339	0.404305984839796	o185	o185	1
-742.985108	-742.985108	1	o1860	o1860	1
-309.005069	-309.909208	0.178714938101173	o1861	o1861	1
-613.209521	-613.491026	0.453050003792637	o1862	o1862	1
-613.799818	-613.799818	1	o1863	o1863	1
-268.604698	-268.604698	1	o1864	o1864	1
-600.016918	-600.016918	1	o1865	o1865	1
-502.062398	-502.062398	1	o1866	o1866	1
-160.455187	-160.455187	1	o1867	o1867	1
-254.484175	-254.484175	1	o1868	o1868	1
-1024.168679	-1024.168679	1	o1869	o1869	1
-403.551683	-403.551683	1	o1870	o1870	1
-300.096449	-300.096449	1	o1871	o1871	1
-499.436701	-499.436701	1	o1872	o1872	1
-680.147693	-680.147693	1	o1873	o1873	1
-164.014137	-164.014137	1	o1874	o1874	1
-330.098736	-330.098736	1	o1875	o1875	1
-1861.908741	-1861.908741	1	o1876	o1876	1
-902.905441	-902.246957	1	o1877	o1877	1
-611.125015	-611.125015	1	o1878	o1878	1
-483.608837	-483.608837	1	o1879	o1879	1
-664.147013	-664.147013	1	o1880	o1880	1
-355.258636	-355.258633	1	o1881	o1881	1
-903.019697	-903.019697	1	o1882	o1882	1
-150.965899	-150.965899	1	o1883	o1883	1
-171.150985	-171.150985	1	o1885	o1885	1
-378.547423	-378.547423	1	o1886	o1886	1
-699.182008	-699.182008	1	o1887	o1887	1
-198.29191	-202.477671	0.00381146280119294	o1888	o1888	0.123407231617693
-522.012173	-522.012173	1	o1889	o1889	1
-676.016368	-676.016368	1	o188	o188	1
-379.610855	-379.610855	1	o1890	o1890	1
-203.853859	-203.853859	1	o1892	o1892	1
-325.52451	-327.511554	0.0462054683020599	o1893	o1893	1
-1121.771568	-1121.774319	0.940870766047785	o1894	o1894	1
-665.414358	-665.414358	1	o1895	o1895	1
-346.891391	-348.09664	0.120524019242357	o1896	o1896	1
-2087.476738	-2087.476738	1	o1897	o1897	1
-2097.501845	-2097.501845	1	o1898	o1898	1
-345.052015	-345.052015	1	o1899	o1899	1
-826.093497	-826.093497	1	o18	o18	1
-1742.352318	-1742.541905	0.538045629364401	o1900	o1900	1
-1008.140061	-1008.140061	1	o1901	o1901	1
-1750.860874	-1750.860874	1	o1903	o1903	1
-344.620421	-344.620421	1	o1904	o1904	1
-400.880944	-400.880944	1	o1905	o1905	1
-393.461508	-393.461512	0.99774324466163	o1906	o1906	1
-244.49621	-244.49621	1	o1907	o1907	1
-745.650521	-745.650521	1	o1908	o1908	1
-904.02767	-904.02767	1	o1909	o1909	1
-383.04913	-383.049132	0.998404231944254	o190	o190	1
-695.549115	-695.549115	1	o1911	o1911	1
-211.247595	-211.247595	1	o1912	o1912	1
-976.86695	-977.304985	0.349280338795531	o1913	o1913	1
-581.655042	-597.772398	1.36627890673548e-08	o1914	o1914	2.08129820126038e-06
-224.2314	-224.2314	1	o1916	o1916	1
-111.461102	-111.461147	0.992430715973364	o1917	o1917	1
-254.119011	-254.119011	1	o1919	o1919	1
-430.417093	-430.417093	1	o191	o191	1
-717.99074	-719.092769	0.137647955128342	o1920	o1920	1
-438.852595	-438.852595	1	o1921	o1921	1
-296.260938	-296.260938	1	o1922	o1922	1
-240.301326	-240.301326	1	o1923	o1923	1
-1012.925063	-1012.925063	1	o1924	o1924	1
-410.567158	-410.546726	1	o1926	o1926	1
-529.304772	-529.304771	1	o1927	o1927	1
-247.436908	-247.436908	1	o1928	o1928	1
-558.369449	-558.750042	0.382957621671087	o1929	o1929	1
-502.378287	-502.378287	1	o192	o192	1
-250.385943	-250.385943	1	o1931	o1931	1
-96.798027	-96.797992	1	o1932	o1932	1
-268.881464	-268.881464	1	o1933	o1933	1
-532.473009	-532.473009	1	o1934	o1934	1
-262.884492	-262.884492	1	o1935	o1935	1
-530.622765	-530.622765	1	o1936	o1936	1
-176.065278	-176.058892	1	o1937	o1937	1
-566.881731	-566.881731	1	o1938	o1938	1
-371.630402	-371.630402	1	o1939	o1939	1
-584.081439	-584.081439	1	o1940	o1940	1
-470.297363	-470.297363	1	o1941	o1941	1
-435.171861	-435.171861	1	o1942	o1942	1
-224.888928	-224.888928	1	o1943	o1943	1
-418.187113	-418.187113	1	o1944	o1944	1
-463.597028	-463.597028	1	o1945	o1945	1
-409.05929	-409.059289	1	o1946	o1946	1
-413.427039	-413.427039	1	o1947	o1947	1
-371.753336	-371.753333	1	o1948	o1948	1
-254.462215	-254.462215	1	o1949	o1949	1
-345.722104	-345.722104	1	o1950	o1950	1
-1527.302598	-1527.302598	1	o1952	o1952	1
-649.219291	-649.276099	0.736064338718106	o1953	o1953	1
-780.455643	-780.455644	0.998871621210455	o1954	o1954	1
-283.809508	-283.809352	1	o1955	o1955	1
-281.930073	-281.930074	0.998871621210455	o1956	o1956	1
-182.065094	-182.065094	1	o1957	o1957	1
-119.446327	-119.446327	1	o1958	o1958	1
-256.989501	-256.989501	1	o1959	o1959	1
-391.397328	-391.692241	0.442486411324428	o195	o195	1
-579.418336	-579.418336	1	o1960	o1960	1
-313.879471	-328.594382	5.79785580462256e-08	o1961	o1961	7.309296835069e-06
-349.283521	-349.283521	1	o1962	o1962	1
-455.116158	-455.116158	1	o1964	o1964	1
-319.876808	-319.876808	1	o1966	o1966	1
-307.788754	-307.788754	1	o1967	o1967	1
-2699.803917	-2703.348548	0.00775471744143691	o1968	o1968	0.223238165085774
-1270.528214	-1270.528214	1	o1969	o1969	1
-465.446874	-465.446874	1	o196	o196	1
-773.729069	-773.729069	1	o1970	o1970	1
-283.032532	-283.032532	1	o1971	o1971	1
-688.938059	-688.938059	1	o1973	o1973	1
-348.912514	-348.912514	1	o1974	o1974	1
-957.9691	-957.9691	1	o1975	o1975	1
-249.633739	-249.633522	1	o1977	o1977	1
-269.73781	-269.73781	1	o1978	o1978	1
-700.57085	-700.57085	1	o1979	o1979	1
-433.277147	-433.277147	1	o197	o197	1
-286.103635	-286.103634	1	o1980	o1980	1
-565.780657	-565.780657	1	o1981	o1981	1
-990.740327	-990.740314	1	o1982	o1982	1
-198.305294	-198.305294	1	o1983	o1983	1
-582.618053	-582.618053	1	o1984	o1984	1
-383.590612	-383.590612	1	o1985	o1985	1
-307.459598	-307.459598	1	o1986	o1986	1
-264.650694	-264.650694	1	o1987	o1987	1
-679.046181	-679.046181	1	o1988	o1988	1
-574.61993	-574.61993	1	o1989	o1989	1
-444.969031	-444.969031	1	o198	o198	1
-253.574361	-253.574362	0.998871621210455	o1990	o1990	1
-545.588939	-545.588942	0.998045591909264	o1992	o1992	1
-1184.197154	-1184.189537	1	o1993	o1993	1
-983.180987	-983.180987	1	o1994	o1994	1
-463.6828	-463.6828	1	o1995	o1995	1
-290.450544	-290.450544	1	o1996	o1996	1
-773.200877	-773.200877	1	o1997	o1997	1
-261.410405	-261.410405	1	o1998	o1998	1
-183.367661	-183.367661	1	o1999	o1999	1
-304.916009	-305.163332	0.481862117693716	o199	o199	1
-1410.332615	-1410.332615	1	o19	o19	1
-440.493426	-440.492009	1	o1	o1	1
-363.322239	-363.322239	1	o2000	o2000	1
-316.238057	-316.238057	1	o2001	o2001	1
-331.840508	-331.840508	1	o2002	o2002	1
-1016.851218	-1016.851218	1	o2003	o2003	1
-310.187091	-310.187091	1	o2004	o2004	1
-326.398255	-326.398255	1	o2005	o2005	1
-331.822673	-331.822673	1	o2006	o2006	1
-320.865143	-320.865137	1	o2007	o2007	1
-417.08973	-417.08973	1	o2008	o2008	1
-354.801463	-354.801463	1	o2009	o2009	1
-274.627399	-274.627399	1	o200	o200	1
-503.40965	-503.40965	1	o2010	o2010	1
-1928.365305	-1928.365305	1	o2011	o2011	1
-819.56666	-819.56666	1	o2012	o2012	1
-523.322665	-523.322665	1	o2013	o2013	1
-362.49874	-363.13242	0.260262526938482	o2014	o2014	1
-509.462969	-509.59978	0.600912387786743	o2015	o2015	1
-586.884398	-586.884398	1	o2016	o2016	1
-787.356101	-787.356101	1	o2017	o2017	1
-372.550761	-372.550609	1	o2018	o2018	1
-606.806141	-606.806167	0.994246422479893	o2019	o2019	1
-233.21793	-233.21793	1	o201	o201	1
-313.939922	-317.351139	0.00900197984340331	o2020	o2020	0.249327562935473
-595.477105	-595.478398	0.959442873898451	o2021	o2021	1
-1372.700206	-1372.711433	0.880885652207616	o2022	o2022	1
-553.806358	-553.806358	1	o2023	o2023	1
-292.367342	-292.367342	1	o2024	o2024	1
-365.638036	-365.638036	1	o2025	o2025	1
-932.190581	-932.190581	1	o2026	o2026	1
-372.28715	-372.28715	1	o2027	o2027	1
-703.635675	-703.635675	1	o2029	o2029	1
-563.548222	-563.548222	1	o202	o202	1
-296.788134	-296.788134	1	o2030	o2030	1
-317.714228	-317.714228	1	o2031	o2031	1
-466.667068	-466.667068	1	o2032	o2032	1
-206.822053	-206.822053	1	o2033	o2033	1
-280.950624	-280.950624	1	o2034	o2034	1
-399.123502	-399.123502	1	o2035	o2035	1
-377.154855	-377.154855	1	o2036	o2036	1
-1212.624377	-1212.624377	1	o2037	o2037	1
-273.621145	-273.621145	1	o2038	o2038	1
-531.873755	-532.00614	0.606861876789068	o203	o203	1
-466.475689	-466.475689	1	o2040	o2040	1
-586.634037	-586.634037	1	o2041	o2041	1
-492.882424	-492.882424	1	o2042	o2042	1
-863.628031	-874.262265	3.99245154521463e-06	o2043	o2043	0.000286203977437347
-596.961055	-596.961053	1	o2044	o2044	1
-749.731264	-749.731264	1	o2045	o2045	1
-204.127222	-204.127222	1	o2046	o2046	1
-849.694212	-849.694212	1	o2047	o2047	1
-241.914475	-241.914475	1	o2048	o2048	1
-147.578114	-147.578115	0.998871621210455	o2049	o2049	1
-617.603477	-617.599297	1	o204	o204	1
-933.333347	-933.333347	1	o2050	o2050	1
-620.998571	-620.998571	1	o2051	o2051	1
-233.249827	-233.249827	1	o2052	o2052	1
-220.521278	-220.521278	1	o2053	o2053	1
-534.714259	-534.714259	1	o2054	o2054	1
-265.642476	-265.642489	0.995931588680903	o2055	o2055	1
-420.741473	-420.741473	1	o2056	o2056	1
-1264.489066	-1264.489066	1	o2057	o2057	1
-621.774613	-621.774613	1	o2058	o2058	1
-514.091487	-514.091487	1	o205	o205	1
-446.045632	-446.045632	1	o2060	o2060	1
-300.81846	-300.818511	0.991941897927088	o2061	o2061	1
-519.206386	-519.206386	1	o2062	o2062	1
-1201.459114	-1201.459114	1	o2063	o2063	1
-323.427937	-323.427937	1	o2064	o2064	1
-465.749432	-465.749432	1	o2065	o2065	1
