contig	numParameters	likelihood
o2050	7	-933.278410
o2051	8	-620.998571
o2052	8	-233.249827
o2053	8	-220.521278
o2054	8	-534.714259
o2055	8	-265.642491
o2056	8	-420.741473
o2057	7	-1264.489066
o2058	8	-621.711402
o2059	7	-1067.884729
o205	8	-514.091487
o2060	8	-446.045632
o2061	7	-300.818513
o2062	8	-519.206386
o2063	8	-1201.459114
o2064	8	-323.427937
o2065	8	-465.749432
o2066	8	-620.490385
o2067	8	-273.796186
o2068	8	-274.964444
o2069	8	-217.299518
o206	7	-803.239342
o2070	8	-1423.741358
o2071	8	-227.897449
o2072	8	-670.973685
o2073	8	-876.229595
o2074	8	-411.996747
o2075	8	-325.399133
o2076	8	-681.181826
o2077	7	-1005.493863
o2078	7	-620.698235
o2079	8	-271.537856
o207	7	-193.720365
o2080	8	-333.829296
o2081	8	-273.235957
o2082	8	-543.719610
o2083	8	-334.359249
o2084	8	-386.832374
o2085	8	-370.637557
o2086	8	-179.315311
o2087	8	-362.359576
o2088	7	-1234.834481
o2089	7	-533.325740
o208	7	-300.558592
o2090	7	-788.824870
o2091	8	-1174.631774
o2092	8	-188.247375
o2093	8	-799.398600
o2094	7	-394.492222
o2095	8	-528.788906
o2096	8	-446.293644
o2097	8	-560.957572
o2098	7	-508.130021
o2099	8	-947.290074
o209	7	-395.941307
o20	8	-780.092148
o2100	8	-793.655328
o2101	8	-351.532068
o2102	8	-217.974176
o2103	7	-617.924377
o2104	8	-519.120462
o2105	8	-361.691730
o2106	7	-612.663815
o2107	8	-276.951001
o2108	8	-400.649028
o2109	8	-630.545859
o210	8	-1246.797666
o2110	7	-407.396293
o2111	8	-531.373520
o2112	8	-312.709897
o2113	7	-680.306727
o2114	8	-331.127189
o2115	7	-535.480454
o2116	7	-550.724417
o2117	8	-4735.110866
o2118	7	-941.914324
o2119	8	-303.804805
o211	8	-543.646124
o2120	7	-664.900891
o2121	7	-609.078518
o2122	8	-216.906409
o2123	8	-254.709141
o2124	8	-400.986950
o2125	8	-780.593421
o2126	8	-340.600516
o2127	7	-2165.548356
o2128	8	-765.239805
o2129	8	-560.628912
o212	7	-546.743824
o2130	8	-581.270627
o2131	8	-895.322447
o2132	8	-313.927486
o2133	8	-554.389613
o2134	8	-161.016921
o2135	8	-313.530662
o2136	8	-462.390335
o2137	8	-700.748867
o2138	8	-220.567779
o2139	7	-1024.877838
o213	8	-556.833220
o2140	7	-283.326083
o2141	8	-686.092724
o2142	8	-586.512029
o2143	8	-476.225707
o2144	8	-238.514258
o2145	7	-391.834386
o2146	8	-416.915213
o2147	8	-424.977502
o2148	8	-494.191463
o2149	8	-338.460275
o214	7	-259.984349
o2150	8	-389.362141
o2151	8	-715.242715
o2152	8	-387.850726
o2153	7	-1982.827849
o2154	7	-475.984744
o2155	8	-373.155155
o2156	7	-315.803735
o2157	8	-480.924919
o2158	8	-331.466049
o2159	8	-1985.071980
o215	8	-832.883460
o2160	7	-509.686043
o2161	7	-685.530082
o2162	8	-420.306800
o2163	7	-2209.914563
o2164	8	-153.271421
o2165	8	-510.910930
o2166	8	-539.759031
o2167	8	-374.713475
o2168	8	-222.389921
o2169	8	-432.902652
o216	8	-388.871768
o2170	7	-320.386638
o2171	8	-112.246481
o2172	8	-638.812017
o2173	8	-335.586076
o2174	7	-891.737285
o2175	8	-232.180759
o2176	8	-454.007160
o2177	8	-514.170328
o2178	8	-849.298414
o2179	8	-561.340392
o217	7	-545.349833
o2180	8	-500.517877
o2181	8	-732.958128
o2182	8	-320.310904
o2183	8	-613.588017
o2184	8	-370.391778
o2185	8	-1056.108228
o2186	8	-300.379109
o2187	8	-673.972581
o2188	7	-1719.678535
o2189	7	-787.330946
o218	8	-379.331665
o2190	8	-927.312473
o2191	8	-432.534237
o2192	8	-1114.905625
o2193	8	-395.473424
o2194	8	-408.445675
o2195	7	-525.518565
o2196	8	-313.274548
o2197	8	-1754.265289
o2198	8	-446.081935
o2199	8	-333.891016
o219	8	-743.924451
o21	8	-270.351447
o2200	8	-274.222476
o2201	8	-258.544251
o2202	8	-348.313931
o2203	8	-1729.652127
o2204	8	-567.644583
o2205	8	-921.709945
o2206	7	-967.086242
o2207	8	-519.589653
o2208	8	-669.494753
o2209	8	-525.136465
o220	8	-558.964340
o2210	8	-368.238160
o2211	7	-1899.070627
o2212	8	-332.988617
o2213	8	-1106.086331
o2214	8	-218.928724
o2215	8	-277.986757
o2216	8	-305.586282
o2217	8	-445.936694
o2218	8	-495.509288
o2219	8	-376.994954
o221	7	-320.118106
o2220	8	-334.134521
o2221	7	-390.469717
o2222	7	-413.408427
o2223	8	-228.952365
o2224	8	-448.465367
o2225	8	-843.497887
o2226	8	-367.459317
o2227	8	-469.066240
o2228	8	-216.466381
o2229	8	-648.054755
o222	8	-760.994298
o2230	8	-739.238198
o2231	8	-247.194103
o2232	8	-491.093490
o2233	7	-557.602101
o2234	8	-1083.371313
o2235	7	-754.925214
o2236	8	-612.566868
o2237	8	-549.237313
o2238	8	-2192.404482
o2239	8	-425.774305
o223	8	-475.554735
o2240	8	-910.375253
o2241	8	-510.363663
o2242	8	-1153.861252
o2243	8	-280.028457
o2244	8	-775.915108
o2245	8	-221.953906
o2246	7	-954.176294
o2247	8	-1457.917702
o2248	8	-312.540437
o2249	7	-1157.916339
o224	8	-321.402487
o2250	8	-414.409466
o2251	8	-473.430642
o2252	7	-1000.178699
o2253	8	-457.477646
o2254	7	-336.036564
o2255	8	-1126.649953
o2256	8	-419.308567
o2257	8	-1316.610237
o2258	8	-598.949068
o2259	7	-632.606363
o225	8	-348.130379
o2260	8	-1067.565735
o2261	8	-576.117939
o2262	7	-299.335767
o2263	8	-519.143851
o2264	8	-243.672108
o2265	8	-1304.590351
o2266	8	-339.431810
o2267	8	-1633.630726
o2268	8	-282.833566
o2269	8	-398.754431
o226	8	-442.881348
o2270	7	-326.066320
o2271	8	-581.970350
o2272	8	-223.091249
o2273	7	-619.952641
o2274	8	-447.772763
o2275	8	-400.839749
o2276	8	-589.128133
o2277	7	-342.341702
o2278	8	-397.282654
o2279	8	-318.482342
o227	8	-401.593446
o2280	7	-465.085270
o2281	7	-1465.292755
o2282	8	-318.227386
o2283	8	-424.298430
o2284	8	-1571.092274
o2285	8	-554.127219
o2286	8	-479.038889
o2287	8	-234.987388
o2288	7	-824.159992
o2289	8	-343.734241
o228	7	-574.280594
o2290	8	-671.581113
o2291	8	-358.786055
o2292	8	-475.136116
o2293	8	-176.071316
o2294	8	-184.566900
o2295	8	-569.493747
o2296	8	-861.645958
o2297	8	-1421.808891
o2298	8	-581.106488
o2299	7	-440.579337
o229	8	-206.543608
o22	8	-439.003972
o2300	8	-746.833849
o2301	8	-489.637011
o2302	8	-711.469463
o2303	8	-556.028458
o2304	7	-701.721554
o2305	8	-411.364076
o2306	8	-433.114254
o2307	8	-425.656991
o2308	8	-654.989238
o2309	8	-451.957862
o230	8	-281.252146
o2310	8	-747.286011
o2311	7	-930.760481
o2312	7	-1464.487529
o2313	8	-497.762174
o2314	8	-588.525732
o2315	8	-531.574724
o2316	8	-509.622840
o2317	7	-586.695795
o2318	8	-212.815457
o2319	8	-427.868771
o231	8	-187.597506
o2320	8	-338.256846
o2321	8	-255.749379
o2322	8	-468.169886
o2323	7	-509.872247
o2324	8	-168.554030
o2325	8	-239.743643
o2326	8	-389.587673
o2327	8	-253.016632
o2328	7	-517.641734
o2329	8	-450.791118
o232	7	-509.159624
o2330	8	-278.484113
o2331	8	-424.641550
o2332	8	-253.753167
o2333	8	-305.513285
o2334	8	-417.795415
o2335	8	-345.821197
o2336	8	-371.431127
o2337	8	-492.312033
o2338	8	-294.497213
o2339	8	-214.050670
o233	8	-1201.936685
o2340	8	-627.023563
o2341	8	-358.769471
o2342	7	-483.094827
o2343	8	-308.151963
o2344	7	-459.048099
o2345	8	-735.718630
o2346	7	-1161.601802
o2347	8	-245.059742
o2348	8	-378.314854
o2349	8	-681.992559
o234	7	-521.556488
o2350	7	-1182.417285
o2351	8	-729.301417
o2352	7	-150.875033
o2353	8	-424.234121
o2354	8	-204.913283
o2355	8	-256.694743
o2356	8	-709.746479
o2357	8	-816.593582
o2358	8	-728.001841
o2359	8	-158.908114
o235	8	-248.703289
o2360	8	-978.425820
o2361	8	-1056.628145
o2362	8	-477.970569
o2363	8	-950.050783
o2364	8	-492.373410
o2365	7	-255.466023
o2366	8	-361.031272
o2367	7	-312.753332
o2368	8	-382.644194
o2369	8	-293.094260
o236	8	-378.933133
o2370	8	-949.163776
o2371	8	-1096.985897
o2372	8	-495.702404
o2373	8	-627.281579
o2374	8	-883.955880
o2375	8	-532.568564
o2376	8	-1142.305968
o2377	8	-622.016800
o2378	8	-655.627849
o2379	8	-531.811450
o237	8	-683.848750
o2380	8	-584.591172
o2381	8	-395.292052
o2382	7	-1511.778976
o2383	8	-360.686667
o2384	8	-559.861252
o2385	8	-312.739895
o2386	8	-277.806670
o2387	7	-951.397380
o2388	8	-1655.696815
o2389	7	-450.622926
o238	8	-233.039530
o2390	7	-2613.262876
o2391	7	-584.251754
o2392	8	-324.777594
o2393	8	-980.343638
o2394	8	-350.527870
o2395	8	-252.988505
o2396	8	-581.890081
o2397	8	-410.254040
o2398	8	-510.692540
o2399	8	-423.310665
o239	8	-231.289082
o23	8	-432.106072
o2400	7	-424.758020
o2401	8	-258.791085
o2402	8	-1102.372837
o2403	8	-640.526818
o2404	8	-1003.651174
o2405	8	-382.944600
o2406	8	-1147.456024
o2407	8	-281.705242
o2408	8	-331.015847
o2409	7	-726.243158
o240	8	-357.448997
o2410	8	-871.229822
o2411	8	-517.084717
o2412	8	-391.727409
o2413	8	-424.071368
o2414	8	-368.308692
o2415	7	-1812.412935
o2416	8	-434.339357
o2417	8	-790.509967
o2418	8	-1670.777462
o2419	8	-248.686787
o241	8	-383.651132
o2420	8	-191.333295
o2421	8	-914.582509
o2422	8	-418.615534
o2423	8	-960.676163
o2424	8	-240.267352
o2425	8	-355.994332
o2426	8	-391.380411
o2427	8	-544.139685
o2428	8	-369.472510
o2429	8	-167.619604
o242	8	-215.531905
o2430	8	-326.746731
o2431	8	-150.337826
o2432	8	-459.848784
o2433	8	-374.062398
o2434	7	-673.387222
o2435	7	-593.663483
o2436	8	-788.907425
o2437	8	-325.977077
o2438	8	-429.973592
o2439	8	-525.367635
o243	8	-258.540893
o2440	8	-325.976279
o2441	7	-355.425848
o2442	8	-188.588825
o2443	8	-356.824257
o2444	7	-789.133707
o2445	7	-1014.186184
o2446	7	-1153.330477
o2447	8	-366.892254
o2448	8	-194.608193
o2449	8	-530.702073
o244	8	-338.676740
o2450	8	-514.959318
o2451	8	-336.193282
o2452	7	-557.893057
o2453	8	-353.896170
o2454	8	-505.025172
o2455	8	-739.397475
o2456	8	-327.415133
o2457	8	-309.452283
o2458	8	-278.974439
o2459	8	-540.625415
o245	8	-381.085349
o2460	8	-311.471334
o2461	8	-532.347816
o2462	8	-192.321143
o2463	8	-832.454074
o2464	7	-747.153058
o2465	8	-749.916943
o2466	8	-254.988521
o2467	8	-459.005817
o2468	8	-573.806228
o2469	8	-197.927015
o246	8	-494.332970
o2470	7	-637.388495
o2471	8	-381.631422
o2472	7	-319.415321
o2473	8	-273.731627
o2474	8	-201.941920
o2475	8	-334.914448
o2476	7	-364.690943
o2477	8	-331.734443
o2478	8	-496.225805
o2479	7	-819.615392
o247	8	-335.709057
o2480	8	-826.632483
o2481	8	-481.120822
o2482	8	-255.754454
o2483	7	-212.963548
o2484	8	-315.250135
o2485	7	-1263.374588
o2486	8	-330.288109
o2487	7	-290.484918
o2488	8	-1919.368070
o2489	8	-402.525014
o248	8	-269.538062
o2490	8	-689.894488
o2491	8	-558.923378
o2492	8	-686.677840
o2493	7	-663.011305
o2494	8	-928.044419
o2495	7	-490.851583
o2496	8	-562.789758
o2497	8	-1401.926876
o2498	8	-452.958801
o2499	8	-880.630047
o249	8	-359.031785
o24	8	-347.732752
o2500	8	-445.288602
o2501	7	-449.441315
o2502	7	-185.451988
o2503	8	-686.583388
o2504	8	-243.639964
o2505	8	-278.455108
o2506	8	-1158.971821
o2507	8	-444.150290
o2508	8	-677.661801
o2509	8	-639.572532
o250	8	-292.996907
o2510	8	-461.029502
o2511	7	-443.963184
o2512	8	-693.076965
o2513	7	-585.328759
o2514	8	-690.826314
o2515	8	-773.551670
o2516	8	-562.073222
o2517	7	-509.280851
o2518	8	-225.063027
o2519	8	-252.631298
o251	8	-1499.366229
o2520	8	-866.347909
o2521	7	-1002.457448
o2522	7	-327.179118
o2523	8	-581.434713
o2524	8	-989.901809
o2525	8	-453.956796
o2526	8	-762.170255
o2527	8	-264.183077
o2528	8	-757.169367
o2529	7	-1163.705040
o252	8	-649.171915
o2530	7	-1343.704272
o2531	7	-178.488885
o2532	8	-296.735210
o2533	8	-1246.415420
o2534	8	-963.603029
o2535	7	-238.740838
o2536	7	-623.675831
o2537	8	-212.542150
o2538	8	-820.015617
o2539	7	-282.226000
o253	8	-351.810627
o2540	8	-690.728129
o2541	8	-533.238886
o2542	8	-207.870477
o2543	8	-266.213916
o2544	8	-325.388601
o2545	8	-535.393300
o2546	8	-185.697295
o2547	8	-336.192597
o2548	8	-563.529571
o2549	8	-511.722125
o254	8	-1146.069212
o2550	7	-541.929778
o2551	8	-527.977077
o2552	8	-311.342262
o2553	8	-676.829082
o2554	8	-567.528240
o2555	8	-534.512494
o2556	8	-590.090203
o2557	7	-503.025276
o2558	7	-281.458942
o2559	8	-141.355750
o255	8	-234.369868
o2560	8	-347.174641
o2561	7	-373.548040
o2562	8	-284.841098
o2563	8	-232.046436
o2564	8	-590.174607
o2565	8	-1712.082074
o2566	8	-407.809681
o2567	7	-403.772194
o2568	8	-305.567243
o2569	8	-596.526314
o256	8	-268.385863
o2570	8	-322.300001
o2571	8	-336.629515
o2572	8	-1927.131430
o2573	8	-800.986378
o2574	8	-368.294936
o2575	8	-614.598617
o2576	8	-272.191858
o2577	8	-382.815797
o2578	8	-361.423201
o2579	8	-207.020913
o257	8	-509.510397
o2580	8	-503.554525
o2581	7	-254.546159
o2582	8	-703.393925
o2583	8	-330.939956
o2584	8	-597.206514
o2585	8	-377.195846
o2586	7	-286.180474
o2587	7	-315.692553
o2588	7	-973.196051
o2589	8	-496.775822
o258	7	-486.814908
o2590	7	-377.866578
o2591	8	-375.334074
o2592	8	-2313.420612
o2593	7	-605.283739
o2594	8	-79.304280
o2595	8	-415.937542
o2596	8	-1663.258462
o2597	8	-891.847745
o2598	8	-491.325721
o2599	8	-711.213686
o259	8	-354.285029
o25	8	-179.556965
o2600	8	-380.740731
o2601	7	-475.850089
o2602	8	-285.112385
o2603	8	-700.968402
o2604	8	-359.573946
o2605	8	-719.723667
o2606	8	-470.919251
o2607	8	-422.910097
o2608	8	-1768.790739
o2609	8	-543.446890
o260	8	-309.868190
o2610	8	-278.773502
o2611	8	-381.595134
o2612	8	-800.333283
o2613	7	-1104.515723
o2614	8	-648.561206
o2615	8	-401.988328
o2616	8	-269.422994
o2617	8	-359.085480
o2618	8	-379.750338
o2619	8	-579.470700
o261	8	-157.834066
o2620	8	-1168.096681
o2621	7	-323.401003
o2622	7	-403.493087
o2623	8	-182.923142
o2624	7	-237.896897
o2625	8	-622.168361
o2626	8	-259.040542
o2627	8	-542.909919
o2628	8	-749.919193
o2629	7	-385.139984
o262	8	-234.948841
o2630	7	-597.876789
o2631	8	-306.651639
o2632	8	-1097.327765
o2633	8	-929.312813
o2634	8	-672.490688
o2635	8	-224.379651
o2636	7	-547.938990
o2637	8	-282.674656
o2638	8	-793.823160
o2639	8	-157.379676
o263	8	-262.910830
o2640	8	-418.289340
o2641	8	-485.987788
o2642	8	-311.912641
o2643	7	-500.345238
o2644	8	-504.328889
o2645	8	-397.852350
o2646	8	-287.890612
o2647	8	-401.824073
o2648	8	-494.567919
o2649	8	-443.882008
o264	8	-541.096829
o2650	8	-463.234393
o2651	8	-275.463221
o2652	7	-268.445503
o2653	8	-334.083509
o2654	8	-468.416847
o2655	8	-399.909984
o2656	8	-877.573789
o2657	7	-551.669841
o2658	8	-952.736298
o2659	8	-297.786069
o265	7	-259.728418
o2660	8	-334.333364
o2661	8	-286.827074
o2662	8	-545.111327
o2663	8	-173.651409
o2664	8	-611.188131
o2665	8	-453.787120
o2666	8	-480.692136
o2667	8	-812.584538
o2668	8	-685.630131
o2669	8	-703.707482
o266	8	-432.679041
o2670	8	-975.652477
o2671	8	-1266.702666
o2672	7	-413.924918
o2673	8	-520.146827
o2674	8	-498.218688
o2675	8	-308.845780
o2676	8	-227.517129
o2677	8	-404.865116
o2678	8	-312.663625
o2679	8	-237.071913
o267	7	-2715.986139
o2680	7	-469.759642
o2681	8	-925.281197
o2682	8	-1258.606432
o2683	7	-365.225890
o2684	8	-278.966704
o2685	8	-50.098397
o2686	8	-963.435845
o2687	8	-302.956630
o2688	8	-409.481991
o2689	8	-1254.621224
o268	8	-363.822807
o2690	8	-73.532031
o2691	7	-525.069700
o2692	8	-534.622278
o2693	8	-565.223133
o2694	8	-290.832742
o2695	8	-237.571502
o2696	8	-323.360271
o2697	8	-748.741363
o2698	8	-427.375132
o2699	8	-190.785204
o269	8	-1498.165018
o26	8	-1273.464094
o2700	7	-464.206794
o2701	8	-498.524966
o2702	8	-266.080810
o2703	8	-497.662057
o2704	7	-263.761680
o2705	8	-363.288402
o2706	8	-501.413431
o2707	7	-1423.100391
o2708	8	-292.249376
o2709	8	-174.240084
o270	8	-573.637272
o2710	8	-391.675548
o2711	8	-614.548201
o2712	8	-411.445963
o2713	7	-223.965732
o2714	7	-691.195266
o2715	8	-786.447373
o2716	8	-338.832374
o2717	8	-469.497802
o2718	8	-404.457546
o2719	7	-343.580945
o271	8	-366.392214
o2720	8	-1204.619118
o2721	8	-1190.549000
o2722	8	-360.408573
o2723	8	-316.296901
o2724	8	-300.676333
o2725	8	-348.748635
o2726	8	-384.935993
o2727	7	-663.521766
o2728	7	-185.645642
o2729	8	-216.029233
o272	8	-270.125134
o2730	8	-598.899368
o2731	8	-585.759106
o2732	8	-555.660933
o2733	7	-652.817009
o2734	7	-583.199602
o2735	8	-405.918606
o2736	7	-364.947159
o2737	8	-520.968181
o2738	7	-774.946943
o2739	8	-310.422161
o273	8	-668.377040
o2740	7	-507.067627
o2741	8	-664.040555
o2742	8	-306.720831
o2743	8	-722.450640
o2744	8	-737.818018
o2745	8	-645.995669
o2746	8	-518.070874
o2747	8	-177.312945
o2748	8	-708.458346
o2749	8	-299.522730
o274	7	-243.566065
o2750	8	-551.676073
o2751	8	-325.203943
o2752	8	-611.911836
o2753	7	-297.718111
o2754	8	-400.968995
o2755	8	-224.008799
o2756	8	-569.399158
o2757	8	-233.203316
o2758	8	-289.053168
o2759	8	-208.693128
o275	8	-1156.292964
o2760	8	-1245.290980
o2761	8	-1164.578444
o2762	7	-921.291273
o2763	8	-288.524969
o2764	7	-660.880897
o2765	8	-319.883820
o2766	8	-705.914847
o2767	8	-382.699516
o2768	7	-303.722375
o2769	8	-359.343271
o276	8	-618.903360
o2770	8	-565.366247
o2771	8	-1510.370069
o2772	8	-662.064991
o2773	8	-117.840913
o2774	8	-465.453298
o2775	8	-956.522507
o2776	8	-678.865319
o2777	8	-280.086443
o2778	8	-440.080787
o2779	8	-355.470285
o277	8	-1240.403600
o2780	8	-710.199652
o2781	8	-237.173826
o2782	8	-238.493546
o2783	8	-302.998461
o2784	8	-318.260505
o2785	8	-330.158038
o2786	7	-692.558384
o2787	7	-819.751946
o2788	8	-1073.622523
o2789	8	-256.947339
o278	8	-851.735814
o2790	7	-1100.555015
o2791	8	-787.190796
o2792	7	-457.838397
o2793	8	-246.542640
o2794	8	-403.355409
o2795	8	-541.140224
o2796	7	-551.653698
o2797	8	-444.313509
o2798	7	-342.699535
o2799	8	-1068.770437
o279	8	-249.765481
o27	8	-718.758780
o2800	8	-317.109444
o2801	8	-452.082387
o2802	8	-262.367119
o2803	8	-313.996803
o2804	8	-387.838590
o2805	7	-781.538853
o2806	8	-490.375229
o2807	8	-247.257922
o2808	8	-584.415803
o2809	8	-386.900079
o280	8	-340.072633
o2810	8	-215.946188
o2811	8	-174.849264
o2812	8	-349.013068
o2813	8	-367.144535
o2814	8	-472.565544
o2815	8	-226.120998
o2816	8	-674.264916
o2817	8	-382.792639
o2818	7	-1079.550035
o2819	7	-609.547606
o281	8	-577.915763
o2820	8	-226.591022
o2821	8	-413.860256
o2822	7	-443.592338
o2823	8	-782.994681
o2824	8	-307.339080
o2825	8	-614.768918
o2826	8	-267.460616
o2827	7	-615.688830
o2828	7	-647.586563
o2829	8	-394.958026
o282	7	-1315.811836
o2830	7	-578.230213
o2831	7	-242.297757
o2832	8	-463.445921
o2833	7	-1925.792029
o2834	8	-1368.476846
o2835	8	-357.975459
o2836	8	-1239.712165
o2837	8	-259.495737
o2838	8	-396.780291
o2839	7	-427.323680
o283	7	-336.591995
o2840	8	-423.655402
o2841	8	-478.835763
o2842	8	-542.243603
o2843	8	-292.359426
o2844	8	-329.543848
o2845	8	-597.848910
o2846	8	-620.169274
o2847	8	-325.135713
o2848	8	-309.787617
o2849	8	-429.427115
o284	7	-762.142911
o2850	7	-1083.972860
o2851	8	-367.777052
o2852	8	-487.846125
o2853	8	-327.610720
o2854	8	-942.320566
o2855	7	-1154.626712
o2856	8	-1049.933333
o2857	8	-297.261820
o2858	8	-1316.271544
o2859	8	-269.213239
o285	8	-451.998131
o2860	8	-395.637395
o2861	7	-1097.282013
o2862	8	-690.828428
o2863	8	-316.322133
o2864	8	-332.654307
o2865	8	-410.793048
o2866	8	-104.896783
o2867	8	-299.431332
o2868	8	-273.261420
o2869	8	-338.982863
o286	8	-552.269209
o2870	8	-258.406858
o2871	8	-598.418815
o2872	7	-286.246656
o2873	8	-626.347569
o2874	8	-662.670672
o2875	7	-980.209312
o2876	8	-1714.227387
o2877	8	-518.353263
o2878	8	-174.260593
o2879	7	-756.768623
o287	8	-321.006672
o2880	7	-413.828053
o2881	8	-352.018422
o2882	8	-303.935039
o2883	7	-506.140605
o2884	8	-332.939775
o2885	7	-411.331867
o2886	8	-657.192609
o2887	8	-537.694222
o2888	8	-322.653346
o2889	8	-580.579996
o288	8	-993.968608
o2890	8	-368.479958
o2891	8	-472.767973
o2892	8	-944.756559
o2893	7	-272.951297
o2894	8	-602.941932
o2895	8	-602.206831
o2896	8	-282.410155
o2897	8	-714.124602
o2898	7	-486.815804
o2899	7	-287.311278
o289	8	-413.631180
o28	8	-313.642327
o2900	8	-1197.157868
o2901	8	-293.163830
o2902	8	-289.837826
o2903	8	-230.710394
o2904	8	-423.419402
o2905	8	-1125.515199
o2906	7	-260.442278
o2907	8	-446.445441
o2908	8	-1036.853098
o2909	8	-277.459560
o290	8	-895.256413
o2910	8	-488.105274
o2911	7	-574.391873
o2912	7	-430.022206
o2913	8	-306.575186
o2914	7	-295.017915
o2915	7	-438.118136
o2916	8	-258.016731
o2917	8	-316.550247
o2918	7	-241.070266
o2919	8	-916.368247
o291	8	-492.958685
o2920	8	-391.327896
o2921	8	-469.829956
o2922	8	-134.943730
o2923	8	-1020.688211
o2924	7	-435.904509
o2925	8	-33.391721
o2926	7	-305.063111
o2927	8	-58.398599
o2928	8	-655.769889
o2929	7	-784.625108
o292	8	-842.119892
o2930	8	-366.883848
o2931	7	-212.885561
o2932	8	-231.064155
o2933	7	-376.407367
o2934	8	-179.401124
o2935	8	-579.828576
o2936	8	-772.855347
o2937	8	-743.209509
o2938	8	-609.490301
o2939	8	-402.124995
o293	8	-79.924327
o2940	8	-437.175362
o2941	8	-274.489008
o2942	8	-556.741953
o2943	8	-1413.831712
o2944	7	-402.403596
o2945	7	-929.046670
o2946	8	-280.420499
o2947	8	-879.631177
o2948	8	-504.854776
o2949	7	-528.689118
o294	8	-1020.588388
o2950	8	-781.139837
o2951	8	-309.161894
o2952	8	-673.879722
o2953	8	-174.737496
o2954	8	-1220.382953
o2955	7	-845.902881
o2956	8	-240.936297
o2957	8	-275.907181
o2958	8	-537.413407
o2959	8	-483.402344
o295	8	-352.452207
o2960	8	-794.150945
o2961	8	-820.082029
o2962	8	-602.435647
o2963	8	-294.689750
o2964	7	-613.784823
o2965	8	-323.625224
o2966	8	-217.062760
o2967	8	-311.113213
o2968	8	-229.045980
o2969	8	-77.094179
o296	8	-1280.774347
o2970	8	-699.855792
o2971	8	-530.869078
o2972	8	-273.767256
o2973	8	-265.252864
o2974	8	-759.814618
o2975	8	-219.445936
o2976	8	-151.898496
o2977	8	-188.070615
o2978	8	-287.613104
o2979	8	-480.247562
o297	8	-699.118870
o2980	8	-590.783745
o2981	8	-335.830764
o2982	7	-1240.079876
o2983	7	-256.381410
o2984	8	-1069.237535
o2985	8	-1972.175242
o2986	8	-1753.857476
o2987	8	-886.997293
o2988	8	-448.910735
o2989	8	-1337.393673
o298	8	-388.475153
o2990	8	-1562.780365
o2991	8	-336.928944
o2992	8	-682.550017
o2993	8	-1009.208397
o2994	8	-676.848923
o2995	7	-819.754125
o2996	8	-391.174388
o2997	8	-967.575471
o2998	8	-799.788885
o2999	8	-425.782456
o299	8	-743.610339
o29	8	-436.308927
o2	8	-604.788107
o3000	8	-452.812115
o3001	8	-229.299347
o3002	8	-607.739598
o3003	7	-203.900513
o3004	8	-578.431988
o3005	8	-725.327362
o3006	8	-527.325152
o3007	8	-166.411032
o3008	8	-888.067710
o3009	8	-1348.652136
o300	8	-168.393209
o3010	7	-753.395488
o3011	7	-462.907373
o3012	8	-658.522827
o3013	8	-201.329881
o3014	8	-259.111827
o3015	8	-346.668108
o3016	7	-2549.217001
o3017	8	-769.388578
o3018	8	-364.689019
o3019	8	-1091.257292
o301	8	-332.518557
o3020	7	-584.849178
o3021	8	-294.607367
o3022	7	-652.289075
o3023	8	-499.229890
o3024	8	-1169.075255
o3025	8	-491.162429
o3026	8	-323.754054
o3027	8	-412.589917
o3028	7	-447.911426
o3029	7	-343.265683
o302	8	-807.551071
o3030	8	-374.173236
o3031	8	-327.069507
o3032	8	-493.515767
o3033	8	-335.006139
o3034	8	-272.646124
o3035	7	-678.754885
o3036	8	-194.274758
o3037	8	-706.028089
o3038	8	-711.899982
o3039	8	-181.369616
o303	8	-263.191776
o3040	7	-383.195305
o3041	8	-413.079040
o3042	8	-386.165852
o3043	7	-1907.013506
o3044	8	-357.399589
o3045	8	-319.773340
o3046	8	-159.098009
o3047	8	-372.408877
o3048	8	-479.685396
o3049	7	-413.610972
o304	8	-718.356500
o3050	7	-917.925495
o3051	7	-734.352864
o3052	8	-341.121554
o3053	8	-560.979231
o3054	8	-410.122131
o3055	7	-906.082751
o3056	7	-545.264195
o3057	7	-226.174060
o3058	8	-234.932102
o3059	7	-271.602620
o305	7	-265.543095
o3060	8	-367.798403
o3061	7	-251.945073
o3062	8	-365.998502
o3063	8	-316.877305
o3064	8	-304.849446
o3065	7	-465.737322
o3066	8	-654.810885
o3067	8	-503.309862
o3068	8	-1208.243154
o3069	8	-351.117680
o306	8	-456.849741
o3070	8	-719.579156
o3071	8	-1193.137440
o3072	8	-349.525082
o3073	8	-948.371728
o3074	8	-302.652671
o3075	8	-459.689972
o3076	8	-282.272286
o3077	8	-290.176569
o3078	8	-433.270167
o3079	8	-250.754942
o307	8	-487.758370
o3080	8	-579.199263
o3081	8	-808.033039
o3082	8	-1296.942566
o3083	8	-518.417280
o3084	8	-441.641289
o3085	7	-456.098570
o3086	8	-357.520894
o3087	8	-213.796274
o3088	7	-350.861269
o3089	8	-468.533168
o308	7	-513.183980
o3090	8	-519.846724
o3091	8	-324.641977
o3092	7	-563.963924
o3093	8	-328.553198
o3094	7	-249.325595
o3095	8	-400.057820
o3096	8	-360.336088
o3097	7	-334.333385
o3098	8	-408.851217
o3099	8	-275.556753
