la	lo	p.values	contig	contigs.null	adj.p
-203.853859	-203.853859	1	o1892	o1892	1
-324.771897	-327.786638	0.0140688613274465	o1893	o1893	0.256500921747217
-1122.228401	-1122.228401	1	o1894	o1894	1
-665.414358	-665.414358	1	o1895	o1895	1
-347.949907	-348.09664	0.588007949309845	o1896	o1896	1
-2087.476738	-2087.476738	1	o1897	o1897	1
-2097.501845	-2097.501845	1	o1898	o1898	1
-345.052015	-345.052015	1	o1899	o1899	1
-397.064505	-397.064505	1	o189	o189	1
-826.093497	-826.093497	1	o18	o18	1
-1742.352317	-1742.352317	1	o1900	o1900	1
-1007.35668	-1007.35668	1	o1901	o1901	1
-1103.393439	-1103.393439	1	o1902	o1902	1
-1750.860874	-1750.860874	1	o1903	o1903	1
-344.620421	-344.620421	1	o1904	o1904	1
-400.880944	-400.88363	0.941572222817922	o1905	o1905	1
-393.461508	-393.461512	0.99774324466163	o1906	o1906	1
-244.49621	-244.49621	1	o1907	o1907	1
-745.650521	-745.650522	0.998871621210455	o1908	o1908	1
-904.02767	-904.02767	1	o1909	o1909	1
-383.049129	-383.04913	0.998871621210455	o190	o190	1
-357.094329	-357.09575	0.957484584630119	o1910	o1910	1
-695.549115	-695.549115	1	o1911	o1911	1
-211.247595	-211.247595	1	o1912	o1912	1
-978.243415	-978.248405	0.920423756087491	o1913	o1913	1
-581.655042	-597.772397	1.36628031310554e-08	o1914	o1914	1.87416636869482e-06
-841.632834	-841.59448	1	o1915	o1915	1
-224.2314	-224.2314	1	o1916	o1916	1
-111.461102	-111.461147	0.992430715973364	o1917	o1917	1
-290.053059	-290.053058	1	o1918	o1918	1
-254.119011	-254.119011	1	o1919	o1919	1
-430.417093	-430.417093	1	o191	o191	1
-717.022749	-717.770209	0.221454660400818	o1920	o1920	1
-438.852595	-438.852595	1	o1921	o1921	1
-296.260938	-296.260938	1	o1922	o1922	1
-240.301326	-240.301326	1	o1923	o1923	1
-1011.225961	-1011.225961	1	o1924	o1924	1
-579.824333	-579.824333	1	o1925	o1925	1
-410.548005	-410.546808	1	o1926	o1926	1
-529.142625	-529.30477	0.569040846496171	o1927	o1927	1
-247.436908	-247.436908	1	o1928	o1928	1
-560.578648	-560.578648	1	o1929	o1929	1
-502.378287	-502.378287	1	o192	o192	1
-472.044182	-472.044185	0.998045591890748	o1930	o1930	1
-250.385943	-250.385943	1	o1931	o1931	1
-96.798027	-96.798027	1	o1932	o1932	1
-268.881464	-268.881464	1	o1933	o1933	1
-532.473009	-532.473009	1	o1934	o1934	1
-262.884492	-262.884492	1	o1935	o1935	1
-530.622765	-530.622765	1	o1936	o1936	1
-176.058892	-176.058892	1	o1937	o1937	1
-565.795017	-565.795017	1	o1938	o1938	1
-371.630402	-371.630402	1	o1939	o1939	1
-652.407692	-653.351724	0.169420444945775	o193	o193	1
-584.081439	-584.081439	1	o1940	o1940	1
-470.205349	-470.201651	1	o1941	o1941	1
-435.171861	-435.171861	1	o1942	o1942	1
-222.91282	-224.888928	0.0468096872575602	o1943	o1943	0.730558971167603
-418.187113	-418.187113	1	o1944	o1944	1
-463.597028	-463.597028	1	o1945	o1945	1
-410.162631	-410.162631	1	o1946	o1946	1
-413.427039	-413.427039	1	o1947	o1947	1
-371.75333	-371.753344	0.995778011453736	o1948	o1948	1
-254.462215	-254.462215	1	o1949	o1949	1
-1529.931932	-1529.931932	1	o194	o194	1
-345.722104	-345.722104	1	o1950	o1950	1
-595.735162	-595.735162	1	o1951	o1951	1
-1528.068218	-1528.068218	1	o1952	o1952	1
-647.616036	-647.665539	0.75302574924654	o1953	o1953	1
-780.455644	-780.455644	1	o1954	o1954	1
-283.809352	-283.809492	0.986649460672418	o1955	o1955	1
-281.930072	-281.930068	1	o1956	o1956	1
-182.065077	-182.065082	0.99747687168638	o1957	o1957	1
-119.446327	-119.446327	1	o1958	o1958	1
-256.989501	-256.99019	0.970388191205029	o1959	o1959	1
-391.084759	-391.692241	0.270351238028196	o195	o195	1
-579.418336	-579.418336	1	o1960	o1960	1
-313.876137	-328.594357	5.77809085917397e-08	o1961	o1961	5.6526640088163e-06
-349.283521	-349.283521	1	o1962	o1962	1
-729.678075	-729.719929	0.772333946455123	o1963	o1963	1
-455.116158	-455.116158	1	o1964	o1964	1
-812.387903	-812.387903	1	o1965	o1965	1
-319.79238	-319.79238	1	o1966	o1966	1
-307.788754	-307.788754	1	o1967	o1967	1
-2700.72717	-2703.566374	0.0171749448618655	o1968	o1968	0.307538856432779
-1270.587321	-1270.587321	1	o1969	o1969	1
-465.446874	-465.446874	1	o196	o196	1
-773.729069	-773.729069	1	o1970	o1970	1
-283.032528	-283.032529	0.998871621210455	o1971	o1971	1
-266.640631	-266.640631	1	o1972	o1972	1
-688.938059	-688.938059	1	o1973	o1973	1
-348.912519	-348.912519	1	o1974	o1974	1
-957.969118	-957.969118	1	o1975	o1975	1
-254.978825	-259.152578	0.00386217099840652	o1976	o1976	0.0870290330034189
-249.633517	-249.633749	0.982814369605035	o1977	o1977	1
-269.73781	-269.73781	1	o1978	o1978	1
-700.486595	-700.486595	1	o1979	o1979	1
-433.277147	-433.277147	1	o197	o197	1
-286.103635	-286.103634	1	o1980	o1980	1
-565.780657	-565.780657	1	o1981	o1981	1
-990.740324	-990.740327	0.998045591909264	o1982	o1982	1
-198.305294	-198.305294	1	o1983	o1983	1
-582.618053	-582.618053	1	o1984	o1984	1
-386.774708	-383.590612	1	o1985	o1985	1
-307.459598	-307.459598	1	o1986	o1986	1
-264.650694	-264.650694	1	o1987	o1987	1
-679.046181	-679.046181	1	o1988	o1988	1
-574.61993	-574.61993	1	o1989	o1989	1
-444.969031	-444.969031	1	o198	o198	1
-253.574361	-253.574361	1	o1990	o1990	1
-322.793024	-322.793024	1	o1991	o1991	1
-545.588938	-545.588938	1	o1992	o1992	1
-1184.189537	-1184.195086	0.916100433704802	o1993	o1993	1
-983.204531	-983.204531	1	o1994	o1994	1
-463.6828	-463.6828	1	o1995	o1995	1
-290.450544	-290.450544	1	o1996	o1996	1
-773.200877	-773.200877	1	o1997	o1997	1
-261.410405	-261.410405	1	o1998	o1998	1
-183.367661	-183.367661	1	o1999	o1999	1
-304.91605	-305.16337	0.481864775388028	o199	o199	1
-1409.825969	-1409.825969	1	o19	o19	1
-440.491866	-440.493991	0.948021111506082	o1	o1	1
-363.322239	-363.322239	1	o2000	o2000	1
-316.238057	-316.238057	1	o2001	o2001	1
-331.840508	-331.840508	1	o2002	o2002	1
-1016.813913	-1016.813913	1	o2003	o2003	1
-310.187091	-310.187091	1	o2004	o2004	1
-326.398316	-326.398255	1	o2005	o2005	1
-331.822691	-331.822691	1	o2006	o2006	1
-320.865087	-320.865138	0.991941897927088	o2007	o2007	1
-417.08973	-417.08973	1	o2008	o2008	1
-354.801478	-354.801478	1	o2009	o2009	1
-274.627399	-274.627399	1	o200	o200	1
-503.40965	-503.40965	1	o2010	o2010	1
-1928.365305	-1928.365305	1	o2011	o2011	1
-819.611484	-819.56666	1	o2012	o2012	1
-523.322665	-523.322665	1	o2013	o2013	1
-362.498669	-363.13242	0.260235826579332	o2014	o2014	1
-511.293672	-511.350499	0.736021851130007	o2015	o2015	1
-586.142542	-586.142542	1	o2016	o2016	1
-787.356101	-787.356101	1	o2017	o2017	1
-372.550609	-372.550617	0.996808470271566	o2018	o2018	1
-606.806141	-606.806141	1	o2019	o2019	1
-233.217929	-233.21793	0.998871621210455	o201	o201	1
-315.61906	-317.910279	0.0323012258240937	o2020	o2020	0.528817211348734
-595.499678	-595.477105	1	o2021	o2021	1
-1372.711433	-1372.711433	1	o2022	o2022	1
-553.806358	-553.808054	0.953556759143373	o2023	o2023	1
-292.370402	-292.369465	1	o2024	o2024	1
-365.638036	-365.638036	1	o2025	o2025	1
-932.190581	-932.190581	1	o2026	o2026	1
-372.28715	-372.28715	1	o2027	o2027	1
-977.837275	-977.837275	1	o2028	o2028	1
-703.635675	-703.635675	1	o2029	o2029	1
-564.503635	-564.503635	1	o202	o202	1
-296.788134	-296.788134	1	o2030	o2030	1
-317.714228	-317.714228	1	o2031	o2031	1
-467.21699	-467.21699	1	o2032	o2032	1
-206.822053	-206.822053	1	o2033	o2033	1
-280.950624	-280.950624	1	o2034	o2034	1
-397.209429	-397.446324	0.491248738951678	o2035	o2035	1
-377.154855	-377.154855	1	o2036	o2036	1
-1212.624377	-1212.624377	1	o2037	o2037	1
-273.621145	-273.621145	1	o2038	o2038	1
-320.679126	-320.67906	1	o2039	o2039	1
-531.874068	-531.873764	1	o203	o203	1
-465.730586	-465.730586	1	o2040	o2040	1
-586.650204	-586.634037	1	o2041	o2041	1
-492.882423	-492.882423	1	o2042	o2042	1
-865.254945	-874.273586	2.16620894477581e-05	o2043	o2043	0.00105959318018241
-596.035019	-596.035019	1	o2044	o2044	1
-749.731264	-749.731264	1	o2045	o2045	1
-204.127222	-204.127222	1	o2046	o2046	1
-849.694212	-849.694212	1	o2047	o2047	1
-241.914475	-241.914475	1	o2048	o2048	1
-147.578113	-147.578114	0.998871621210455	o2049	o2049	1
-617.549357	-617.557159	0.900590073779933	o204	o204	1
-933.27841	-933.333345	0.740292187493575	o2050	o2050	1
-620.998571	-620.998571	1	o2051	o2051	1
-233.249827	-233.249827	1	o2052	o2052	1
-220.521278	-220.521278	1	o2053	o2053	1
-534.714259	-534.714259	1	o2054	o2054	1
-265.642491	-265.64249	1	o2055	o2055	1
-420.741473	-420.741473	1	o2056	o2056	1
-1264.489066	-1264.489494	0.976659240274311	o2057	o2057	1
-621.711402	-621.711402	1	o2058	o2058	1
-1067.884729	-1078.255184	5.25805763471897e-06	o2059	o2059	0.000305653176418229
-514.091487	-514.091487	1	o205	o205	1
-446.045632	-446.045632	1	o2060	o2060	1
-300.818513	-300.818512	1	o2061	o2061	1
-519.206386	-519.206386	1	o2062	o2062	1
-1201.459114	-1201.459114	1	o2063	o2063	1
-323.427937	-323.427937	1	o2064	o2064	1
-465.749432	-465.749432	1	o2065	o2065	1
-620.490385	-620.490385	1	o2066	o2066	1
-273.796186	-273.796186	1	o2067	o2067	1
-274.964444	-275.361472	0.372876491126499	o2068	o2068	1
-217.299518	-217.299518	1	o2069	o2069	1
-803.239342	-803.239342	1	o206	o206	1
-1423.741358	-1423.741358	1	o2070	o2070	1
-227.897449	-229.213601	0.104709668408457	o2071	o2071	1
-670.973685	-670.973685	1	o2072	o2072	1
-876.229595	-876.229595	1	o2073	o2073	1
-411.996747	-412.205047	0.518638472198152	o2074	o2074	1
-325.399133	-325.399133	1	o2075	o2075	1
-681.181826	-681.181826	1	o2076	o2076	1
-1005.493863	-1005.493863	1	o2077	o2077	1
-620.698235	-620.698235	1	o2078	o2078	1
-271.537856	-271.783523	0.483332840354783	o2079	o2079	1
-193.720365	-193.720363	1	o207	o207	1
-333.829296	-333.829296	1	o2080	o2080	1
-273.235957	-273.235957	1	o2081	o2081	1
-543.71961	-543.71961	1	o2082	o2082	1
-334.359249	-334.359249	1	o2083	o2083	1
-386.832374	-386.832374	1	o2084	o2084	1
-370.637557	-370.637557	1	o2085	o2085	1
-179.315311	-179.315311	1	o2086	o2086	1
-362.359576	-362.359576	1	o2087	o2087	1
-1234.834481	-1234.834481	1	o2088	o2088	1
-533.32574	-533.32574	1	o2089	o2089	1
-300.558592	-300.566927	0.897268746615681	o208	o208	1
-788.82487	-788.82487	1	o2090	o2090	1
-1174.631774	-1174.631774	1	o2091	o2091	1
-188.247375	-188.24738	0.99747687168638	o2092	o2092	1
-799.3986	-807.792085	4.18194741165585e-05	o2093	o2093	0.0018232381595817
-394.492222	-395.130233	0.258639989385068	o2094	o2094	1
-528.788906	-529.583538	0.207431319200963	o2095	o2095	1
-446.293644	-448.347365	0.0426948921843913	o2096	o2096	0.675443585722508
-560.957572	-560.957572	1	o2097	o2097	1
-508.130021	-508.130021	1	o2098	o2098	1
-947.290074	-947.287936	1	o2099	o2099	1
-395.941307	-395.941307	1	o209	o209	1
-780.092148	-780.11774	0.821015685541951	o20	o20	1
-793.655328	-793.655328	1	o2100	o2100	1
-351.532068	-351.532199	0.987085674057285	o2101	o2101	1
-217.974176	-218.275189	0.437806057733298	o2102	o2102	1
-617.924377	-617.924668	0.980753160317965	o2103	o2103	1
-519.120462	-519.120462	1	o2104	o2104	1
-361.69173	-361.69173	1	o2105	o2105	1
-612.663815	-612.663812	1	o2106	o2106	1
-276.951001	-276.943373	1	o2107	o2107	1
-400.649028	-400.649028	1	o2108	o2108	1
-630.545859	-630.545859	1	o2109	o2109	1
-1246.797666	-1246.797667	0.998871621146314	o210	o210	1
-407.396293	-407.396293	1	o2110	o2110	1
-531.37352	-531.37352	1	o2111	o2111	1
-312.709897	-312.709897	1	o2112	o2112	1
-680.306727	-689.261779	2.31588335019837e-05	o2113	o2113	0.00111915760453562
-331.127189	-331.127189	1	o2114	o2114	1
-535.480454	-535.550501	0.708187581461696	o2115	o2115	1
-550.724417	-550.724417	1	o2116	o2116	1
-4735.110866	-4735.110866	1	o2117	o2117	1
-941.914324	-941.914324	1	o2118	o2118	1
-303.804805	-303.804805	1	o2119	o2119	1
-543.646124	-543.646124	1	o211	o211	1
-664.900891	-664.900891	1	o2120	o2120	1
-609.078518	-609.078518	1	o2121	o2121	1
-216.906409	-216.906409	1	o2122	o2122	1
-254.709141	-254.709142	0.99887162119442	o2123	o2123	1
-400.98695	-400.98695	1	o2124	o2124	1
-780.593421	-780.593421	1	o2125	o2125	1
-340.600516	-340.600516	1	o2126	o2126	1
-2165.548356	-2165.548358	0.998404231853545	o2127	o2127	1
-765.239805	-765.239805	1	o2128	o2128	1
-560.628912	-560.628912	1	o2129	o2129	1
-546.743824	-546.743824	1	o212	o212	1
-581.270627	-581.270714	0.989475485004245	o2130	o2130	1
-895.322447	-895.322447	1	o2131	o2131	1
-313.927486	-313.940821	0.870274737021119	o2132	o2132	1
-554.389613	-554.669693	0.45419578332528	o2133	o2133	1
-161.016921	-161.016921	1	o2134	o2134	1
-313.530662	-313.530662	1	o2135	o2135	1
-462.390335	-462.793208	0.369380943493045	o2136	o2136	1
-700.748867	-700.748867	1	o2137	o2137	1
-220.567779	-220.567779	1	o2138	o2138	1
-1024.877838	-1024.947646	0.708663059005685	o2139	o2139	1
-556.83322	-556.83322	1	o213	o213	1
-283.326083	-283.326083	1	o2140	o2140	1
-686.092724	-686.092724	1	o2141	o2141	1
-586.512029	-586.512029	1	o2142	o2142	1
-476.225707	-476.563055	0.41141914292851	o2143	o2143	1
-238.514258	-238.647941	0.605104179629319	o2144	o2144	1
-391.834386	-391.834386	1	o2145	o2145	1
-416.915213	-416.909904	1	o2146	o2146	1
-424.977502	-424.977502	1	o2147	o2147	1
-494.191463	-494.191463	1	o2148	o2148	1
-338.460275	-338.460275	1	o2149	o2149	1
-259.984349	-259.960856	1	o214	o214	1
-389.362141	-389.36214	1	o2150	o2150	1
-715.242715	-715.242715	1	o2151	o2151	1
-387.850726	-387.850726	1	o2152	o2152	1
-1982.827849	-1982.827849	1	o2153	o2153	1
-475.984744	-475.984743	1	o2154	o2154	1
-373.155155	-373.420403	0.466398405427639	o2155	o2155	1
-315.803735	-315.803735	1	o2156	o2156	1
-480.924919	-480.924919	1	o2157	o2157	1
-331.466049	-331.466049	1	o2158	o2158	1
-1985.07198	-1985.07198	1	o2159	o2159	1
-832.88346	-832.88346	1	o215	o215	1
-509.686043	-509.686043	1	o2160	o2160	1
-685.530082	-685.530082	1	o2161	o2161	1
-420.3068	-420.3068	1	o2162	o2162	1
-2209.914563	-2209.914563	1	o2163	o2163	1
-153.271421	-153.271421	1	o2164	o2164	1
-510.91093	-510.91093	1	o2165	o2165	1
-539.759031	-539.759031	1	o2166	o2166	1
-374.713475	-374.780688	0.713886437537603	o2167	o2167	1
-222.389921	-222.389921	1	o2168	o2168	1
-432.902652	-432.902652	1	o2169	o2169	1
-388.871768	-388.871768	1	o216	o216	1
-320.386638	-320.386638	1	o2170	o2170	1
-112.246481	-112.246481	1	o2171	o2171	1
-638.812017	-638.812017	1	o2172	o2172	1
-335.586076	-335.586076	1	o2173	o2173	1
-891.737285	-899.49231	8.20677650172586e-05	o2174	o2174	0.00316513274504062
-232.180759	-232.180759	1	o2175	o2175	1
-454.00716	-454.00716	1	o2176	o2176	1
-514.170328	-514.170328	1	o2177	o2177	1
-849.298414	-849.298414	1	o2178	o2178	1
-561.340392	-561.340392	1	o2179	o2179	1
-545.349833	-545.349833	1	o217	o217	1
-500.517877	-500.690804	0.55646951567573	o2180	o2180	1
-732.958128	-733.94148	0.160798148801241	o2181	o2181	1
-320.310904	-320.34568	0.791990187375747	o2182	o2182	1
-613.588017	-613.588017	1	o2183	o2183	1
-370.391778	-370.391778	1	o2184	o2184	1
-1056.108228	-1056.108228	1	o2185	o2185	1
-300.379109	-300.379109	1	o2186	o2186	1
-673.972581	-673.972581	1	o2187	o2187	1
-1719.678535	-1719.678535	1	o2188	o2188	1
-787.330946	-787.330946	1	o2189	o2189	1
-379.331665	-379.637412	0.43422584666575	o218	o218	1
-927.312473	-927.312473	1	o2190	o2190	1
-432.534237	-432.535298	0.963258305860661	o2191	o2191	1
-1114.905625	-1114.905625	1	o2192	o2192	1
-395.473424	-395.473424	1	o2193	o2193	1
-408.445675	-408.445675	1	o2194	o2194	1
-525.518565	-537.732052	7.71804585806245e-07	o2195	o2195	5.43106700643658e-05
-313.274548	-313.603458	0.417330621800613	o2196	o2196	1
-1754.265289	-1754.265289	1	o2197	o2197	1
-446.081935	-446.081935	1	o2198	o2198	1
-333.891016	-343.49742	1.16926251772562e-05	o2199	o2199	0.00062532159447966
-743.924451	-743.924451	1	o219	o219	1
-270.351447	-270.351447	1	o21	o21	1
-274.222476	-274.222476	1	o2200	o2200	1
-258.544251	-258.685423	0.595168975800331	o2201	o2201	1
-348.313931	-360.143289	1.15023762602584e-06	o2202	o2202	7.56328379998302e-05
-1729.652127	-1729.657709	0.915852251679022	o2203	o2203	1
-567.644583	-567.644583	1	o2204	o2204	1
-921.709945	-939.621634	2.16039952577723e-09	o2205	o2205	4.72116456694902e-07
-967.086242	-967.086242	1	o2206	o2206	1
-519.589653	-519.589653	1	o2207	o2207	1
-669.494753	-669.545532	0.749967923805295	o2208	o2208	1
-525.136465	-525.136465	1	o2209	o2209	1
-558.96434	-558.96434	1	o220	o220	1
-368.23816	-368.23816	1	o2210	o2210	1
-1899.070627	-1899.070627	1	o2211	o2211	1
-332.988617	-332.792572	1	o2212	o2212	1
-1106.086331	-1106.086331	1	o2213	o2213	1
-218.928724	-218.928741	0.995347599870029	o2214	o2214	1
-277.986757	-277.986757	1	o2215	o2215	1
-305.586282	-305.586282	1	o2216	o2216	1
-445.936694	-445.936694	1	o2217	o2217	1
-495.509288	-495.563269	0.742476406941263	o2218	o2218	1
-376.994954	-376.994954	1	o2219	o2219	1
-320.118106	-331.070878	2.8640529953918e-06	o221	o221	0.000176734100992561
-334.134521	-334.134521	1	o2220	o2220	1
-390.469717	-390.469717	1	o2221	o2221	1
-413.408427	-430.159062	7.12174735984227e-09	o2222	o2222	1.19022202751364e-06
-228.952365	-228.952365	1	o2223	o2223	1
-448.465367	-451.807373	0.0097281425607439	o2224	o2224	0.188500385561081
-843.497887	-843.567934	0.708187581461696	o2225	o2225	1
-367.459317	-367.459317	1	o2226	o2226	1
-469.06624	-469.06624	1	o2227	o2227	1
-216.466381	-216.466381	1	o2228	o2228	1
-648.054755	-648.054755	1	o2229	o2229	1
-760.994298	-760.994298	1	o222	o222	1
-739.238198	-739.238198	1	o2230	o2230	1
-247.194103	-247.194103	1	o2231	o2231	1
-491.09349	-491.09349	1	o2232	o2232	1
-557.602101	-557.602101	1	o2233	o2233	1
-1083.371313	-1083.371313	1	o2234	o2234	1
-754.925214	-754.925214	1	o2235	o2235	1
-612.566868	-612.566258	1	o2236	o2236	1
-549.237313	-549.237313	1	o2237	o2237	1
-2192.404482	-2192.404482	1	o2238	o2238	1
-425.774305	-425.774305	1	o2239	o2239	1
-475.554735	-475.554735	1	o223	o223	1
-910.375253	-910.375253	1	o2240	o2240	1
-510.363663	-510.363663	1	o2241	o2241	1
-1153.861252	-1153.861253	0.998871621146314	o2242	o2242	1
-280.028457	-280.028457	1	o2243	o2243	1
-775.915108	-782.14282	0.000416779755009115	o2244	o2244	0.0127610961629127
-221.953906	-221.953906	1	o2245	o2245	1
-954.176294	-954.175482	1	o2246	o2246	1
-1457.917702	-1457.917696	1	o2247	o2247	1
-312.540437	-312.540437	1	o2248	o2248	1
-1157.916339	-1157.913244	1	o2249	o2249	1
-321.402487	-321.402487	1	o224	o224	1
-414.409466	-414.409466	1	o2250	o2250	1
-473.430642	-473.430642	1	o2251	o2251	1
-1000.178699	-1000.178699	1	o2252	o2252	1
-457.477646	-457.477646	1	o2253	o2253	1
-336.036564	-336.036554	1	o2254	o2254	1
-1126.649953	-1130.142313	0.00822085133207946	o2255	o2255	0.16404892882075
-419.308567	-419.308567	1	o2256	o2256	1
-1316.610237	-1316.610102	1	o2257	o2257	1
-598.949068	-598.949068	1	o2258	o2258	1
-632.606363	-632.606363	1	o2259	o2259	1
-348.130379	-348.130417	0.993044291765823	o225	o225	1
-1067.565735	-1067.565735	1	o2260	o2260	1
-576.117939	-579.749177	0.00704101512137097	o2261	o2261	0.145574802328964
-299.335767	-299.335767	1	o2262	o2262	1
-519.143851	-519.143851	1	o2263	o2263	1
-243.672108	-243.672108	1	o2264	o2264	1
-1304.590351	-1304.590351	1	o2265	o2265	1
-339.43181	-339.43181	1	o2266	o2266	1
-1633.630726	-1633.630726	1	o2267	o2267	1
-282.833566	-282.833566	1	o2268	o2268	1
-398.754431	-398.754431	1	o2269	o2269	1
-442.881348	-442.881348	1	o226	o226	1
-326.06632	-326.066338	0.995212721364915	o2270	o2270	1
-581.97035	-581.97035	1	o2271	o2271	1
-223.091249	-223.091249	1	o2272	o2272	1
-619.952641	-619.952641	1	o2273	o2273	1
-447.772763	-447.772763	1	o2274	o2274	1
-400.839749	-400.839749	1	o2275	o2275	1
-589.128133	-589.128133	1	o2276	o2276	1
-342.341702	-343.408672	0.144070020140758	o2277	o2277	1
-397.282654	-398.215531	0.171962172432593	o2278	o2278	1
-318.482342	-318.482342	1	o2279	o2279	1
-401.593446	-401.577208	1	o227	o227	1
-465.08527	-465.08545	0.984862113146527	o2280	o2280	1
-1465.292755	-1465.292755	1	o2281	o2281	1
-318.227386	-318.227386	1	o2282	o2282	1
-424.29843	-431.867388	9.9935890359758e-05	o2283	o2283	0.00371150792808324
-1571.092274	-1571.092274	1	o2284	o2284	1
-554.127219	-556.480215	0.0300576505365899	o2285	o2285	0.496136774906429
-479.038889	-479.038889	1	o2286	o2286	1
-234.987388	-234.987388	1	o2287	o2287	1
-824.159992	-824.159992	1	o2288	o2288	1
-343.734241	-343.734241	1	o2289	o2289	1
-574.280594	-574.280594	1	o228	o228	1
-671.581113	-671.981723	0.370728859735429	o2290	o2290	1
-358.786055	-358.786055	1	o2291	o2291	1
-475.136116	-476.212354	0.142340178920141	o2292	o2292	1
-176.071316	-176.071316	1	o2293	o2293	1
-184.5669	-184.5669	1	o2294	o2294	1
-569.493747	-569.493747	1	o2295	o2295	1
-861.645958	-861.645958	1	o2296	o2296	1
-1421.808891	-1421.808891	1	o2297	o2297	1
-581.106488	-581.106488	1	o2298	o2298	1
-440.579337	-440.579337	1	o2299	o2299	1
-206.543608	-206.543608	1	o229	o229	1
-439.003972	-439.003972	1	o22	o22	1
-746.833849	-746.833849	1	o2300	o2300	1
-489.637011	-495.065281	0.000984474597066616	o2301	o2301	0.0272326041988565
-711.469463	-711.469463	1	o2302	o2302	1
-556.028458	-556.028458	1	o2303	o2303	1
-701.721554	-701.721554	1	o2304	o2304	1
-411.364076	-411.364076	1	o2305	o2305	1
-433.114254	-433.114254	1	o2306	o2306	1
-425.656991	-426.361407	0.235250384666647	o2307	o2307	1
-654.989238	-654.989238	1	o2308	o2308	1
-451.957862	-451.957862	1	o2309	o2309	1
-281.252146	-281.252146	1	o230	o230	1
-747.286011	-747.286011	1	o2310	o2310	1
-930.760481	-937.542901	0.000230462058923253	o2311	o2311	0.00763953155653858
-1464.487529	-1464.487988	0.975828981033842	o2312	o2312	1
-497.762174	-497.762174	1	o2313	o2313	1
-588.525732	-588.525732	1	o2314	o2314	1
-531.574724	-531.574724	1	o2315	o2315	1
-509.62284	-509.62284	1	o2316	o2316	1
-586.695795	-586.98047	0.450517324714585	o2317	o2317	1
-212.815457	-215.483016	0.0208999252168416	o2318	o2318	0.3582461540374
-427.868771	-427.868771	1	o2319	o2319	1
-187.597506	-187.597506	1	o231	o231	1
-338.256846	-342.98698	0.00209970392168894	o2320	o2320	0.0523100150925114
-255.749379	-255.749379	1	o2321	o2321	1
-468.169886	-468.169886	1	o2322	o2322	1
-509.872247	-509.872247	1	o2323	o2323	1
-168.55403	-168.55403	1	o2324	o2324	1
-239.743643	-239.743642	1	o2325	o2325	1
-389.587673	-389.587673	1	o2326	o2326	1
-253.016632	-253.016632	1	o2327	o2327	1
-517.641734	-517.641734	1	o2328	o2328	1
-450.791118	-450.791118	1	o2329	o2329	1
-509.159624	-509.159624	1	o232	o232	1
-278.484113	-278.484113	1	o2330	o2330	1
-424.64155	-424.693771	0.746562807478812	o2331	o2331	1
-253.753167	-253.820302	0.714045199253366	o2332	o2332	1
-305.513285	-305.513285	1	o2333	o2333	1
-417.795415	-417.78928	1	o2334	o2334	1
-345.821197	-345.821197	1	o2335	o2335	1
-371.431127	-371.431127	1	o2336	o2336	1
-492.312033	-492.312033	1	o2337	o2337	1
-294.497213	-294.497213	1	o2338	o2338	1
-214.05067	-214.05067	1	o2339	o2339	1
-1201.936685	-1202.228653	0.444773656944655	o233	o233	1
-627.023563	-629.075004	0.0428101805050478	o2340	o2340	0.675443585722508
-358.769471	-358.769471	1	o2341	o2341	1
-483.094827	-483.449358	0.399755381122109	o2342	o2342	1
-308.151963	-308.151963	1	o2343	o2343	1
-459.048099	-462.313853	0.0105980070469934	o2344	o2344	0.203390460600433
-735.71863	-735.71863	1	o2345	o2345	1
-1161.601802	-1161.603113	0.959161794364122	o2346	o2346	1
-245.059742	-245.059742	1	o2347	o2347	1
-378.314854	-378.314854	1	o2348	o2348	1
-681.992559	-681.993735	0.961319818484591	o2349	o2349	1
-521.556488	-521.556489	0.998871621146314	o234	o234	1
-1182.417285	-1186.791757	0.00309781387644631	o2350	o2350	0.0726627570668195
-729.301417	-729.301417	1	o2351	o2351	1
-150.875033	-150.875033	1	o2352	o2352	1
-424.234121	-424.234121	1	o2353	o2353	1
-204.913283	-204.913283	1	o2354	o2354	1
-256.694743	-256.998499	0.435726126905933	o2355	o2355	1
-709.746479	-709.793505	0.759087726820358	o2356	o2356	1
-816.593582	-818.127516	0.0798541347187785	o2357	o2357	1
-728.001841	-728.001841	1	o2358	o2358	1
-158.908114	-158.908114	1	o2359	o2359	1
-248.703289	-248.734877	0.801544786073376	o235	o235	1
-978.42582	-978.42582	1	o2360	o2360	1
-1056.628145	-1056.631615	0.933607702882429	o2361	o2361	1
-477.970569	-477.970569	1	o2362	o2362	1
-950.050783	-950.050783	1	o2363	o2363	1
-492.37341	-492.37341	1	o2364	o2364	1
-255.466023	-257.424376	0.0478084687234464	o2365	o2365	0.743254914921486
-361.031272	-361.348312	0.425862680744298	o2366	o2366	1
-312.753332	-312.753332	1	o2367	o2367	1
-382.644194	-382.644194	1	o2368	o2368	1
-293.09426	-293.09426	1	o2369	o2369	1
-378.933133	-378.941824	0.895110204108405	o236	o236	1
-949.163776	-949.163776	1	o2370	o2370	1
-1096.985897	-1096.985897	1	o2371	o2371	1
-495.702404	-495.702404	1	o2372	o2372	1
-627.281579	-627.281579	1	o2373	o2373	1
-883.95588	-883.95588	1	o2374	o2374	1
