contig	numParameters	likelihood
o2050	6	-933.333345
o2051	7	-620.998571
o2052	7	-233.249827
o2053	7	-220.521278
o2054	7	-534.714259
o2055	7	-265.642490
o2056	7	-420.741473
o2057	6	-1264.489494
o2058	7	-621.711402
o2059	6	-1078.255184
o205	7	-514.091487
o2060	7	-446.045632
o2061	6	-300.818512
o2062	7	-519.206386
o2063	7	-1201.459114
o2064	7	-323.427937
o2065	7	-465.749432
o2066	7	-620.490385
o2067	7	-273.796186
o2068	7	-275.361472
o2069	7	-217.299518
o206	6	-803.239342
o2070	7	-1423.741358
o2071	7	-229.213601
o2072	7	-670.973685
o2073	7	-876.229595
o2074	7	-412.205047
o2075	7	-325.399133
o2076	7	-681.181826
o2077	6	-1005.493863
o2078	6	-620.698235
o2079	7	-271.783523
o207	6	-193.720363
o2080	7	-333.829296
o2081	7	-273.235957
o2082	7	-543.719610
o2083	7	-334.359249
o2084	7	-386.832374
o2085	7	-370.637557
o2086	7	-179.315311
o2087	7	-362.359576
o2088	6	-1234.834481
o2089	6	-533.325740
o208	6	-300.566927
o2090	6	-788.824870
o2091	7	-1174.631774
o2092	7	-188.247380
o2093	7	-807.792085
o2094	6	-395.130233
o2095	7	-529.583538
o2096	7	-448.347365
o2097	7	-560.957572
o2098	6	-508.130021
o2099	7	-947.287936
o209	6	-395.941307
o20	7	-780.117740
o2100	7	-793.655328
o2101	7	-351.532199
o2102	7	-218.275189
o2103	6	-617.924668
o2104	7	-519.120462
o2105	7	-361.691730
o2106	6	-612.663812
o2107	7	-276.943373
o2108	7	-400.649028
o2109	7	-630.545859
o210	7	-1246.797667
o2110	6	-407.396293
o2111	7	-531.373520
o2112	7	-312.709897
o2113	6	-689.261779
o2114	7	-331.127189
o2115	6	-535.550501
o2116	6	-550.724417
o2117	7	-4735.110866
o2118	6	-941.914324
o2119	7	-303.804805
o211	7	-543.646124
o2120	6	-664.900891
o2121	6	-609.078518
o2122	7	-216.906409
o2123	7	-254.709142
o2124	7	-400.986950
o2125	7	-780.593421
o2126	7	-340.600516
o2127	6	-2165.548358
o2128	7	-765.239805
o2129	7	-560.628912
o212	6	-546.743824
o2130	7	-581.270714
o2131	7	-895.322447
o2132	7	-313.940821
o2133	7	-554.669693
o2134	7	-161.016921
o2135	7	-313.530662
o2136	7	-462.793208
o2137	7	-700.748867
o2138	7	-220.567779
o2139	6	-1024.947646
o213	7	-556.833220
o2140	6	-283.326083
o2141	7	-686.092724
o2142	7	-586.512029
o2143	7	-476.563055
o2144	7	-238.647941
o2145	6	-391.834386
o2146	7	-416.909904
o2147	7	-424.977502
o2148	7	-494.191463
o2149	7	-338.460275
o214	6	-259.960856
o2150	7	-389.362140
o2151	7	-715.242715
o2152	7	-387.850726
o2153	6	-1982.827849
o2154	6	-475.984743
o2155	7	-373.420403
o2156	6	-315.803735
o2157	7	-480.924919
o2158	7	-331.466049
o2159	7	-1985.071980
o215	7	-832.883460
o2160	6	-509.686043
o2161	6	-685.530082
o2162	7	-420.306800
o2163	6	-2209.914563
o2164	7	-153.271421
o2165	7	-510.910930
o2166	7	-539.759031
o2167	7	-374.780688
o2168	7	-222.389921
o2169	7	-432.902652
o216	7	-388.871768
o2170	6	-320.386638
o2171	7	-112.246481
o2172	7	-638.812017
o2173	7	-335.586076
o2174	6	-899.492310
o2175	7	-232.180759
o2176	7	-454.007160
o2177	7	-514.170328
o2178	7	-849.298414
o2179	7	-561.340392
o217	6	-545.349833
o2180	7	-500.690804
o2181	7	-733.941480
o2182	7	-320.345680
o2183	7	-613.588017
o2184	7	-370.391778
o2185	7	-1056.108228
o2186	7	-300.379109
o2187	7	-673.972581
o2188	6	-1719.678535
o2189	6	-787.330946
o218	7	-379.637412
o2190	7	-927.312473
o2191	7	-432.535298
o2192	7	-1114.905625
o2193	7	-395.473424
o2194	7	-408.445675
o2195	6	-537.732052
o2196	7	-313.603458
o2197	7	-1754.265289
o2198	7	-446.081935
o2199	7	-343.497420
o219	7	-743.924451
o21	7	-270.351447
o2200	7	-274.222476
o2201	7	-258.685423
o2202	7	-360.143289
o2203	7	-1729.657709
o2204	7	-567.644583
o2205	7	-939.621634
o2206	6	-967.086242
o2207	7	-519.589653
o2208	7	-669.545532
o2209	7	-525.136465
o220	7	-558.964340
o2210	7	-368.238160
o2211	6	-1899.070627
o2212	7	-332.792572
o2213	7	-1106.086331
o2214	7	-218.928741
o2215	7	-277.986757
o2216	7	-305.586282
o2217	7	-445.936694
o2218	7	-495.563269
o2219	7	-376.994954
o221	6	-331.070878
o2220	7	-334.134521
o2221	6	-390.469717
o2222	6	-430.159062
o2223	7	-228.952365
o2224	7	-451.807373
o2225	7	-843.567934
o2226	7	-367.459317
o2227	7	-469.066240
o2228	7	-216.466381
o2229	7	-648.054755
o222	7	-760.994298
o2230	7	-739.238198
o2231	7	-247.194103
o2232	7	-491.093490
o2233	6	-557.602101
o2234	7	-1083.371313
o2235	6	-754.925214
o2236	7	-612.566258
o2237	7	-549.237313
o2238	7	-2192.404482
o2239	7	-425.774305
o223	7	-475.554735
o2240	7	-910.375253
o2241	7	-510.363663
o2242	7	-1153.861253
o2243	7	-280.028457
o2244	7	-782.142820
o2245	7	-221.953906
o2246	6	-954.175482
o2247	7	-1457.917696
o2248	7	-312.540437
o2249	6	-1157.913244
o224	7	-321.402487
o2250	7	-414.409466
o2251	7	-473.430642
o2252	6	-1000.178699
o2253	7	-457.477646
o2254	6	-336.036554
o2255	7	-1130.142313
o2256	7	-419.308567
o2257	7	-1316.610102
o2258	7	-598.949068
o2259	6	-632.606363
o225	7	-348.130417
o2260	7	-1067.565735
o2261	7	-579.749177
o2262	6	-299.335767
o2263	7	-519.143851
o2264	7	-243.672108
o2265	7	-1304.590351
o2266	7	-339.431810
o2267	7	-1633.630726
o2268	7	-282.833566
o2269	7	-398.754431
o226	7	-442.881348
o2270	6	-326.066338
o2271	7	-581.970350
o2272	7	-223.091249
o2273	6	-619.952641
o2274	7	-447.772763
o2275	7	-400.839749
o2276	7	-589.128133
o2277	6	-343.408672
o2278	7	-398.215531
o2279	7	-318.482342
o227	7	-401.577208
o2280	6	-465.085450
o2281	6	-1465.292755
o2282	7	-318.227386
o2283	7	-431.867388
o2284	7	-1571.092274
o2285	7	-556.480215
o2286	7	-479.038889
o2287	7	-234.987388
o2288	6	-824.159992
o2289	7	-343.734241
o228	6	-574.280594
o2290	7	-671.981723
o2291	7	-358.786055
o2292	7	-476.212354
o2293	7	-176.071316
o2294	7	-184.566900
o2295	7	-569.493747
o2296	7	-861.645958
o2297	7	-1421.808891
o2298	7	-581.106488
o2299	6	-440.579337
o229	7	-206.543608
o22	7	-439.003972
o2300	7	-746.833849
o2301	7	-495.065281
o2302	7	-711.469463
o2303	7	-556.028458
o2304	6	-701.721554
o2305	7	-411.364076
o2306	7	-433.114254
o2307	7	-426.361407
o2308	7	-654.989238
o2309	7	-451.957862
o230	7	-281.252146
o2310	7	-747.286011
o2311	6	-937.542901
o2312	6	-1464.487988
o2313	7	-497.762174
o2314	7	-588.525732
o2315	7	-531.574724
o2316	7	-509.622840
o2317	6	-586.980470
o2318	7	-215.483016
o2319	7	-427.868771
o231	7	-187.597506
o2320	7	-342.986980
o2321	7	-255.749379
o2322	7	-468.169886
o2323	6	-509.872247
o2324	7	-168.554030
o2325	7	-239.743642
o2326	7	-389.587673
o2327	7	-253.016632
o2328	6	-517.641734
o2329	7	-450.791118
o232	6	-509.159624
o2330	7	-278.484113
o2331	7	-424.693771
o2332	7	-253.820302
o2333	7	-305.513285
o2334	7	-417.789280
o2335	7	-345.821197
o2336	7	-371.431127
o2337	7	-492.312033
o2338	7	-294.497213
o2339	7	-214.050670
o233	7	-1202.228653
o2340	7	-629.075004
o2341	7	-358.769471
o2342	6	-483.449358
o2343	7	-308.151963
o2344	6	-462.313853
o2345	7	-735.718630
o2346	6	-1161.603113
o2347	7	-245.059742
o2348	7	-378.314854
o2349	7	-681.993735
o234	6	-521.556489
o2350	6	-1186.791757
o2351	7	-729.301417
o2352	6	-150.875033
o2353	7	-424.234121
o2354	7	-204.913283
o2355	7	-256.998499
o2356	7	-709.793505
o2357	7	-818.127516
o2358	7	-728.001841
o2359	7	-158.908114
o235	7	-248.734877
o2360	7	-978.425820
o2361	7	-1056.631615
o2362	7	-477.970569
o2363	7	-950.050783
o2364	7	-492.373410
o2365	6	-257.424376
o2366	7	-361.348312
o2367	6	-312.753332
o2368	7	-382.644194
o2369	7	-293.094260
o236	7	-378.941824
o2370	7	-949.163776
o2371	7	-1096.985897
o2372	7	-495.702404
o2373	7	-627.281579
o2374	7	-883.955880
o2375	7	-532.570808
o2376	7	-1143.329685
o2377	7	-626.609080
o2378	7	-655.627849
o2379	7	-531.811450
o237	7	-683.848757
o2380	7	-584.591172
o2381	7	-394.137949
o2382	6	-1528.836425
o2383	7	-362.441113
o2384	7	-559.861252
o2385	7	-312.739151
o2386	7	-277.806693
o2387	6	-951.397380
o2388	7	-1655.696240
o2389	6	-450.622925
o238	7	-233.039523
o2390	6	-2613.262876
o2391	6	-584.251754
o2392	7	-324.777594
o2393	7	-980.343638
o2394	7	-350.527870
o2395	7	-252.988505
o2396	7	-581.890081
o2397	7	-410.450966
o2398	7	-510.692540
o2399	7	-423.310665
o239	7	-231.287787
o23	7	-432.697338
o2400	6	-424.758020
o2401	7	-258.791085
o2402	7	-1102.372837
o2403	7	-640.526818
o2404	7	-1003.791568
o2405	7	-382.944600
o2406	7	-1147.456024
o2407	7	-281.705242
o2408	7	-331.015847
o2409	6	-726.243158
o240	7	-358.029948
o2410	7	-871.229822
o2411	7	-517.084717
o2412	7	-397.187138
o2413	7	-424.071368
o2414	7	-368.308692
o2415	6	-1812.412935
o2416	7	-434.339357
o2417	7	-790.510340
o2418	7	-1670.773391
o2419	7	-248.686787
o241	7	-383.651132
o2420	7	-191.333295
o2421	7	-916.479266
o2422	7	-418.615534
o2423	7	-960.676163
o2424	7	-240.267393
o2425	7	-356.255720
o2426	7	-391.380278
o2427	7	-544.139685
o2428	7	-369.472511
o2429	7	-167.619633
o242	7	-215.531905
o2430	7	-326.746731
o2431	7	-150.337826
o2432	7	-459.848784
o2433	7	-374.015908
o2434	6	-673.367447
o2435	6	-593.663483
o2436	7	-788.907425
o2437	7	-325.977077
o2438	7	-430.746341
o2439	7	-525.367635
o243	7	-258.540893
o2440	7	-325.976279
o2441	6	-355.516029
o2442	7	-188.588825
o2443	7	-356.824257
o2444	6	-789.133707
o2445	6	-1014.196352
o2446	6	-1153.330477
o2447	7	-366.892254
o2448	7	-194.608193
o2449	7	-531.337817
o244	7	-338.676740
o2450	7	-514.959318
o2451	7	-336.888355
o2452	6	-557.893098
o2453	7	-353.896170
o2454	7	-505.350593
o2455	7	-739.397475
o2456	7	-327.415133
o2457	7	-309.452283
o2458	7	-278.974439
o2459	7	-540.625415
o245	7	-381.084407
o2460	7	-311.471334
o2461	7	-532.347816
o2462	7	-192.321143
o2463	7	-836.020366
o2464	6	-747.153058
o2465	7	-749.975995
o2466	7	-254.988521
o2467	7	-459.005817
o2468	7	-573.806228
o2469	7	-197.927015
o246	7	-494.332970
o2470	6	-637.388495
o2471	7	-381.631422
o2472	6	-319.415470
o2473	7	-273.731627
o2474	7	-201.941958
o2475	7	-334.914448
o2476	6	-364.688773
o2477	7	-331.734443
o2478	7	-496.225805
o2479	6	-819.611721
o247	7	-335.709057
o2480	7	-826.632483
o2481	7	-481.120822
o2482	7	-259.952568
o2483	6	-212.963548
o2484	7	-315.213815
o2485	6	-1263.374588
o2486	7	-331.423769
o2487	6	-291.087423
o2488	7	-1919.368070
o2489	7	-402.883797
o248	7	-269.538062
o2490	7	-693.295283
o2491	7	-558.923378
o2492	7	-686.677840
o2493	6	-663.011305
o2494	7	-928.048338
o2495	6	-490.935186
o2496	7	-563.763048
o2497	7	-1401.926876
o2498	7	-452.958801
o2499	7	-880.630047
o249	7	-359.031785
o24	7	-347.732752
o2500	7	-445.288602
o2501	6	-449.491951
o2502	6	-185.451988
o2503	7	-686.583388
o2504	7	-247.039781
o2505	7	-278.455108
o2506	7	-1158.971821
o2507	7	-444.150290
o2508	7	-677.657072
o2509	7	-654.106033
o250	7	-292.996906
o2510	7	-461.029502
o2511	6	-443.971539
o2512	7	-693.076965
o2513	6	-587.569413
o2514	7	-690.826314
o2515	7	-773.546725
o2516	7	-562.073222
o2517	6	-509.280851
o2518	7	-225.392266
o2519	7	-252.631298
o251	7	-1499.366229
o2520	7	-866.347909
o2521	6	-1002.456756
o2522	6	-327.179118
o2523	7	-581.434713
o2524	7	-989.913923
o2525	7	-455.049389
o2526	7	-762.170255
o2527	7	-265.977795
o2528	7	-757.169367
o2529	6	-1163.695491
o252	7	-649.171995
o2530	6	-1343.710225
o2531	6	-178.679705
o2532	7	-296.735210
o2533	7	-1246.415412
o2534	7	-963.603029
o2535	6	-238.740838
o2536	6	-643.039961
o2537	7	-212.542150
o2538	7	-820.015617
o2539	6	-282.342592
o253	7	-351.810627
o2540	7	-690.920607
o2541	7	-557.929889
o2542	7	-207.870477
o2543	7	-266.213916
o2544	7	-325.388601
o2545	7	-535.393300
o2546	7	-185.697295
o2547	7	-336.192597
o2548	7	-563.529571
o2549	7	-511.722125
o254	7	-1146.069212
o2550	6	-541.929778
o2551	7	-533.905858
o2552	7	-314.527504
o2553	7	-676.829081
o2554	7	-567.528240
o2555	7	-534.512494
o2556	7	-594.110882
o2557	6	-525.266069
o2558	6	-281.685347
o2559	7	-141.355750
o255	7	-234.369868
o2560	7	-347.174641
o2561	6	-388.426951
o2562	7	-284.841098
o2563	7	-232.046436
o2564	7	-590.174607
o2565	7	-1712.204663
o2566	7	-407.809681
o2567	6	-403.772194
o2568	7	-305.567243
o2569	7	-596.526314
o256	7	-268.546280
o2570	7	-322.300001
o2571	7	-336.629515
o2572	7	-1927.131430
o2573	7	-811.165550
o2574	7	-375.596174
o2575	7	-614.598617
o2576	7	-272.191858
o2577	7	-382.815797
o2578	7	-361.423201
o2579	7	-207.020913
o257	7	-509.510397
o2580	7	-503.554525
o2581	6	-254.914302
o2582	7	-703.393925
o2583	7	-330.939956
o2584	7	-597.206514
o2585	7	-377.195846
o2586	6	-286.180475
o2587	6	-315.692553
o2588	6	-973.196051
o2589	7	-496.775822
o258	6	-486.858382
o2590	6	-377.866540
o2591	7	-375.334074
o2592	7	-2313.420612
o2593	6	-618.218678
o2594	7	-79.304280
o2595	7	-415.937542
o2596	7	-1663.258462
o2597	7	-891.847745
o2598	7	-491.325721
o2599	7	-711.213686
o259	7	-354.285825
o25	7	-179.556953
o2600	7	-380.740731
o2601	6	-476.321628
o2602	7	-285.138177
o2603	7	-700.968402
o2604	7	-359.573946
o2605	7	-719.723667
o2606	7	-470.918648
o2607	7	-422.910097
o2608	7	-1768.790739
o2609	7	-543.446890
o260	7	-309.868190
o2610	7	-278.773501
o2611	7	-382.232389
o2612	7	-800.333283
o2613	6	-1104.515723
o2614	7	-648.561206
o2615	7	-401.990388
o2616	7	-269.422994
o2617	7	-358.772337
o2618	7	-379.750338
o2619	7	-579.470700
o261	7	-157.834066
o2620	7	-1168.096681
o2621	6	-323.787277
o2622	6	-403.493086
o2623	7	-182.923142
o2624	6	-237.896898
o2625	7	-636.797112
o2626	7	-259.040542
o2627	7	-542.909919
o2628	7	-766.310602
o2629	6	-389.676650
o262	7	-234.948841
o2630	6	-597.876789
o2631	7	-306.651794
o2632	7	-1097.327765
o2633	7	-929.312813
o2634	7	-672.490688
o2635	7	-224.379651
o2636	6	-547.938996
o2637	7	-282.819480
o2638	7	-793.823157
o2639	7	-157.690893
o263	7	-262.910830
o2640	7	-418.287297
o2641	7	-485.987788
o2642	7	-318.656646
o2643	6	-500.345238
o2644	7	-504.328889
o2645	7	-409.774383
o2646	7	-287.887791
o2647	7	-401.824073
o2648	7	-494.567919
o2649	7	-443.882008
o264	7	-543.806084
o2650	7	-463.234393
o2651	7	-275.463221
o2652	6	-274.108291
o2653	7	-334.083509
o2654	7	-468.416847
o2655	7	-399.909984
o2656	7	-877.573789
o2657	6	-551.669841
o2658	7	-952.736298
o2659	7	-297.786069
o265	6	-259.728418
o2660	7	-334.333364
o2661	7	-286.826882
o2662	7	-545.111327
o2663	7	-173.651409
o2664	7	-613.736265
o2665	7	-454.824719
o2666	7	-480.691994
o2667	7	-812.584537
o2668	7	-685.630131
o2669	7	-703.707482
o266	7	-432.679041
o2670	7	-975.652477
o2671	7	-1266.702666
o2672	6	-417.172406
o2673	7	-520.664977
o2674	7	-498.218688
o2675	7	-308.845780
o2676	7	-227.970058
o2677	7	-404.865116
o2678	7	-312.663625
o2679	7	-237.071913
o267	6	-2715.986139
o2680	6	-469.946151
o2681	7	-925.281197
o2682	7	-1258.606432
o2683	6	-365.225891
o2684	7	-278.966704
o2685	7	-50.098397
o2686	7	-963.435845
o2687	7	-302.956630
o2688	7	-409.565854
o2689	7	-1254.621224
o268	7	-363.822807
o2690	7	-73.532031
o2691	6	-525.069700
o2692	7	-534.622278
o2693	7	-565.223133
o2694	7	-290.834438
o2695	7	-237.571502
o2696	7	-323.360271
o2697	7	-748.741363
o2698	7	-427.375132
o2699	7	-190.785204
o269	7	-1498.394436
o26	7	-1273.464094
o2700	6	-464.206794
o2701	7	-498.524966
o2702	7	-266.080899
o2703	7	-497.962116
o2704	6	-263.761680
o2705	7	-363.288403
o2706	7	-501.812175
o2707	6	-1423.100026
o2708	7	-292.249376
o2709	7	-174.240084
o270	7	-573.637272
o2710	7	-391.675548
o2711	7	-618.399272
o2712	7	-411.445963
o2713	6	-223.965732
o2714	6	-691.195266
o2715	7	-786.447373
o2716	7	-340.644222
o2717	7	-469.497802
o2718	7	-417.973778
o2719	6	-343.912134
o271	7	-366.392214
o2720	7	-1204.619118
o2721	7	-1191.898214
o2722	7	-360.408573
o2723	7	-316.296901
o2724	7	-300.676333
o2725	7	-348.748635
o2726	7	-384.935993
o2727	6	-663.492456
o2728	6	-185.645642
o2729	7	-216.029233
o272	7	-275.539043
o2730	7	-598.899379
o2731	7	-585.759106
o2732	7	-555.660933
o2733	6	-652.805768
o2734	6	-591.049577
o2735	7	-409.121847
o2736	6	-364.947159
o2737	7	-520.968181
o2738	6	-774.946943
o2739	7	-310.422161
o273	7	-668.377040
o2740	6	-507.075390
o2741	7	-664.040555
o2742	7	-306.720831
o2743	7	-722.450640
o2744	7	-738.165267
o2745	7	-646.000897
o2746	7	-522.438853
o2747	7	-177.312945
o2748	7	-708.458346
o2749	7	-299.837230
o274	6	-243.566007
o2750	7	-551.676073
o2751	7	-325.203943
o2752	7	-618.342633
o2753	6	-297.718002
o2754	7	-400.968995
o2755	7	-224.008799
o2756	7	-569.399158
o2757	7	-233.203316
o2758	7	-289.053168
o2759	7	-208.693119
o275	7	-1156.292964
o2760	7	-1245.306173
o2761	7	-1164.578444
o2762	6	-921.291273
o2763	7	-304.385337
o2764	6	-662.575439
o2765	7	-319.883820
o2766	7	-705.914847
o2767	7	-382.699516
o2768	6	-303.722375
o2769	7	-359.412593
o276	7	-619.727973
o2770	7	-565.484528
o2771	7	-1510.370069
o2772	7	-662.058371
o2773	7	-117.840918
o2774	7	-465.789106
o2775	7	-956.522507
o2776	7	-678.865319
o2777	7	-280.087763
o2778	7	-440.080787
o2779	7	-355.470285
o277	7	-1240.403600
o2780	7	-710.199652
o2781	7	-237.173826
o2782	7	-238.493546
o2783	7	-302.998461
o2784	7	-318.260505
o2785	7	-330.158038
o2786	6	-693.084392
o2787	6	-819.751151
o2788	7	-1073.622523
o2789	7	-256.947339
o278	7	-851.735814
o2790	6	-1095.266243
o2791	7	-787.190796
o2792	6	-457.838397
o2793	7	-246.542695
o2794	7	-403.417883
o2795	7	-541.140224
o2796	6	-551.653698
o2797	7	-444.313509
o2798	6	-342.816971
o2799	7	-1068.770437
o279	7	-249.765481
o27	7	-718.758780
o2800	7	-317.109444
o2801	7	-452.082387
o2802	7	-262.367119
o2803	7	-313.996803
o2804	7	-387.838590
o2805	6	-781.931306
o2806	7	-490.375229
o2807	7	-256.616540
o2808	7	-584.525044
o2809	7	-386.900079
o280	7	-340.072633
o2810	7	-215.946188
o2811	7	-174.849264
o2812	7	-350.093841
o2813	7	-367.144535
o2814	7	-472.569059
o2815	7	-226.121000
o2816	7	-677.935822
o2817	7	-382.792613
o2818	6	-1079.550035
o2819	6	-609.544125
o281	7	-577.915763
o2820	7	-226.591022
o2821	7	-413.860256
o2822	6	-443.592338
o2823	7	-782.994681
o2824	7	-307.339080
o2825	7	-614.768918
o2826	7	-267.460617
o2827	6	-615.688830
o2828	6	-647.586563
o2829	7	-394.958026
o282	6	-1315.801652
o2830	6	-578.230213
o2831	6	-242.297757
o2832	7	-463.445921
o2833	6	-1925.792031
o2834	7	-1368.476846
o2835	7	-357.975459
o2836	7	-1239.712165
o2837	7	-259.495737
o2838	7	-396.780291
o2839	6	-427.323714
o283	6	-336.592011
o2840	7	-423.655402
o2841	7	-487.027194
o2842	7	-542.243603
o2843	7	-292.359426
o2844	7	-329.516274
o2845	7	-597.848910
o2846	7	-620.169274
o2847	7	-325.135713
o2848	7	-309.787617
o2849	7	-433.612368
o284	6	-762.142911
o2850	6	-1083.972860
o2851	7	-382.664651
o2852	7	-487.846125
o2853	7	-327.610720
o2854	7	-942.409995
o2855	6	-1154.581403
o2856	7	-1049.934026
o2857	7	-297.261880
o2858	7	-1316.271544
o2859	7	-269.272474
o285	7	-451.998131
o2860	7	-395.637395
o2861	6	-1097.549281
o2862	7	-690.828428
o2863	7	-324.443713
o2864	7	-332.654307
o2865	7	-410.793048
o2866	7	-104.896783
o2867	7	-299.431331
o2868	7	-273.261420
o2869	7	-338.982863
o286	7	-552.269209
o2870	7	-258.405314
o2871	7	-598.418815
o2872	6	-286.246656
o2873	7	-626.347569
o2874	7	-667.486542
o2875	6	-980.209314
o2876	7	-1714.227387
o2877	7	-537.949350
o2878	7	-174.260624
o2879	6	-756.768623
o287	7	-321.006672
o2880	6	-413.828053
o2881	7	-352.018421
o2882	7	-303.935039
o2883	6	-506.140605
o2884	7	-339.098138
o2885	6	-411.331867
o2886	7	-657.192609
o2887	7	-537.694222
o2888	7	-322.653346
o2889	7	-580.579996
o288	7	-993.968608
o2890	7	-368.479936
o2891	7	-472.767973
o2892	7	-944.756559
o2893	6	-272.951465
o2894	7	-602.941932
o2895	7	-602.207065
o2896	7	-282.410155
o2897	7	-714.106099
o2898	6	-486.815804
o2899	6	-287.311278
o289	7	-413.631180
o28	7	-313.642327
o2900	7	-1197.288611
o2901	7	-293.163830
o2902	7	-289.837826
o2903	7	-230.710394
o2904	7	-423.419402
o2905	7	-1125.515199
o2906	6	-260.420722
o2907	7	-446.445488
o2908	7	-1038.280305
o2909	7	-277.459560
o290	7	-895.256413
o2910	7	-488.114954
o2911	6	-585.910695
o2912	6	-430.022206
o2913	7	-313.668888
o2914	6	-295.017915
o2915	6	-438.118136
o2916	7	-258.016731
o2917	7	-316.550247
o2918	6	-241.070266
o2919	7	-916.682994
o291	7	-492.958685
o2920	7	-391.329043
o2921	7	-469.829956
o2922	7	-135.330253
o2923	7	-1020.688211
o2924	6	-435.904509
o2925	7	-33.391721
o2926	6	-305.061873
o2927	7	-58.398602
o2928	7	-655.769889
o2929	6	-789.875887
o292	7	-842.119891
o2930	7	-366.883848
o2931	6	-212.885561
o2932	7	-231.064155
o2933	6	-376.407367
o2934	7	-179.689905
o2935	7	-579.828576
o2936	7	-772.855347
o2937	7	-743.209509
o2938	7	-609.490301
o2939	7	-402.124931
o293	7	-79.924327
o2940	7	-440.019898
o2941	7	-274.489008
o2942	7	-558.114371
o2943	7	-1413.831712
o2944	6	-402.403596
o2945	6	-929.046670
o2946	7	-280.420499
o2947	7	-885.381352
o2948	7	-505.781513
o2949	6	-528.689118
o294	7	-1020.588388
o2950	7	-781.139837
o2951	7	-309.161908
o2952	7	-673.879722
o2953	7	-174.737498
o2954	7	-1220.382953
o2955	6	-845.925480
o2956	7	-240.936297
o2957	7	-275.907181
o2958	7	-537.413407
o2959	7	-483.402344
o295	7	-352.452206
o2960	7	-806.984035
o2961	7	-820.082029
o2962	7	-602.630676
o2963	7	-294.689750
o2964	6	-613.784823
o2965	7	-323.625224
o2966	7	-217.062760
o2967	7	-311.113213
o2968	7	-229.045980
o2969	7	-77.094179
o296	7	-1280.774347
o2970	7	-699.855792
o2971	7	-531.314567
o2972	7	-273.767852
o2973	7	-265.252864
o2974	7	-759.814618
o2975	7	-220.223023
o2976	7	-151.898496
o2977	7	-188.070618
o2978	7	-287.613104
o2979	7	-480.224574
o297	7	-699.118861
o2980	7	-595.352797
o2981	7	-335.830764
o2982	6	-1240.079876
o2983	6	-256.379430
o2984	7	-1069.237535
o2985	7	-1972.179830
o2986	7	-1753.857477
o2987	7	-886.997293
o2988	7	-449.359499
o2989	7	-1337.393673
o298	7	-388.543049
o2990	7	-1562.780365
o2991	7	-336.928944
o2992	7	-682.550017
o2993	7	-1009.204256
o2994	7	-676.848923
o2995	6	-819.754125
o2996	7	-391.174388
o2997	7	-967.575471
o2998	7	-799.788885
o2999	7	-425.782778
o299	7	-748.068932
o29	7	-436.586225
o2	7	-604.788107
o3000	7	-452.812115
o3001	7	-229.299347
o3002	7	-607.743094
o3003	6	-203.900513
o3004	7	-578.431988
o3005	7	-725.327362
o3006	7	-527.325152
o3007	7	-166.411032
o3008	7	-888.067710
o3009	7	-1352.389345
o300	7	-168.638136
o3010	6	-753.395486
o3011	6	-473.661271
o3012	7	-658.522827
o3013	7	-201.329881
o3014	7	-259.111827
o3015	7	-355.719303
o3016	6	-2549.217095
o3017	7	-769.388578
o3018	7	-364.689019
o3019	7	-1091.257292
o301	7	-332.518557
o3020	6	-584.846599
o3021	7	-294.607367
o3022	6	-652.289075
o3023	7	-499.229890
o3024	7	-1169.075255
o3025	7	-491.162429
o3026	7	-323.754054
o3027	7	-416.173657
o3028	6	-463.254213
o3029	6	-343.265693
o302	7	-807.551071
o3030	7	-374.173326
o3031	7	-327.069507
o3032	7	-493.515767
o3033	7	-335.006139
o3034	7	-272.646124
o3035	6	-678.805289
o3036	7	-194.274758
o3037	7	-706.028089
o3038	7	-711.899982
o3039	7	-181.369616
o303	7	-263.191776
o3040	6	-383.195305
o3041	7	-413.079040
o3042	7	-386.165852
o3043	6	-1907.019753
o3044	7	-357.399589
o3045	7	-319.773340
o3046	7	-159.098009
o3047	7	-372.408877
o3048	7	-479.685396
o3049	6	-417.261338
o304	7	-718.356500
o3050	6	-917.932686
o3051	6	-734.352864
o3052	7	-341.121554
o3053	7	-561.201397
o3054	7	-410.122131
o3055	6	-910.003300
o3056	6	-545.264195
o3057	6	-226.174092
o3058	7	-234.932102
o3059	6	-271.602620
o305	6	-265.543099
o3060	7	-367.798403
o3061	6	-251.945073
o3062	7	-366.068752
o3063	7	-316.891417
o3064	7	-304.849819
o3065	6	-465.737349
o3066	7	-654.810883
o3067	7	-503.309862
o3068	7	-1208.243154
o3069	7	-351.117680
o306	7	-456.849741
o3070	7	-719.579156
o3071	7	-1193.137440
o3072	7	-349.525082
o3073	7	-948.371728
o3074	7	-302.652671
o3075	7	-459.689972
o3076	7	-282.272286
o3077	7	-290.435868
o3078	7	-433.667391
o3079	7	-250.754942
o307	7	-487.758370
o3080	7	-579.199263
o3081	7	-808.033039
o3082	7	-1296.942566
o3083	7	-518.417280
o3084	7	-441.641289
o3085	6	-457.381295
o3086	7	-357.520894
o3087	7	-213.796275
o3088	6	-350.861265
o3089	7	-468.533168
o308	6	-513.184302
o3090	7	-519.846724
o3091	7	-324.641977
o3092	6	-563.963924
o3093	7	-333.999720
o3094	6	-249.325618
o3095	7	-400.057820
o3096	7	-368.481256
o3097	6	-334.333385
o3098	7	-408.851217
o3099	7	-275.556753
