la	lo	p.values	contig	contigs.null	adj.p
-394.028752	-394.247842	0.508002202401225	o1508	o1508	1
-290.891032	-290.891032	1	o1509	o1509	1
-817.481103	-817.481103	1	o150	o150	1
-906.587666	-906.587754	0.989415175631977	o1510	o1510	1
-239.26871	-239.26871	1	o1511	o1511	1
-1395.694862	-1395.694862	1	o1512	o1512	1
-465.956841	-466.517918	0.289455114390436	o1513	o1513	1
-416.6787	-422.751582	0.000491994831355367	o1514	o1514	0.0243789746562628
-1031.743854	-1031.757023	0.871077596124111	o1515	o1515	1
-1532.402845	-1532.402845	1	o1516	o1516	1
-731.991415	-731.991415	1	o1517	o1517	1
-347.680649	-347.680649	1	o1518	o1518	1
-544.021144	-544.021144	1	o1519	o1519	1
-799.649885	-799.649885	1	o151	o151	1
-293.926285	-293.917562	1	o1520	o1520	1
-619.516965	-619.516965	1	o1521	o1521	1
-3556.20785	-3556.20785	1	o1522	o1522	1
-730.233971	-730.23397	1	o1523	o1523	1
-178.265919	-178.264256	1	o1524	o1524	1
-240.864918	-240.864934	0.995486507401272	o1525	o1525	1
-420.662577	-420.662577	1	o1526	o1526	1
-1627.790225	-1627.790225	1	o1527	o1527	1
-157.484776	-157.484776	1	o1528	o1528	1
-286.473203	-287.155072	0.242890702667751	o1529	o1529	1
-390.838872	-390.838872	1	o152	o152	1
-316.756587	-316.756587	1	o1530	o1530	1
-430.537471	-431.003043	0.334565833736268	o1531	o1531	1
-586.783131	-586.783131	1	o1532	o1532	1
-237.973372	-237.973372	1	o1533	o1533	1
-505.289737	-505.289737	1	o1534	o1534	1
-569.360772	-569.360772	1	o1535	o1535	1
-1000.018512	-1000.018512	1	o1536	o1536	1
-1290.396709	-1290.396709	1	o1537	o1537	1
-228.92694	-228.92694	1	o1538	o1538	1
-1394.241448	-1394.241448	1	o1539	o1539	1
-469.492651	-469.492651	1	o153	o153	1
-564.443622	-564.443623	0.998871621210455	o1540	o1540	1
-617.496167	-617.805575	0.43148760828147	o1541	o1541	1
-287.231568	-287.231566	1	o1542	o1542	1
-327.80371	-328.115891	0.429430943071006	o1543	o1543	1
-426.583842	-426.583842	1	o1544	o1544	1
-646.778516	-650.888936	0.00414120267408328	o1545	o1545	0.152435698431732
-854.55308	-854.55308	1	o1546	o1546	1
-359.443995	-359.443995	1	o1547	o1547	1
-416.537982	-416.537982	1	o1548	o1548	1
-475.288504	-475.550204	0.469394931367401	o1549	o1549	1
-434.124859	-434.124859	1	o154	o154	1
-317.653605	-317.653605	1	o1550	o1550	1
-608.090881	-608.090881	1	o1551	o1551	1
-357.743078	-357.743078	1	o1552	o1552	1
-635.099433	-635.099449	0.995486507393254	o1553	o1553	1
-369.72343	-369.72343	1	o1554	o1554	1
-483.951842	-483.972339	0.839549504018691	o1555	o1555	1
-207.816094	-207.816094	1	o1556	o1556	1
-517.937868	-517.937868	1	o1557	o1557	1
-682.979774	-682.979774	1	o1558	o1558	1
-560.536373	-560.536373	1	o155	o155	1
-440.141966	-440.141966	1	o1560	o1560	1
-556.97351	-556.97351	1	o1561	o1561	1
-218.02538	-218.02538	1	o1562	o1562	1
-525.303724	-525.303947	0.983150958140326	o1563	o1563	1
-431.679121	-432.372864	0.238830113203126	o1564	o1564	1
-804.875182	-804.872009	1	o1565	o1565	1
-539.279073	-539.279073	1	o1566	o1566	1
-1247.981968	-1247.981968	1	o1567	o1567	1
-286.48646	-286.486457	1	o1568	o1568	1
-862.130297	-862.130297	1	o156	o156	1
-405.959852	-405.959852	1	o1570	o1570	1
-498.005689	-498.005704	0.995629828134019	o1571	o1571	1
-668.532106	-668.532106	1	o1572	o1572	1
-202.525189	-202.525189	1	o1573	o1573	1
-283.408185	-283.4084	0.983455899268436	o1574	o1574	1
-682.419661	-682.417344	1	o1575	o1575	1
-285.002582	-285.004006	0.957439771791331	o1576	o1576	1
-563.031137	-563.031136	1	o1577	o1577	1
-743.908877	-743.908997	0.987639719946476	o1578	o1578	1
-296.851079	-296.851079	1	o1579	o1579	1
-143.14808	-143.14808	1	o157	o157	1
-672.323346	-672.323346	1	o1580	o1580	1
-289.337849	-289.337849	1	o1581	o1581	1
-766.966586	-766.966588	0.998404231944254	o1582	o1582	1
-293.873781	-293.873781	1	o1583	o1583	1
-458.394988	-458.394996	0.996808470271566	o1584	o1584	1
-234.697579	-234.697626	0.99226434336232	o1585	o1585	1
-249.134586	-249.134596	0.996431763666324	o1586	o1586	1
-469.590811	-469.709199	0.626544416390571	o1587	o1587	1
-599.43151	-599.43151	1	o1588	o1588	1
-261.477199	-261.477199	1	o1589	o1589	1
-811.041558	-811.041559	0.998871621210455	o158	o158	1
-913.372657	-913.37269	0.993518026484376	o1590	o1590	1
-390.53803	-390.53887	0.967305619437246	o1591	o1591	1
-278.73911	-278.73911	1	o1592	o1592	1
-504.15637	-504.15637	1	o1593	o1593	1
-91.663716	-91.663716	1	o1594	o1594	1
-334.270294	-334.270294	1	o1595	o1595	1
-287.78693	-287.78693	1	o1596	o1596	1
-683.55286	-683.55286	1	o1597	o1597	1
-506.327739	-506.327747	0.996808470271566	o1599	o1599	1
-383.143861	-383.143861	1	o159	o159	1
-1201.179862	-1201.179862	1	o15	o15	1
-1560.989999	-1560.989999	1	o1600	o1600	1
-363.644455	-363.644455	1	o1601	o1601	1
-908.329791	-908.329791	1	o1602	o1602	1
-695.983711	-695.983373	1	o1603	o1603	1
-1545.92997	-1545.92997	1	o1604	o1604	1
-359.48154	-359.48154	1	o1605	o1605	1
-750.976576	-750.976558	1	o1606	o1606	1
-500.638395	-500.638395	1	o1607	o1607	1
-638.17631	-638.176457	0.986319799995913	o1608	o1608	1
-1602.362195	-1602.362195	1	o1609	o1609	1
-312.027389	-312.027389	1	o160	o160	1
-828.834978	-828.833752	1	o1610	o1610	1
-278.504465	-278.504465	1	o1611	o1611	1
-276.39498	-276.39498	1	o1612	o1612	1
-1609.04516	-1609.045155	1	o1613	o1613	1
-267.084164	-267.084164	1	o1614	o1614	1
-422.538499	-422.538499	1	o1615	o1615	1
-703.435316	-703.435316	1	o1616	o1616	1
-634.921865	-634.9242	0.945517054197612	o1617	o1617	1
-157.152952	-157.152952	1	o1618	o1618	1
-255.787624	-255.787624	1	o1619	o1619	1
-462.767863	-462.768969	0.962487799887683	o161	o161	1
-822.607904	-822.607904	1	o1621	o1621	1
-180.467156	-180.467156	1	o1622	o1622	1
-715.88864	-715.88864	1	o1623	o1623	1
-484.564214	-484.74792	0.544418340415598	o1624	o1624	1
-366.274664	-366.274664	1	o1625	o1625	1
-199.186721	-199.186721	1	o1626	o1626	1
-537.851741	-537.851741	1	o1627	o1627	1
-525.313088	-525.580246	0.464797954078669	o1628	o1628	1
-334.570161	-334.570161	1	o1629	o1629	1
-196.963159	-196.963159	1	o162	o162	1
-222.376651	-222.376651	1	o1630	o1630	1
-334.266215	-334.266215	1	o1631	o1631	1
-422.534999	-422.534999	1	o1632	o1632	1
-316.193385	-316.193385	1	o1633	o1633	1
-805.278922	-805.278921	1	o1635	o1635	1
-629.122846	-629.122846	1	o1636	o1636	1
-330.715938	-331.366829	0.253887977216545	o1637	o1637	1
-337.162932	-337.162932	1	o1638	o1638	1
-336.295035	-336.295035	1	o1639	o1639	1
-189.168991	-189.168994	0.998045591909264	o163	o163	1
-379.475342	-379.475342	1	o1640	o1640	1
-457.460293	-459.058472	0.0738024511567067	o1641	o1641	1
-560.197705	-560.197711	0.997236052335615	o1642	o1642	1
-229.990783	-229.990784	0.998871621210455	o1643	o1643	1
-269.85407	-269.85407	1	o1644	o1644	1
-252.384795	-252.384795	1	o1645	o1645	1
-389.926426	-389.926426	1	o1646	o1646	1
-586.649302	-586.649302	1	o1647	o1647	1
-263.733123	-263.733123	1	o1648	o1648	1
-837.962374	-838.169129	0.520193322834327	o1649	o1649	1
-270.236346	-270.236346	1	o164	o164	1
-260.705053	-260.705053	1	o1650	o1650	1
-1087.972625	-1087.972625	1	o1651	o1651	1
-250.661237	-250.661237	1	o1652	o1652	1
-357.979936	-357.979936	1	o1653	o1653	1
-403.404552	-403.404552	1	o1654	o1654	1
-316.066051	-316.066051	1	o1655	o1655	1
-523.915259	-527.715746	0.00583367781172161	o1656	o1656	0.199532431347823
-201.534267	-201.534267	1	o1657	o1657	1
-407.32036	-407.32036	1	o1658	o1658	1
-489.740063	-489.740063	1	o1659	o1659	1
-660.597581	-660.598035	0.975960951897704	o165	o165	1
-326.036172	-326.036191	0.995081540397107	o1660	o1660	1
-3200.855436	-3200.855436	1	o1661	o1661	1
-193.899321	-193.89932	1	o1662	o1662	1
-206.086463	-206.086548	0.989597152853409	o1663	o1663	1
-319.269688	-319.269688	1	o1664	o1664	1
-78.344327	-78.344344	0.995347599871974	o1665	o1665	1
-1225.192085	-1225.192085	1	o1666	o1666	1
-556.078381	-556.078442	0.991187256171627	o1667	o1667	1
-941.639336	-941.639336	1	o1668	o1668	1
-380.134453	-381.276203	0.130756502244302	o1669	o1669	1
-185.331526	-185.331526	1	o166	o166	1
-277.074519	-277.074519	1	o1670	o1670	1
-512.48094	-512.481205	0.98163294041195	o1671	o1671	1
-225.147433	-225.14737	1	o1672	o1672	1
-714.624783	-714.624783	1	o1673	o1673	1
-102.980511	-102.980511	1	o1674	o1674	1
-176.442185	-176.442396	0.983610498571625	o1675	o1675	1
-546.442314	-546.442314	1	o1676	o1676	1
-520.253345	-520.253345	1	o1677	o1677	1
-591.796224	-591.796224	1	o1678	o1678	1
-394.540465	-394.539088	1	o1679	o1679	1
-260.306425	-260.306425	1	o167	o167	1
-337.729128	-337.729128	1	o1680	o1680	1
-408.567764	-408.567764	1	o1681	o1681	1
-334.724149	-334.724129	1	o1682	o1682	1
-331.71978	-332.167234	0.34415074288977	o1683	o1683	1
-230.682116	-230.682116	1	o1684	o1684	1
-251.041168	-251.041168	1	o1685	o1685	1
-296.783701	-296.783701	1	o1686	o1686	1
-653.244173	-653.258642	0.864922270343875	o1687	o1687	1
-529.843548	-529.843548	1	o1688	o1688	1
-1109.694607	-1109.740436	0.762079839633508	o1689	o1689	1
-305.6466	-305.6466	1	o168	o168	1
-774.55798	-774.55798	1	o1690	o1690	1
-622.561936	-622.561936	1	o1691	o1691	1
-946.899563	-946.899563	1	o1692	o1692	1
-689.609933	-689.609933	1	o1693	o1693	1
-531.298519	-532.06362	0.216082130675798	o1694	o1694	1
-655.809367	-655.809367	1	o1695	o1695	1
-302.047455	-302.047455	1	o1696	o1696	1
-918.082879	-918.084314	0.957275861717153	o1697	o1697	1
-478.792615	-478.792615	1	o1698	o1698	1
-413.27191	-413.27191	1	o1699	o1699	1
-187.601898	-187.601898	1	o169	o169	1
-190.463305	-190.456283	1	o16	o16	1
-435.28275	-436.157871	0.18584631248927	o1700	o1700	1
-661.891642	-661.891642	1	o1701	o1701	1
-292.686892	-292.686893	0.998871621210455	o1702	o1702	1
-242.383956	-242.383956	1	o1703	o1703	1
-452.699862	-453.027856	0.417979913510361	o1704	o1704	1
-562.931934	-562.931934	1	o1705	o1705	1
-1938.338465	-1938.338459	1	o1706	o1706	1
-647.131033	-647.131033	1	o1707	o1707	1
-491.746925	-491.746925	1	o1708	o1708	1
-651.622691	-651.623477	0.96837339612195	o1709	o1709	1
-215.843386	-215.843386	1	o170	o170	1
-568.009178	-568.009178	1	o1710	o1710	1
-321.901982	-321.901982	1	o1711	o1711	1
-277.220628	-277.220628	1	o1712	o1712	1
-499.982574	-499.982574	1	o1713	o1713	1
-386.645304	-386.847483	0.52484714310894	o1714	o1714	1
-993.187915	-993.187851	1	o1716	o1716	1
-361.951324	-361.951324	1	o1717	o1717	1
-265.653544	-265.653544	1	o1718	o1718	1
-290.07068	-290.07068	1	o1719	o1719	1
-1059.054523	-1059.054523	1	o171	o171	1
-767.709437	-768.545874	0.195874027672759	o1720	o1720	1
-1605.892919	-1607.536082	0.0698591776633839	o1721	o1721	1
-673.465731	-673.758183	0.444396503782237	o1722	o1722	1
-530.142375	-530.142375	1	o1723	o1723	1
-342.048106	-342.048106	1	o1724	o1724	1
-1139.622895	-1139.711006	0.674640301458195	o1725	o1725	1
-355.322806	-355.322806	1	o1726	o1726	1
-209.561462	-209.561462	1	o1727	o1727	1
-733.309329	-733.309329	1	o1728	o1728	1
-163.009706	-163.009889	0.984736500638496	o1729	o1729	1
-794.509575	-794.509575	1	o172	o172	1
-852.80991	-852.80991	1	o1730	o1730	1
-798.38823	-798.38823	1	o1731	o1731	1
-321.4595	-321.4595	1	o1732	o1732	1
-1496.007299	-1496.007299	1	o1733	o1733	1
-405.519921	-405.519921	1	o1734	o1734	1
-523.442914	-523.442914	1	o1735	o1735	1
-1828.98144	-1829.041911	0.728015051895416	o1736	o1736	1
-688.743109	-688.743109	1	o1737	o1737	1
-1612.711586	-1612.711586	1	o1738	o1738	1
-883.261046	-883.261187	0.986601869481824	o1739	o1739	1
-691.793471	-691.793471	1	o173	o173	1
-417.370981	-417.370994	0.995931588680903	o1740	o1740	1
-369.140201	-369.140201	1	o1741	o1741	1
-298.859549	-298.859549	1	o1742	o1742	1
-412.556806	-412.556806	1	o1743	o1743	1
-322.110459	-322.820009	0.233551595455632	o1744	o1744	1
-566.281381	-566.281381	1	o1745	o1745	1
-2082.091954	-2082.092085	0.987085674046078	o1746	o1746	1
-585.022275	-585.022275	1	o1747	o1747	1
-244.332337	-244.332337	1	o1748	o1748	1
-260.387631	-260.385782	1	o1749	o1749	1
-251.149306	-251.149306	1	o174	o174	1
-272.486328	-272.486317	1	o1750	o1750	1
-568.319092	-568.322648	0.932791934375669	o1751	o1751	1
-278.929343	-278.929343	1	o1753	o1753	1
-828.646931	-828.646931	1	o1754	o1754	1
-230.40464	-230.561464	0.57545020667116	o1755	o1755	1
-2063.500393	-2063.500393	1	o1756	o1756	1
-342.107837	-342.107837	1	o1757	o1757	1
-465.732853	-465.732853	1	o1758	o1758	1
-577.204289	-577.204289	1	o1759	o1759	1
-526.733185	-526.733185	1	o175	o175	1
-517.726078	-517.726078	1	o1760	o1760	1
-312.340251	-312.390811	0.750489707683693	o1761	o1761	1
-610.135688	-622.490494	6.66509374606621e-07	o1762	o1762	7.36016780815597e-05
-571.016137	-571.016137	1	o1763	o1763	1
-413.535211	-413.535211	1	o1764	o1764	1
-524.195353	-524.195353	1	o1765	o1765	1
-1258.348192	-1262.224085	0.00536594490259543	o1766	o1766	0.186841234671453
-1531.549755	-1531.549755	1	o1767	o1767	1
-736.092738	-736.092738	1	o1768	o1768	1
-300.133641	-300.133641	1	o1769	o1769	1
-460.776524	-460.776524	1	o176	o176	1
-487.114469	-487.114469	1	o1770	o1770	1
-578.008942	-578.008942	1	o1771	o1771	1
-498.051927	-498.051907	1	o1772	o1772	1
-250.396653	-250.396653	1	o1773	o1773	1
-1098.335998	-1098.324218	1	o1774	o1774	1
-254.770961	-254.770961	1	o1775	o1775	1
-806.294247	-806.294112	1	o1776	o1776	1
-403.809208	-403.809444	0.982666873868349	o1777	o1777	1
-437.977623	-437.977623	1	o1778	o1778	1
-269.551525	-269.551525	1	o1779	o1779	1
-348.347684	-348.347684	1	o177	o177	1
-352.163855	-352.163855	1	o1781	o1781	1
-279.888732	-279.888736	0.997743244677665	o1782	o1782	1
-415.533234	-415.533234	1	o1784	o1784	1
-362.680108	-362.680108	1	o1785	o1785	1
-369.661129	-369.661129	1	o1786	o1786	1
-329.910877	-329.910877	1	o1787	o1787	1
-775.106226	-775.106226	1	o1788	o1788	1
-334.241125	-334.244216	0.93733034871496	o1789	o1789	1
-321.372181	-321.638093	0.465841019943787	o178	o178	1
-465.901546	-465.901546	1	o1790	o1790	1
-666.889523	-666.894108	0.923711093793635	o1791	o1791	1
-483.124139	-483.124139	1	o1792	o1792	1
-456.631529	-461.096249	0.00280610369609995	o1793	o1793	0.109653196727102
-583.947942	-583.947961	0.995081540397107	o1794	o1794	1
-287.029663	-287.029663	1	o1795	o1795	1
-481.495376	-489.216042	8.51063846557928e-05	o1796	o1796	0.00490949517454685
-554.229036	-560.498115	0.000398725163622155	o1797	o1797	0.0200139319142809
-123.2765	-123.636714	0.396003553282197	o1798	o1798	1
-331.041185	-331.040168	1	o1799	o1799	1
-1291.796247	-1291.796247	1	o179	o179	1
-192.817593	-192.817596	0.998045591900006	o17	o17	1
-766.395555	-766.395555	1	o1800	o1800	1
-491.430702	-491.430702	1	o1801	o1801	1
-503.534456	-503.537158	0.941398771844225	o1802	o1802	1
-281.908048	-281.908048	1	o1803	o1803	1
-185.430839	-185.430847	0.996808470265896	o1804	o1804	1
-760.282189	-760.282189	1	o1805	o1805	1
-640.502444	-640.502444	1	o1806	o1806	1
-478.77119	-479.157541	0.379382462797302	o1807	o1807	1
-651.292132	-651.292131	1	o1808	o1808	1
-380.06404	-380.06404	1	o1809	o1809	1
-276.267424	-276.267424	1	o180	o180	1
-459.123004	-459.123004	1	o1810	o1810	1
-228.919064	-228.919064	1	o1811	o1811	1
-76.16671	-76.16671	1	o1812	o1812	1
-259.361295	-259.850363	0.322659431398687	o1813	o1813	1
-399.896246	-399.896246	1	o1816	o1816	1
-219.319331	-219.319331	1	o1817	o1817	1
-787.64228	-787.645182	0.93927272153391	o1819	o1819	1
-719.45401	-719.45401	1	o181	o181	1
-504.140359	-504.140359	1	o1820	o1820	1
-341.124193	-341.124193	1	o1821	o1821	1
-388.849706	-388.849706	1	o1822	o1822	1
-194.280934	-194.280933	1	o1823	o1823	1
-379.989918	-379.989918	1	o1824	o1824	1
-540.924564	-540.924564	1	o1826	o1826	1
-364.805415	-364.855512	0.75159695057565	o1827	o1827	1
-364.378105	-364.378108	0.998045591909264	o1828	o1828	1
-482.790975	-482.791005	0.993819674572892	o1829	o1829	1
-379.783225	-379.783225	1	o182	o182	1
-192.096369	-192.096369	1	o1830	o1830	1
-631.620831	-631.620831	1	o1831	o1831	1
-445.058719	-445.058719	1	o1832	o1832	1
-582.275117	-582.275117	1	o1833	o1833	1
-484.716974	-484.716794	1	o1834	o1834	1
-799.419738	-799.419738	1	o1835	o1835	1
-315.486829	-315.486829	1	o1836	o1836	1
-427.643286	-427.643286	1	o1838	o1838	1
-657.632175	-657.632175	1	o1839	o1839	1
-810.780162	-810.780162	1	o183	o183	1
-318.273677	-318.273677	1	o1840	o1840	1
-488.540274	-488.540274	1	o1841	o1841	1
-299.510392	-300.047197	0.300131453678675	o1842	o1842	1
-732.323092	-732.323092	1	o1843	o1843	1
-159.712196	-159.712196	1	o1844	o1844	1
-333.761152	-333.761152	1	o1846	o1846	1
-573.062841	-573.062841	1	o1847	o1847	1
-276.477628	-276.477628	1	o1848	o1848	1
-384.288822	-384.288822	1	o1849	o1849	1
-503.001127	-503.001127	1	o184	o184	1
-788.653252	-788.653252	1	o1850	o1850	1
-240.713106	-240.713106	1	o1851	o1851	1
-330.324475	-330.324475	1	o1852	o1852	1
-922.361626	-922.361626	1	o1853	o1853	1
-426.760971	-426.760971	1	o1854	o1854	1
-627.092267	-627.092267	1	o1855	o1855	1
-950.638	-950.638	1	o1856	o1856	1
-343.880806	-344.328659	0.343935705716537	o1857	o1857	1
-494.005614	-494.005614	1	o1858	o1858	1
-809.864956	-809.86677	0.951970157689324	o1859	o1859	1
-566.264653	-566.271909	0.904114199448205	o185	o185	1
-742.985108	-742.985108	1	o1860	o1860	1
-310.201264	-310.201266	0.998404231944254	o1861	o1861	1
-614.647666	-614.647666	1	o1862	o1862	1
-613.346118	-613.627311	0.453300481267526	o1863	o1863	1
-268.604703	-268.604698	1	o1864	o1864	1
-601.144858	-601.144858	1	o1865	o1865	1
-502.627647	-502.627647	1	o1866	o1866	1
-160.455187	-160.455187	1	o1867	o1867	1
-254.484175	-254.484175	1	o1868	o1868	1
-1024.168679	-1024.168679	1	o1869	o1869	1
-1257.506755	-1257.493479	1	o186	o186	1
-403.551683	-403.551683	1	o1870	o1870	1
-300.096449	-300.096449	1	o1871	o1871	1
-499.436701	-499.436701	1	o1872	o1872	1
-680.147693	-680.147693	1	o1873	o1873	1
-164.014137	-164.014137	1	o1874	o1874	1
-330.098736	-330.098736	1	o1875	o1875	1
-1861.912968	-1861.909425	1	o1876	o1876	1
-902.246957	-902.246957	1	o1877	o1877	1
-611.125331	-611.125015	1	o1878	o1878	1
-483.608837	-483.608837	1	o1879	o1879	1
-146.724821	-146.724821	1	o187	o187	1
-665.169728	-665.169728	1	o1880	o1880	1
-355.258636	-355.258615	1	o1881	o1881	1
-903.019697	-903.019697	1	o1882	o1882	1
-150.965899	-150.965899	1	o1883	o1883	1
-504.793149	-504.793149	1	o1884	o1884	1
-171.150985	-171.150985	1	o1885	o1885	1
-379.408604	-379.408604	1	o1886	o1886	1
-699.182008	-699.182008	1	o1887	o1887	1
-202.477707	-202.477709	0.998404231944254	o1888	o1888	1
-521.66398	-522.012173	0.404000721706131	o1889	o1889	1
-676.01637	-676.01637	1	o188	o188	1
-379.610855	-379.610855	1	o1890	o1890	1
-659.758119	-659.758119	1	o1891	o1891	1
-203.853859	-203.853859	1	o1892	o1892	1
-326.000938	-327.786638	0.0587827326999322	o1893	o1893	1
-1122.228401	-1122.228401	1	o1894	o1894	1
-665.372476	-665.372476	1	o1895	o1895	1
-348.09664	-348.09664	1	o1896	o1896	1
-2086.613555	-2086.780686	0.563160179965458	o1897	o1897	1
-2097.501845	-2097.501845	1	o1898	o1898	1
-343.671239	-343.782556	0.637040230048333	o1899	o1899	1
-397.064505	-397.064505	1	o189	o189	1
-826.093497	-826.093497	1	o18	o18	1
-1742.352317	-1742.352317	1	o1900	o1900	1
-1007.356674	-1007.356674	1	o1901	o1901	1
-1103.393439	-1103.393439	1	o1902	o1902	1
-1750.860874	-1750.860874	1	o1903	o1903	1
-344.620421	-344.620421	1	o1904	o1904	1
-400.880944	-400.933846	0.744972747242115	o1905	o1905	1
-244.49621	-244.49621	1	o1907	o1907	1
-742.203528	-745.650521	0.00864862059172446	o1908	o1908	0.288163091267371
-904.02767	-904.02767	1	o1909	o1909	1
-383.04913	-383.049132	0.998404231944254	o190	o190	1
-357.094329	-357.09575	0.957484584630119	o1910	o1910	1
-695.549115	-695.549115	1	o1911	o1911	1
-211.247595	-211.247595	1	o1912	o1912	1
-979.108563	-979.108563	1	o1913	o1913	1
-581.655042	-597.772399	1.36627750036687e-08	o1914	o1914	3.5432223159254e-06
-841.632834	-841.59448	1	o1915	o1915	1
-224.2314	-224.2314	1	o1916	o1916	1
-111.461102	-111.461102	1	o1917	o1917	1
-290.053059	-290.053058	1	o1918	o1918	1
-254.119011	-254.119011	1	o1919	o1919	1
-430.417093	-430.417093	1	o191	o191	1
-717.490852	-717.989983	0.317731418753722	o1920	o1920	1
-240.301326	-240.301326	1	o1923	o1923	1
-1011.609763	-1011.902498	0.444176207362654	o1924	o1924	1
-579.824333	-579.824333	1	o1925	o1925	1
-410.546726	-410.546726	1	o1926	o1926	1
-529.120005	-529.30477	0.543260569906622	o1927	o1927	1
-246.939217	-246.939217	1	o1928	o1928	1
-561.192703	-561.192703	1	o1929	o1929	1
-502.378287	-502.378287	1	o192	o192	1
-472.044182	-472.044185	0.998045591890748	o1930	o1930	1
-250.385943	-250.385943	1	o1931	o1931	1
-96.798026	-96.797992	1	o1932	o1932	1
-268.881464	-268.881464	1	o1933	o1933	1
-532.017972	-532.01822	0.982231735960134	o1934	o1934	1
-262.884492	-262.908978	0.824861822913041	o1935	o1935	1
-530.622765	-530.622765	1	o1936	o1936	1
-176.065278	-176.058892	1	o1937	o1937	1
-566.862689	-566.890615	0.813176394309625	o1938	o1938	1
-371.630402	-371.630402	1	o1939	o1939	1
-652.407692	-653.351724	0.169420444945775	o193	o193	1
-584.081439	-584.081439	1	o1940	o1940	1
-470.201651	-470.201651	1	o1941	o1941	1
-435.171861	-435.171861	1	o1942	o1942	1
-220.451095	-224.888365	0.00289175096252311	o1943	o1943	0.111766174701518
-418.187113	-418.187113	1	o1944	o1944	1
-463.597028	-463.597028	1	o1945	o1945	1
-410.162631	-410.162631	1	o1946	o1946	1
-413.427039	-413.427039	1	o1947	o1947	1
-371.753336	-371.753347	0.996257603398671	o1948	o1948	1
-254.462215	-254.462215	1	o1949	o1949	1
-1529.931932	-1529.931932	1	o194	o194	1
-345.722104	-345.722104	1	o1950	o1950	1
-595.735162	-595.735162	1	o1951	o1951	1
-1528.068218	-1528.068218	1	o1952	o1952	1
-647.772475	-648.049564	0.456615572883553	o1953	o1953	1
-780.455644	-780.455644	1	o1954	o1954	1
-283.809352	-283.809352	1	o1955	o1955	1
-281.930068	-281.930074	0.997236052335615	o1956	o1956	1
-182.065086	-182.065081	1	o1957	o1957	1
-119.446327	-119.446327	1	o1958	o1958	1
-256.990571	-256.989501	1	o1959	o1959	1
-391.391836	-391.692241	0.438269141177568	o195	o195	1
-579.418336	-579.418336	1	o1960	o1960	1
-313.876261	-328.594361	5.77880644854019e-08	o1961	o1961	9.30628621816992e-06
-349.283521	-349.283521	1	o1962	o1962	1
-729.678075	-729.719929	0.772333946455123	o1963	o1963	1
-455.116158	-455.116158	1	o1964	o1964	1
-812.387903	-812.387903	1	o1965	o1965	1
-319.876808	-319.876808	1	o1966	o1966	1
-307.788754	-307.788754	1	o1967	o1967	1
-2703.989713	-2703.989713	1	o1968	o1968	1
-1270.587321	-1270.587321	1	o1969	o1969	1
-283.032528	-283.03253	0.998404231944254	o1971	o1971	1
-266.640631	-266.640631	1	o1972	o1972	1
-687.460846	-687.778944	0.425091646883504	o1973	o1973	1
-349.424955	-349.424955	1	o1974	o1974	1
-960.703541	-960.703541	1	o1975	o1975	1
-254.978825	-259.152578	0.00386217099840652	o1976	o1976	0.143531643354242
-249.633749	-249.633534	1	o1977	o1977	1
-269.73781	-269.73781	1	o1978	o1978	1
-700.016418	-700.12132	0.646921070159789	o1979	o1979	1
-433.277147	-433.277147	1	o197	o197	1
-565.780657	-565.780657	1	o1981	o1981	1
-990.740325	-990.740191	1	o1982	o1982	1
-198.305294	-198.305294	1	o1983	o1983	1
-582.618053	-582.618053	1	o1984	o1984	1
-383.590612	-383.590612	1	o1985	o1985	1
-307.459598	-307.459598	1	o1986	o1986	1
-264.650694	-264.650694	1	o1987	o1987	1
-679.046181	-679.046181	1	o1988	o1988	1
-574.61993	-574.61993	1	o1989	o1989	1
-444.969031	-444.969031	1	o198	o198	1
-253.574361	-253.574361	1	o1990	o1990	1
-322.793024	-322.793024	1	o1991	o1991	1
-545.588938	-545.588938	1	o1992	o1992	1
-1184.189537	-1184.189537	1	o1993	o1993	1
-983.204531	-983.204531	1	o1994	o1994	1
-463.6828	-463.6828	1	o1995	o1995	1
-290.450544	-290.450544	1	o1996	o1996	1
-773.200877	-773.200877	1	o1997	o1997	1
-260.844796	-260.844796	1	o1998	o1998	1
-183.149884	-183.367661	0.509276193425086	o1999	o1999	1
-306.820482	-306.820482	1	o199	o199	1
-1411.92315	-1411.92315	1	o19	o19	1
-440.491866	-440.491866	1	o1	o1	1
-363.322239	-363.322239	1	o2000	o2000	1
-316.238057	-316.238057	1	o2001	o2001	1
-331.841913	-331.842185	0.981391981175767	o2002	o2002	1
-1016.356436	-1016.356436	1	o2003	o2003	1
-310.187091	-310.187091	1	o2004	o2004	1
-326.398255	-326.398255	1	o2005	o2005	1
-331.822553	-331.82269	0.986793263574256	o2006	o2006	1
-320.865104	-320.865139	0.993324496700424	o2007	o2007	1
-417.08973	-417.08973	1	o2008	o2008	1
-355.909746	-355.909746	1	o2009	o2009	1
-274.627399	-274.627399	1	o200	o200	1
-503.40965	-503.40965	1	o2010	o2010	1
-1928.365305	-1928.365305	1	o2011	o2011	1
-819.56666	-819.56666	1	o2012	o2012	1
-523.322665	-523.322665	1	o2013	o2013	1
-362.498739	-363.13242	0.260262150853539	o2014	o2014	1
-511.708979	-511.686553	1	o2015	o2015	1
