contig	numParameters	likelihood
o2097	8	-560.957572
o2098	7	-508.130021
o2099	8	-947.293170
o20	8	-780.371574
o2100	8	-793.655328
o2101	8	-351.532199
o2102	8	-219.346687
o2103	7	-617.924377
o2104	8	-519.120462
o2105	8	-361.691730
o2106	7	-612.663812
o2107	8	-276.943235
o2108	8	-401.494459
o2109	8	-630.545859
o210	8	-1246.969985
o2110	7	-407.396293
o2111	8	-531.537170
o2112	8	-312.709897
o2114	8	-331.127189
o2115	7	-535.480454
o2116	7	-550.724417
o2117	8	-4734.971854
o2119	8	-302.411886
o211	8	-543.646129
o2120	7	-664.900891
o2121	7	-609.078518
o2122	8	-215.536324
o2123	8	-254.709120
o2124	8	-401.194465
o2125	8	-780.894400
o2126	8	-340.600516
o2127	7	-2165.548356
o2128	8	-765.218114
o2129	8	-560.630264
o212	7	-546.743824
o2130	8	-580.569819
o2131	8	-895.322447
o2132	8	-313.927486
o2133	8	-557.821887
o2134	8	-161.016921
o2135	8	-313.530662
o2136	8	-462.792364
o2137	8	-700.748867
o2138	8	-220.567779
o2139	7	-1024.947647
o213	8	-556.833221
o2140	7	-283.326083
o2141	8	-686.108928
o2142	8	-586.512030
o2143	8	-476.232134
o2144	8	-238.514223
o2145	7	-391.834386
o2146	8	-416.915213
o2147	8	-424.977502
o2148	8	-493.653906
o2149	8	-338.460275
o2150	8	-389.362140
o2151	8	-715.242715
o2152	8	-387.359210
o2153	7	-1982.827849
o2154	7	-475.984744
o2155	8	-374.542232
o2156	7	-315.804260
o2157	8	-480.924919
o2158	8	-330.681677
o2159	8	-1985.071980
o215	8	-833.405423
o2160	7	-509.686043
o2161	7	-685.530082
o2162	8	-420.306800
o2163	7	-2209.914563
o2164	8	-153.271421
o2165	8	-510.910930
o2166	8	-539.759031
o2167	8	-374.780688
o2168	8	-222.389921
o2169	8	-432.902652
o216	8	-388.871768
o2170	7	-320.386638
o2171	8	-112.246481
o2172	8	-638.811039
o2173	8	-335.586076
o2174	7	-899.492310
o2175	8	-232.180759
o2176	8	-454.007160
o2177	8	-514.170328
o2178	8	-849.561820
o2179	8	-561.340392
o217	7	-545.349833
o2180	8	-500.690804
o2181	8	-732.958150
o2182	8	-320.345674
o2183	8	-612.590582
o2184	8	-369.082015
o2185	8	-1056.108228
o2186	8	-300.379109
o2187	8	-673.972581
o2189	7	-787.330946
o218	8	-380.717632
o2190	8	-927.549028
o2191	8	-432.534902
o2192	8	-1114.905625
o2193	8	-395.473424
o2194	8	-407.154034
o2196	8	-313.603458
o2197	8	-1754.265289
o2198	8	-446.081935
o2199	8	-329.683398
o219	8	-740.955896
o21	8	-270.351447
o2200	8	-274.222476
o2201	8	-258.676742
o2202	8	-359.597106
o2203	8	-1729.652122
o2204	8	-567.644583
o2205	8	-927.613381
o2206	7	-967.086242
o2207	8	-519.589653
o2208	8	-669.545543
o2209	8	-525.136465
o220	8	-558.964340
o2210	8	-367.253395
o2211	7	-1899.070627
o2212	8	-332.988617
o2213	8	-1106.050451
o2214	8	-218.928738
o2215	8	-277.986757
o2216	8	-305.571410
o2217	8	-445.938888
o2218	8	-496.031582
o2219	8	-376.994954
o221	7	-320.118129
o2220	8	-334.134521
o2221	7	-390.469717
o2222	7	-413.408427
o2223	8	-226.842446
o2224	8	-451.807373
o2225	8	-844.240763
o2226	8	-367.459317
o2227	8	-469.066240
o2228	8	-216.467462
o2229	8	-648.054755
o222	8	-761.061900
o2230	8	-739.238198
o2231	8	-247.194103
o2232	8	-491.093490
o2233	7	-557.602101
o2234	8	-1083.371313
o2235	7	-754.925214
o2236	8	-612.566258
o2237	8	-548.665194
o2238	8	-2193.006731
o2239	8	-425.774305
o223	8	-475.554735
o2240	8	-910.306788
o2241	8	-510.363663
o2242	8	-1153.861252
o2243	8	-280.028457
o2244	8	-782.142820
o2245	8	-221.953873
o2246	7	-954.176294
o2247	8	-1457.829119
o2248	8	-312.540437
o2249	7	-1157.916339
o224	8	-321.402487
o2250	8	-414.409466
o2251	8	-473.430642
o2252	7	-1000.178699
o2253	8	-457.477646
o2254	7	-336.036545
o2255	8	-1123.462383
o2256	8	-419.813151
o2257	8	-1316.679122
o2258	8	-598.949068
o225	8	-348.130416
o2260	8	-1067.565735
o2261	8	-579.749180
o2262	7	-299.335767
o2263	8	-519.143851
o2264	8	-243.672108
o2265	8	-1304.590351
o2266	8	-339.431810
o2267	8	-1633.630726
o2268	8	-282.833566
o2269	8	-398.754431
o226	8	-442.881348
o2270	7	-326.066320
o2271	8	-581.970350
o2272	8	-223.091249
o2273	7	-619.952641
o2274	8	-445.477994
o2275	8	-400.839749
o2276	8	-589.128133
o2277	7	-342.341702
o2278	8	-398.533732
o2279	8	-318.482342
o227	8	-401.577208
o2280	7	-465.085411
o2281	7	-1465.292755
o2282	8	-318.227386
o2283	8	-425.836715
o2284	8	-1571.092274
o2285	8	-553.651053
o2286	8	-479.038889
o2287	8	-234.987388
o2288	7	-824.159992
o2289	8	-343.734241
o228	7	-574.280594
o2290	8	-671.581438
o2291	8	-358.129679
o2292	8	-475.000993
o2293	8	-176.071316
o2294	8	-184.566900
o2295	8	-569.493747
o2296	8	-861.056454
o2297	8	-1421.808891
o2298	8	-581.547751
o2299	7	-440.579338
o229	8	-206.543608
o22	8	-439.003972
o2300	8	-746.776780
o2301	8	-493.969726
o2302	8	-712.590360
o2303	8	-556.754190
o2305	8	-411.364076
o2306	8	-433.114254
o2307	8	-423.637700
o2308	8	-654.406556
o2309	8	-452.528134
o230	8	-281.252146
o2310	8	-746.999528
o2311	7	-937.542901
o2312	7	-1464.487529
o2313	8	-497.436809
o2314	8	-588.525732
o2315	8	-531.476395
o2316	8	-509.622840
o2318	8	-215.987306
o2319	8	-427.868771
o231	8	-187.597506
o2320	8	-343.468602
o2321	8	-255.749379
o2322	8	-468.169886
o2323	7	-509.872247
o2324	8	-168.554030
o2325	8	-239.743531
o2326	8	-391.057328
o2327	8	-253.016711
o2328	7	-517.641734
o2329	8	-448.867796
o2330	8	-278.484113
o2331	8	-425.512336
o2332	8	-253.820304
o2333	8	-305.513285
o2334	8	-417.789280
o2335	8	-345.821197
o2336	8	-371.431127
o2337	8	-491.398143
o2338	8	-294.497213
o2339	8	-214.050670
o233	8	-1202.426783
o2340	8	-626.569992
o2341	8	-358.769471
o2342	7	-483.090529
o2343	8	-308.151963
o2344	7	-459.048556
o2345	8	-735.943771
o2346	7	-1161.601802
o2347	8	-245.059742
o2348	8	-378.458600
o2349	8	-681.992006
o234	7	-521.556488
o2351	8	-729.301417
o2352	7	-150.875034
o2353	8	-424.234121
o2354	8	-204.913283
o2355	8	-256.694743
o2356	8	-710.897874
o2357	8	-814.988530
o2358	8	-728.213296
o2359	8	-158.908114
o235	8	-249.571626
o2360	8	-978.398193
o2361	8	-1056.628145
o2362	8	-477.970569
o2363	8	-950.050783
o2364	8	-492.373410
o2365	7	-255.466027
o2366	8	-361.567241
o2367	7	-312.753332
o2368	8	-382.644137
o2369	8	-293.094260
o236	8	-379.469305
o2370	8	-949.719893
o2371	8	-1096.985897
o2372	8	-495.702404
o2373	8	-627.281579
o2374	8	-883.955880
o2375	8	-532.568564
o2376	8	-1143.148348
o2377	8	-626.609080
o2378	8	-655.627849
o2379	8	-531.811450
o237	8	-683.849029
o2380	8	-584.591172
o2381	8	-394.150401
o2382	7	-1511.778976
o2383	8	-362.441113
o2384	8	-559.861252
o2385	8	-312.739151
o2386	8	-277.806675
o2387	7	-951.397380
o2388	8	-1654.738835
o2389	7	-450.622843
o238	8	-233.039479
o2390	7	-2613.262876
o2391	7	-583.930552
o2392	8	-325.865455
o2393	8	-980.343638
o2394	8	-349.799856
o2395	8	-252.988505
o2396	8	-581.890081
o2397	8	-410.255605
o2398	8	-511.456817
o2399	8	-423.310665
o239	8	-231.287787
o23	8	-433.508085
o2400	7	-424.758020
o2401	8	-258.791085
o2402	8	-1102.372837
o2403	8	-640.526818
o2404	8	-1005.420036
o2405	8	-382.944600
o2406	8	-1147.525662
o2407	8	-281.347796
o2408	8	-331.015847
o2409	7	-726.266550
o240	8	-357.840339
o2410	8	-871.366525
o2411	8	-517.084717
o2412	8	-398.036890
o2413	8	-424.071368
o2414	8	-368.318741
o2415	7	-1812.412935
o2416	8	-432.928069
o2417	8	-790.933739
o2418	8	-1671.382745
o2419	8	-248.686694
o241	8	-383.651132
o2420	8	-191.333295
o2421	8	-913.231314
o2422	8	-418.615534
o2423	8	-960.676163
o2424	8	-240.267393
o2425	8	-355.994320
o2426	8	-391.380278
o2427	8	-544.139685
o2428	8	-369.472411
o2429	8	-167.619633
o242	8	-215.531905
o2430	8	-326.746731
o2431	8	-150.337826
o2432	8	-459.848784
o2433	8	-374.015919
o2435	7	-593.663593
o2436	8	-788.907425
o2437	8	-325.751196
o2438	8	-430.360544
o2439	8	-525.367635
o243	8	-258.540893
o2440	8	-325.976279
o2442	8	-188.588825
o2443	8	-356.315983
o2444	7	-789.133707
o2446	7	-1153.330477
o2447	8	-366.892254
o2448	8	-194.608119
o2449	8	-530.702408
o244	8	-338.676739
o2450	8	-515.553262
o2451	8	-336.989334
o2452	7	-557.893057
o2453	8	-354.752152
o2454	8	-505.025172
o2455	8	-739.397475
o2456	8	-327.415133
o2457	8	-309.452283
o2458	8	-278.974635
o2459	8	-540.625415
o245	8	-381.084407
o2460	8	-310.943169
o2461	8	-531.447129
o2462	8	-192.321143
o2463	8	-830.104598
o2464	7	-747.153058
o2465	8	-750.327629
o2466	8	-254.988521
o2467	8	-459.005817
o2468	8	-573.806228
o2469	8	-197.927015
o246	8	-495.052165
o2470	7	-637.388495
o2471	8	-381.631423
o2472	7	-319.415321
o2473	8	-273.731627
o2474	8	-201.941942
o2475	8	-334.914448
o2477	8	-331.734443
o2478	8	-496.225805
o2479	7	-819.615392
o247	8	-335.709057
o2480	8	-826.632483
o2481	8	-481.120822
o2482	8	-259.952609
o2483	7	-212.963548
o2484	8	-315.213860
o2485	7	-1263.374588
o2486	8	-330.903671
o2487	7	-290.484918
o2488	8	-1919.368070
o2489	8	-403.255073
o248	8	-269.540170
o2490	8	-689.036664
o2491	8	-559.521248
o2492	8	-686.677840
o2494	8	-928.842608
o2496	8	-564.524625
o2497	8	-1401.926876
o2498	8	-452.958801
o2499	8	-880.630047
o249	8	-359.031785
o24	8	-346.348380
o2500	8	-445.288602
o2501	7	-449.491952
o2502	7	-185.451992
o2503	8	-686.583388
o2504	8	-243.640033
o2505	8	-278.455108
o2506	8	-1158.807921
o2507	8	-444.150290
o2508	8	-677.657072
o2509	8	-654.106033
o250	8	-292.996906
o2510	8	-461.029502
o2511	7	-443.963184
o2512	8	-693.076965
o2513	7	-585.328768
o2514	8	-690.826314
o2515	8	-773.550886
o2516	8	-562.073222
o2517	7	-509.280851
o2518	8	-225.393965
o2519	8	-252.631298
o251	8	-1499.366229
o2520	8	-866.347909
o2521	7	-1002.457448
o2522	7	-327.188574
o2523	8	-581.434713
o2524	8	-989.901809
o2525	8	-455.017911
o2526	8	-762.170255
o2527	8	-264.183038
o2528	8	-757.169367
o2529	7	-1163.705040
o252	8	-649.169872
o2530	7	-1343.704272
o2531	7	-178.488885
o2532	8	-296.735210
o2533	8	-1245.288668
o2534	8	-963.603029
o2535	7	-238.740838
o2536	7	-623.665151
o2537	8	-212.542150
o2538	8	-820.015617
o2539	7	-282.342597
o253	8	-351.810628
o2540	8	-690.729742
o2541	8	-557.929885
o2542	8	-207.870477
o2543	8	-266.213916
o2544	8	-325.897177
o2545	8	-535.578009
o2546	8	-185.697295
o2547	8	-336.192597
o2548	8	-563.529571
o2549	8	-512.561593
o254	8	-1148.929069
o2550	7	-541.929778
o2551	8	-527.977149
o2552	8	-314.966041
o2553	8	-676.829082
o2554	8	-567.573698
o2555	8	-534.512494
o2556	8	-587.706657
o2557	7	-503.025276
o2559	8	-141.355750
o255	8	-234.369868
o2560	8	-347.174641
o2561	7	-373.548040
o2562	8	-284.841098
o2563	8	-232.046448
o2564	8	-590.174607
o2565	8	-1711.581450
o2566	8	-408.191137
o2568	8	-305.065955
o2569	8	-596.526314
o256	8	-268.385930
o2570	8	-322.300001
o2571	8	-336.629515
o2572	8	-1927.131430
o2573	8	-811.165550
o2574	8	-368.295045
o2575	8	-614.598617
o2576	8	-272.191858
o2577	8	-382.815797
o2578	8	-361.423201
o2579	8	-207.020913
o257	8	-509.510397
o2580	8	-503.554525
o2581	7	-254.546203
o2582	8	-703.369599
o2583	8	-330.939956
o2584	8	-597.206514
o2585	8	-377.195846
o2586	7	-286.180473
o2587	7	-315.692553
o2588	7	-973.196028
o2589	8	-497.021226
o258	7	-486.814908
o2591	8	-375.334074
o2592	8	-2313.926573
o2593	7	-605.283740
o2594	8	-79.304280
o2595	8	-415.937542
o2596	8	-1663.258462
o2597	8	-891.890038
o2598	8	-491.325721
o2599	8	-711.213722
o259	8	-354.285029
o25	8	-179.556979
o2600	8	-380.740731
o2601	7	-475.850266
o2602	8	-285.112385
o2603	8	-700.968402
o2604	8	-359.573946
o2605	8	-719.723667
o2606	8	-470.916145
o2607	8	-422.910097
o2608	8	-1768.790739
o2609	8	-543.446890
o260	8	-309.868190
o2610	8	-278.773377
o2611	8	-382.232389
o2612	8	-800.333283
o2613	7	-1104.515723
o2614	8	-648.562891
o2615	8	-401.987260
o2616	8	-269.422994
o2617	8	-359.085480
o2618	8	-379.750338
o2619	8	-579.470700
o261	8	-157.834066
o2620	8	-1168.096681
o2621	7	-323.787280
o2622	7	-403.493087
o2623	8	-182.923142
o2624	7	-237.896897
o2625	8	-622.168278
o2626	8	-259.907270
o2627	8	-540.364142
o2628	8	-766.547328
o2629	7	-385.139984
o262	8	-234.948841
o2630	7	-597.876789
o2631	8	-306.651639
o2632	8	-1097.327765
o2633	8	-929.312813
o2634	8	-672.490688
o2635	8	-224.379652
o2636	7	-547.938974
o2637	8	-281.453956
o2638	8	-793.823048
o2639	8	-157.690893
o263	8	-262.910830
o2640	8	-418.287297
o2641	8	-485.987788
o2642	8	-318.656648
o2643	7	-500.345238
o2644	8	-504.328889
o2645	8	-410.119555
o2646	8	-287.891770
o2647	8	-401.761434
o2648	8	-494.578823
o2649	8	-443.882008
o264	8	-541.646547
o2650	8	-463.234393
o2651	8	-275.463221
o2653	8	-334.083509
o2654	8	-468.416847
o2655	8	-399.909984
o2656	8	-877.573789
o2658	8	-952.957859
o2659	8	-296.393828
o265	7	-259.728418
o2660	8	-334.333364
o2661	8	-286.827080
o2662	8	-545.111327
o2663	8	-173.651409
o2664	8	-613.844214
o2665	8	-454.824719
o2666	8	-480.691995
o2667	8	-812.584538
o2668	8	-685.630131
o2669	8	-703.707482
o266	8	-432.679042
o2670	8	-975.652477
o2671	8	-1266.702666
o2672	7	-417.172425
o2673	8	-520.661691
o2674	8	-498.218707
o2675	8	-308.845780
o2676	8	-227.970058
o2677	8	-404.599246
o2678	8	-312.663625
o2679	8	-237.071913
o267	7	-2715.986139
o2680	7	-469.759719
o2681	8	-925.281197
o2682	8	-1258.606432
o2683	7	-365.225819
o2684	8	-278.966704
o2685	8	-50.098397
o2686	8	-963.435845
o2687	8	-302.956630
o2688	8	-410.089775
o2689	8	-1254.491048
o268	8	-363.822807
o2690	8	-73.532031
o2691	7	-525.069700
o2692	8	-534.646485
o2693	8	-565.223133
o2694	8	-290.832742
o2695	8	-237.571502
o2696	8	-323.360340
o2697	8	-748.741363
o2698	8	-427.375133
o2699	8	-190.785204
o269	8	-1495.959129
o26	8	-1273.464094
o2700	7	-464.206794
o2701	8	-498.524966
o2702	8	-266.080904
o2703	8	-499.054076
o2704	7	-263.761680
o2705	8	-363.288402
o2706	8	-501.811667
o2707	7	-1423.100391
o2708	8	-292.249376
o2709	8	-174.240084
o270	8	-574.782763
o2710	8	-391.675548
o2711	8	-610.578749
o2712	8	-411.448793
o2713	7	-223.965732
o2714	7	-691.195266
o2715	8	-786.562279
o2716	8	-335.709415
o2717	8	-469.497802
o2718	8	-418.373628
o2719	7	-343.580945
o271	8	-366.890592
o2720	8	-1205.175668
o2721	8	-1191.931172
o2722	8	-360.408573
o2723	8	-316.296901
o2724	8	-300.676333
o2725	8	-348.748635
o2726	8	-384.602939
o2727	7	-663.492456
o2728	7	-185.645642
o2729	8	-216.029233
o272	8	-275.842111
o2730	8	-598.899368
o2731	8	-585.994927
o2732	8	-555.593648
o2733	7	-652.817009
o2734	7	-583.199602
o2735	8	-408.476422
o2736	7	-364.947159
o2737	8	-520.968181
o2738	7	-774.946943
o2739	8	-310.422161
o273	8	-668.377040
o2740	7	-507.067627
o2741	8	-664.040555
o2742	8	-306.720830
o2743	8	-722.450640
o2744	8	-739.463305
o2745	8	-645.995666
o2746	8	-522.784952
o2747	8	-177.312945
o2748	8	-708.458346
o2749	8	-300.344896
o274	7	-243.566065
o2750	8	-551.676073
o2751	8	-325.203943
o2752	8	-610.643047
o2753	7	-297.718111
o2754	8	-400.968995
o2755	8	-224.008799
o2756	8	-569.399158
o2757	8	-233.203316
o2758	8	-289.053168
o2759	8	-208.693046
o275	8	-1156.292457
o2760	8	-1245.306173
o2761	8	-1164.578444
o2762	7	-921.291273
o2763	8	-304.385336
o2765	8	-319.883820
o2766	8	-705.914847
o2767	8	-382.699516
o2768	7	-303.722375
o2769	8	-359.427494
o276	8	-619.975244
o2770	8	-566.096214
o2771	8	-1508.561682
o2772	8	-662.062293
o2773	8	-117.840918
o2774	8	-466.845871
o2775	8	-956.709999
o2776	8	-678.865319
o2777	8	-280.086443
o2778	8	-440.080788
o2779	8	-355.470285
o277	8	-1240.403600
o2780	8	-710.382607
o2781	8	-237.173826
o2782	8	-238.493531
o2783	8	-302.998461
o2784	8	-318.260506
o2785	8	-330.158038
o2786	7	-692.558384
o2787	7	-819.751946
o2788	8	-1073.622523
o2789	8	-256.947340
o278	8	-852.062679
o2790	7	-1095.266243
o2791	8	-787.190796
o2792	7	-457.838397
o2793	8	-246.542640
o2794	8	-401.947527
o2795	8	-541.140224
o2796	7	-551.653698
o2797	8	-444.313509
o2798	7	-342.699535
o2799	8	-1068.770437
o279	8	-249.765481
o27	8	-718.758780
o2800	8	-317.109444
o2801	8	-452.082387
o2802	8	-262.453336
o2803	8	-313.996803
o2804	8	-387.961577
o2806	8	-490.375229
o2807	8	-256.616540
o2808	8	-584.525046
o2809	8	-387.023665
o280	8	-340.072633
o2810	8	-214.558823
o2811	8	-174.849264
o2812	8	-350.550571
o2813	8	-367.144535
o2814	8	-472.566562
o2815	8	-226.120938
o2816	8	-667.428006
o2817	8	-382.792638
o2818	7	-1079.550035
o2819	7	-609.544125
o281	8	-577.600326
o2820	8	-226.591022
o2821	8	-414.440965
o2822	7	-443.600087
o2823	8	-783.658392
o2824	8	-307.339080
o2825	8	-614.768918
o2826	8	-267.460621
o2827	7	-615.689176
o2828	7	-647.583684
o2829	8	-394.958026
o282	7	-1315.811836
o2830	7	-578.230213
o2831	7	-242.297752
o2832	8	-463.445921
o2833	7	-1925.792029
o2834	8	-1368.476846
o2835	8	-359.117279
o2836	8	-1239.712165
o2837	8	-259.495737
o2838	8	-396.782828
o2839	7	-427.323680
o283	7	-336.591995
o2840	8	-423.655402
o2841	8	-487.766386
o2842	8	-542.243603
o2843	8	-292.359426
o2844	8	-329.516971
o2845	8	-597.848910
o2846	8	-619.835875
o2847	8	-325.135713
o2848	8	-309.787617
o2849	8	-433.612388
o284	7	-762.142911
o2851	8	-362.421828
o2852	8	-486.584649
o2853	8	-327.610720
o2854	8	-942.097922
o2855	7	-1154.581404
o2856	8	-1048.485908
o2857	8	-297.261841
o2858	8	-1316.271544
o2859	8	-269.213239
o285	8	-451.998131
o2860	8	-394.733004
o2861	7	-1097.549282
o2862	8	-690.832255
o2863	8	-316.322203
o2864	8	-332.654307
o2865	8	-410.793049
o2866	8	-104.896739
o2867	8	-299.431331
o2868	8	-273.261420
o2869	8	-338.206119
o286	8	-552.269209
o2870	8	-258.405314
o2871	8	-598.449835
o2872	7	-286.246656
o2873	8	-626.347569
o2874	8	-667.486542
o2875	7	-980.209312
o2876	8	-1714.524679
o2877	8	-539.294278
o2878	8	-174.260586
o2879	7	-756.768623
o287	8	-321.006672
o2880	7	-413.828053
o2881	8	-352.018414
o2882	8	-303.937188
o2883	7	-506.143402
o2884	8	-339.098138
o2885	7	-411.331867
o2886	8	-657.192609
o2887	8	-537.694222
o2888	8	-322.653346
o2889	8	-580.579996
o288	8	-993.965843
o2890	8	-368.479958
o2891	8	-472.616316
o2892	8	-944.756559
o2893	7	-272.951297
o2894	8	-602.462859
o2895	8	-602.322073
o2896	8	-282.410155
o2897	8	-715.197675
o2898	7	-486.815804
o2899	7	-287.311438
o289	8	-413.631180
o28	8	-313.642327
o2900	8	-1197.427172
o2901	8	-293.163830
o2902	8	-289.837826
o2903	8	-230.710394
o2904	8	-423.114288
o2905	8	-1125.515199
o2906	7	-260.421241
o2907	8	-446.445486
o2908	8	-1035.700971
o2909	8	-277.459560
o290	8	-895.256413
o2910	8	-488.105274
o2911	7	-574.391873
o2912	7	-430.022206
o2913	8	-313.668893
o2914	7	-295.017915
o2915	7	-438.118136
o2916	8	-258.016731
o2917	8	-316.550247
o2918	7	-241.070266
o2919	8	-916.396034
o291	8	-492.958685
o2920	8	-391.328417
o2921	8	-469.757405
o2922	8	-134.943738
o2923	8	-1020.708188
o2924	7	-435.904509
o2925	8	-33.391713
o2926	7	-305.063111
o2927	8	-58.398599
o2928	8	-655.769889
o2929	7	-784.625108
o292	8	-841.598422
o2930	8	-366.883848
o2931	7	-212.885561
o2932	8	-231.064155
o2933	7	-376.407367
o2934	8	-180.781707
o2935	8	-579.647259
o2936	8	-772.854816
o2937	8	-743.209509
o2938	8	-610.010954
o2939	8	-402.124931
o293	8	-79.924327
o2940	8	-440.992287
o2941	8	-274.489008
o2942	8	-558.114371
o2943	8	-1413.831712
o2944	7	-402.403596
o2946	8	-280.420499
o2947	8	-886.855030
o2948	8	-505.280287
o2949	7	-528.689118
o294	8	-1020.588388
o2950	8	-780.283530
o2951	8	-309.161906
o2952	8	-673.879722
o2953	8	-174.737444
o2954	8	-1220.382953
o2955	7	-845.902881
o2956	8	-240.936265
o2957	8	-275.385856
o2958	8	-536.887917
o2959	8	-483.613478
o295	8	-352.452207
o2960	8	-794.395705
o2961	8	-820.088958
o2962	8	-602.295919
o2963	8	-294.689750
o2964	7	-613.784823
o2965	8	-323.727244
o2966	8	-217.062761
o2967	8	-311.113213
o2968	8	-227.109785
o2969	8	-77.094155
o296	8	-1280.774347
o2970	8	-699.855792
o2971	8	-531.740538
o2972	8	-273.767363
o2973	8	-265.252864
o2974	8	-759.544475
o2975	8	-220.724243
o2976	8	-151.898496
o2977	8	-188.070615
o2978	8	-287.613104
o2979	8	-480.229916
o297	8	-699.118862
o2980	8	-587.767440
o2981	8	-335.641855
o2982	7	-1240.079876
o2983	7	-256.381410
o2984	8	-1069.208905
o2985	8	-1972.179830
o2986	8	-1753.857476
o2987	8	-886.997295
o2988	8	-450.299162
o2989	8	-1337.393673
o298	8	-387.959976
o2990	8	-1563.199229
o2991	8	-336.928944
o2992	8	-682.550017
o2993	8	-1008.958981
o2994	8	-676.848923
o2995	7	-819.754125
o2996	8	-391.174388
o2997	8	-967.014611
o2998	8	-799.788885
o2999	8	-425.782456
o299	8	-748.265518
o29	8	-437.613830
o2	8	-604.788107
o3000	8	-452.812115
o3001	8	-229.299347
o3002	8	-609.665418
o3003	7	-203.900513
o3004	8	-578.431988
o3005	8	-723.077138
o3006	8	-527.325152
o3007	8	-166.411032
o3008	8	-888.067688
o3009	8	-1353.075736
o300	8	-169.788923
o3011	7	-462.907373
o3012	8	-658.522827
o3013	8	-201.329881
o3014	8	-259.111827
o3015	8	-346.668125
o3016	7	-2549.217001
o3017	8	-769.388578
o3018	8	-364.689019
o3019	8	-1091.257292
o301	8	-332.518557
o3020	7	-584.849178
o3021	8	-294.607367
o3022	7	-652.289075
o3023	8	-499.229890
o3024	8	-1168.087274
o3025	8	-491.162429
o3026	8	-323.754054
o3027	8	-415.867108
o3028	7	-447.911426
o302	8	-807.551071
o3030	8	-374.173236
o3031	8	-328.752078
o3032	8	-493.515767
o3033	8	-335.006139
o3034	8	-272.646124
o3035	7	-678.754885
o3036	8	-194.274758
o3037	8	-705.871414
o3038	8	-711.899982
o3039	8	-181.369616
o303	8	-263.191776
o3041	8	-413.079040
o3042	8	-386.165852
o3043	7	-1907.013506
o3044	8	-357.399589
o3045	8	-319.433851
o3046	8	-159.098009
o3047	8	-372.408877
o3048	8	-479.685396
o3049	7	-413.610972
o304	8	-718.356500
o3050	7	-917.925495
o3051	7	-734.352864
o3052	8	-341.121554
o3053	8	-562.367517
o3054	8	-410.225877
o3055	7	-906.082751
o3056	7	-545.264195
o3057	7	-226.174060
o3058	8	-234.938600
o3059	7	-271.602620
o3060	8	-367.798403
o3061	7	-251.945073
o3062	8	-365.552590
o3063	8	-316.892440
o3064	8	-304.850259
o3065	7	-465.737322
o3066	8	-654.810792
o3067	8	-503.309862
o3068	8	-1208.243154
o3069	8	-351.117680
o306	8	-456.849741
o3070	8	-719.579156
o3071	8	-1193.901334
o3072	8	-348.901648
o3073	8	-951.562810
o3074	8	-302.652671
o3075	8	-459.689972
o3076	8	-281.123593
o3077	8	-290.435868
o3078	8	-433.270166
o3079	8	-250.754942
o307	8	-487.758370
o3080	8	-579.199263
o3081	8	-808.033039
o3082	8	-1296.942566
o3083	8	-518.418230
o3084	8	-441.641289
o3085	7	-457.381348
o3086	8	-357.520894
o3087	8	-213.796269
o3088	7	-350.861262
o3089	8	-468.631723
o3090	8	-519.846724
o3091	8	-324.641977
o3093	8	-326.489028
o3094	7	-249.325595
o3095	8	-400.057832
o3096	8	-360.335516
o3097	7	-334.333385
o3098	8	-408.851217
o3099	8	-275.556753
o309	8	-512.557032
o30	7	-1431.143425
o3100	7	-395.293197
o3101	7	-620.343131
o3102	8	-399.791077
o3103	8	-491.132658
o3104	8	-500.757680
o3105	8	-216.513518
o3106	8	-284.867212
o3107	8	-231.924221
o3108	8	-408.173705
o3109	7	-565.527882
o310	8	-352.391527
o3110	8	-241.370608
o3111	7	-740.797694
o3112	7	-664.251930
o3113	8	-499.887790
o3114	8	-310.101204
o3115	8	-565.990223
o3116	8	-256.019919
o3117	8	-239.546732
o3118	8	-306.199498
o3119	8	-400.664755
o311	8	-405.192397
o3120	8	-818.302942
o3121	8	-455.761842
o3122	8	-459.794964
o3124	8	-456.420576
o3125	8	-468.184018
o3126	8	-168.295593
o3127	8	-477.119444
o3128	8	-3675.920947
o3129	8	-540.979480
o312	8	-405.647050
o3130	8	-760.428525
o3131	8	-200.513059
o3132	8	-1180.686820
o3133	8	-304.175468
o3134	8	-391.238383
o3135	7	-776.754271
o3136	8	-451.326132
o3137	8	-177.994032
o3138	8	-107.364545
o3139	8	-349.524922
o313	7	-584.411643
o3140	8	-227.636554
o3141	8	-366.145906
o3142	7	-223.411075
o3144	7	-494.336285
o3146	8	-704.555700
o3147	8	-401.500279
o3148	8	-258.467252
o3149	8	-589.903601
o314	7	-654.736895
o3150	8	-330.259066
o3151	8	-398.684463
o3152	8	-468.117189
o3153	8	-197.917333
o3154	8	-468.851599
o3155	8	-723.604108
o3156	8	-394.966903
o3157	8	-231.120502
o3158	8	-878.669739
o3159	7	-340.623635
o315	7	-554.728635
o3160	8	-1639.553872
o3161	8	-285.332013
o3162	8	-1182.328512
o3163	8	-340.391615
o3164	8	-557.590634
o3165	8	-1651.068361
o3166	8	-402.787601
o3167	8	-284.144087
o3168	8	-990.110802
o3169	8	-451.272950
o316	8	-337.959143
o3170	8	-661.974575
o3171	8	-417.756020
o3172	8	-491.018228
o3173	7	-401.469049
o3174	8	-392.715915
o3175	8	-346.083983
o3176	8	-302.051444
