contig	numParameters	likelihood
o2097	7	-560.957572
o2098	6	-508.130021
o2099	7	-947.287936
o20	7	-780.457452
o2100	7	-793.655328
o2101	7	-351.532198
o2102	7	-219.346693
o2103	6	-617.924668
o2104	7	-519.120462
o2105	7	-361.691730
o2106	6	-612.663812
o2107	7	-276.943749
o2108	7	-401.494459
o2109	7	-630.545859
o210	7	-1246.973499
o2110	6	-407.396293
o2111	7	-531.537170
o2112	7	-312.709897
o2114	7	-331.127189
o2115	6	-535.550501
o2116	6	-550.724417
o2117	7	-4734.971854
o2119	7	-302.821979
o211	7	-543.646129
o2120	6	-664.900891
o2121	6	-609.078518
o2122	7	-216.353073
o2123	7	-254.709135
o2124	7	-401.194465
o2125	7	-780.894400
o2126	7	-340.600516
o2127	6	-2165.548358
o2128	7	-765.218114
o2129	7	-560.632806
o212	6	-546.743824
o2130	7	-580.774065
o2131	7	-895.322447
o2132	7	-313.927486
o2133	7	-557.821887
o2134	7	-161.016921
o2135	7	-313.530662
o2136	7	-462.792362
o2137	7	-700.748867
o2138	7	-220.567779
o2139	6	-1024.947648
o213	7	-556.833181
o2140	6	-283.326083
o2141	7	-686.108928
o2142	7	-586.512030
o2143	7	-476.563042
o2144	7	-238.647910
o2145	6	-391.834386
o2146	7	-416.915213
o2147	7	-424.977502
o2148	7	-493.653906
o2149	7	-338.460275
o2150	7	-389.362140
o2151	7	-715.242715
o2152	7	-387.681611
o2153	6	-1982.827849
o2154	6	-475.984743
o2155	7	-374.542232
o2156	6	-315.803735
o2157	7	-480.924919
o2158	7	-330.681677
o2159	7	-1985.071980
o215	7	-833.405423
o2160	6	-509.686043
o2161	6	-685.530082
o2162	7	-420.306800
o2163	6	-2209.914563
o2164	7	-153.271421
o2165	7	-510.910930
o2166	7	-539.759032
o2167	7	-374.780688
o2168	7	-222.389921
o2169	7	-432.902652
o216	7	-388.871768
o2170	6	-320.386638
o2171	7	-112.246623
o2172	7	-638.811039
o2173	7	-335.586076
o2174	6	-899.492316
o2175	7	-232.180759
o2176	7	-454.007160
o2177	7	-514.170328
o2178	7	-849.561820
o2179	7	-561.340392
o217	6	-545.349833
o2180	7	-500.690804
o2181	7	-733.941480
o2182	7	-320.345679
o2183	7	-612.590582
o2184	7	-369.251007
o2185	7	-1056.108228
o2186	7	-300.379109
o2187	7	-673.972581
o2189	6	-787.330946
o218	7	-380.717632
o2190	7	-927.549028
o2191	7	-432.535759
o2192	7	-1114.905625
o2193	7	-395.473424
o2194	7	-407.983942
o2196	7	-313.603458
o2197	7	-1755.924988
o2198	7	-446.081935
o2199	7	-342.826961
o219	7	-741.081390
o21	7	-270.351447
o2200	7	-274.222476
o2201	7	-258.544249
o2202	7	-359.835803
o2203	7	-1729.657720
o2204	7	-567.644583
o2205	7	-939.621634
o2206	6	-967.086242
o2207	7	-519.589653
o2208	7	-669.545543
o2209	7	-525.136465
o220	7	-558.964340
o2210	7	-367.253395
o2211	6	-1899.070627
o2212	7	-332.988617
o2213	7	-1106.050451
o2214	7	-218.928776
o2215	7	-277.986757
o2216	7	-305.571410
o2217	7	-445.940449
o2218	7	-496.031582
o2219	7	-376.994954
o221	6	-331.070879
o2220	7	-334.134521
o2221	6	-390.469717
o2222	6	-430.159062
o2223	7	-227.014975
o2224	7	-451.807373
o2225	7	-844.240774
o2226	7	-367.459322
o2227	7	-469.066240
o2228	7	-216.467268
o2229	7	-648.054755
o222	7	-761.061900
o2230	7	-739.238198
o2231	7	-247.194103
o2232	7	-491.093490
o2233	6	-557.602101
o2234	7	-1083.371313
o2235	6	-754.925214
o2236	7	-612.566258
o2237	7	-548.665194
o2238	7	-2193.006733
o2239	7	-425.774305
o223	7	-475.554735
o2240	7	-910.306785
o2241	7	-510.363663
o2242	7	-1153.861252
o2243	7	-280.028457
o2244	7	-782.142820
o2245	7	-221.953906
o2246	6	-954.175482
o2247	7	-1457.829396
o2248	7	-312.540437
o2249	6	-1157.913244
o224	7	-321.402487
o2250	7	-414.409466
o2251	7	-473.430642
o2252	6	-1000.178699
o2253	7	-457.477646
o2254	6	-336.036564
o2255	7	-1130.131705
o2256	7	-419.813151
o2257	7	-1316.679122
o2258	7	-598.949068
o225	7	-348.130401
o2260	7	-1067.565735
o2261	7	-579.749180
o2262	6	-299.335767
o2263	7	-519.143878
o2264	7	-243.672108
o2265	7	-1304.590351
o2266	7	-339.431810
o2267	7	-1633.630726
o2268	7	-282.833566
o2269	7	-398.754431
o226	7	-442.881348
o2270	6	-326.066338
o2271	7	-581.970350
o2272	7	-223.091249
o2273	6	-619.952641
o2274	7	-445.761306
o2275	7	-400.839749
o2276	7	-589.128133
o2277	6	-343.408672
o2278	7	-398.533732
o2279	7	-318.482342
o227	7	-401.586830
o2280	6	-465.085463
o2281	6	-1465.292755
o2282	7	-318.227386
o2283	7	-431.867388
o2284	7	-1571.092274
o2285	7	-556.480254
o2286	7	-479.038889
o2287	7	-234.987388
o2288	6	-824.161779
o2289	7	-343.734241
o228	6	-574.280594
o2290	7	-671.981707
o2291	7	-358.129679
o2292	7	-476.212354
o2293	7	-176.071316
o2294	7	-184.566900
o2295	7	-569.493747
o2296	7	-861.056454
o2297	7	-1421.808891
o2298	7	-581.582435
o2299	6	-440.579337
o229	7	-206.543608
o22	7	-439.003972
o2300	7	-746.833849
o2301	7	-495.116170
o2302	7	-712.590360
o2303	7	-556.754190
o2305	7	-411.364076
o2306	7	-433.114254
o2307	7	-426.711901
o2308	7	-654.406556
o2309	7	-452.528134
o230	7	-281.252146
o2310	7	-746.999528
o2311	6	-937.542901
o2312	6	-1464.487988
o2313	7	-497.436809
o2314	7	-588.525732
o2315	7	-531.476395
o2316	7	-509.622840
o2318	7	-215.987306
o2319	7	-427.868771
o231	7	-187.597506
o2320	7	-343.468602
o2321	7	-255.749379
o2322	7	-468.169886
o2323	6	-509.872247
o2324	7	-168.555134
o2325	7	-239.743642
o2326	7	-391.057328
o2327	7	-253.016632
o2328	6	-517.641734
o2329	7	-449.079084
o2330	7	-278.484113
o2331	7	-425.860698
o2332	7	-253.820304
o2333	7	-305.513285
o2334	7	-417.789280
o2335	7	-345.821197
o2336	7	-371.431127
o2337	7	-491.607197
o2338	7	-294.497213
o2339	7	-214.050670
o233	7	-1202.426783
o2340	7	-629.074987
o2341	7	-358.769471
o2342	6	-483.423624
o2343	7	-308.151963
o2344	6	-462.313853
o2345	7	-735.943771
o2346	6	-1161.601802
o2347	7	-245.059742
o2348	7	-378.458600
o2349	7	-681.992006
o234	6	-521.556489
o2351	7	-729.301417
o2352	6	-150.875033
o2353	7	-424.234121
o2354	7	-204.913283
o2355	7	-256.998498
o2356	7	-710.897874
o2357	7	-818.127516
o2358	7	-728.203400
o2359	7	-158.908114
o235	7	-249.840437
o2360	7	-978.588133
o2361	7	-1056.628145
o2362	7	-477.970569
o2363	7	-950.050783
o2364	7	-492.373410
o2365	6	-257.424377
o2366	7	-361.567241
o2367	6	-312.753332
o2368	7	-382.644194
o2369	7	-293.094260
o236	7	-379.469305
o2370	7	-949.719893
o2371	7	-1096.985897
o2372	7	-495.702404
o2373	7	-627.281579
o2374	7	-883.955880
o2375	7	-532.569841
o2376	7	-1145.632106
o2377	7	-626.609080
o2378	7	-655.627849
o2379	7	-531.811450
o237	7	-683.849024
o2380	7	-584.591172
o2381	7	-394.145282
o2382	6	-1528.836425
o2383	7	-362.441113
o2384	7	-559.861268
o2385	7	-312.739151
o2386	7	-277.806699
o2387	6	-951.397380
o2388	7	-1654.798387
o2389	6	-450.622925
o238	7	-233.039479
o2390	6	-2613.262876
o2391	6	-584.011256
o2392	7	-325.962744
o2393	7	-980.343638
o2394	7	-350.113256
o2395	7	-252.988505
o2396	7	-581.890081
o2397	7	-410.450937
o2398	7	-511.456817
o2399	7	-423.310665
o239	7	-231.287787
o23	7	-433.795537
o2400	6	-424.758020
o2401	7	-258.791078
o2402	7	-1102.372837
o2403	7	-640.526818
o2404	7	-1005.420036
o2405	7	-382.944600
o2406	7	-1147.525663
o2407	7	-281.705242
o2408	7	-331.015847
o2409	6	-726.243158
o240	7	-358.029948
o2410	7	-871.366525
o2411	7	-517.084717
o2412	7	-398.036890
o2413	7	-424.071368
o2414	7	-368.319174
o2415	6	-1812.412935
o2416	7	-433.117314
o2417	7	-790.933739
o2418	7	-1671.382766
o2419	7	-248.686786
o241	7	-383.651132
o2420	7	-191.333295
o2421	7	-915.707343
o2422	7	-418.615534
o2423	7	-960.676163
o2424	7	-240.267352
o2425	7	-356.255710
o2426	7	-391.380278
o2427	7	-544.139685
o2428	7	-369.472511
o2429	7	-167.619633
o242	7	-215.531905
o2430	7	-326.746731
o2431	7	-150.337826
o2432	7	-459.848784
o2433	7	-374.015908
o2435	6	-593.663591
o2436	7	-788.907425
o2437	7	-325.912721
o2438	7	-430.746341
o2439	7	-525.367638
o243	7	-258.540893
o2440	7	-325.976279
o2442	7	-188.588825
o2443	7	-356.315983
o2444	6	-789.133708
o2446	6	-1153.330477
o2447	7	-366.892254
o2448	7	-194.608192
o2449	7	-531.337820
o244	7	-338.676742
o2450	7	-515.553262
o2451	7	-336.989334
o2452	6	-557.893057
o2453	7	-354.752152
o2454	7	-505.097832
o2455	7	-739.399124
o2456	7	-327.415133
o2457	7	-309.452283
o2458	7	-278.974439
o2459	7	-540.625415
o245	7	-381.084407
o2460	7	-311.267761
o2461	7	-531.447129
o2462	7	-192.321142
o2463	7	-835.876681
o2464	6	-747.153058
o2465	7	-750.320206
o2466	7	-255.416544
o2467	7	-459.005817
o2468	7	-573.806228
o2469	7	-197.927015
o246	7	-495.052165
o2470	6	-637.388495
o2471	7	-381.631424
o2472	6	-319.415321
o2473	7	-273.731627
o2474	7	-201.941943
o2475	7	-334.914448
o2477	7	-331.734443
o2478	7	-496.225805
o2479	6	-819.611721
o247	7	-335.709057
o2480	7	-826.632494
o2481	7	-481.120822
o2482	7	-259.952568
o2483	6	-212.963548
o2484	7	-315.213826
o2485	6	-1263.374588
o2486	7	-331.423769
o2487	6	-291.087423
o2488	7	-1919.368070
o2489	7	-403.255073
o248	7	-269.539570
o2490	7	-693.128012
o2491	7	-559.521248
o2492	7	-686.678021
o2494	7	-928.842608
o2496	7	-564.524625
o2497	7	-1401.926876
o2498	7	-452.958801
o2499	7	-880.630047
o249	7	-359.031785
o24	7	-346.634679
o2500	7	-445.288602
o2501	6	-449.491952
o2502	6	-185.452012
o2503	7	-686.583388
o2504	7	-247.039781
o2505	7	-278.455108
o2506	7	-1158.807921
o2507	7	-444.150290
o2508	7	-677.657072
o2509	7	-654.106033
o250	7	-292.996906
o2510	7	-461.029502
o2511	6	-443.963184
o2512	7	-693.076965
o2513	6	-587.569413
o2514	7	-690.826314
o2515	7	-773.551660
o2516	7	-562.073222
o2517	6	-509.280851
o2518	7	-225.392266
o2519	7	-252.631298
o251	7	-1499.366229
o2520	7	-866.347909
o2521	6	-1002.456756
o2522	6	-327.179118
o2523	7	-581.446762
o2524	7	-989.901809
o2525	7	-455.567541
o2526	7	-762.170255
o2527	7	-265.977791
o2528	7	-757.169367
o2529	6	-1163.695491
o252	7	-649.169872
o2530	6	-1343.710225
o2531	6	-178.679705
o2532	7	-296.735210
o2533	7	-1245.288668
o2534	7	-963.603029
o2535	6	-238.740838
o2536	6	-643.039962
o2537	7	-212.542150
o2538	7	-820.015617
o2539	6	-282.342593
o253	7	-351.810629
o2540	7	-690.920607
o2541	7	-557.929880
o2542	7	-207.870477
o2543	7	-266.213916
o2544	7	-325.897177
o2545	7	-535.578009
o2546	7	-185.697295
o2547	7	-336.192597
o2548	7	-563.529571
o2549	7	-512.561593
o254	7	-1148.929069
o2550	6	-541.929778
o2551	7	-533.905858
o2552	7	-314.966041
o2553	7	-676.829082
o2554	7	-567.573698
o2555	7	-534.512494
o2556	7	-594.402754
o2557	6	-525.266069
o2559	7	-141.355750
o255	7	-234.369868
o2560	7	-347.174641
o2561	6	-388.426951
o2562	7	-284.841098
o2563	7	-232.046436
o2564	7	-590.174607
o2565	7	-1711.581450
o2566	7	-408.191137
o2568	7	-305.065955
o2569	7	-596.526314
o256	7	-268.546291
o2570	7	-322.300001
o2571	7	-336.629515
o2572	7	-1927.131430
o2573	7	-811.165551
o2574	7	-375.596166
o2575	7	-614.598617
o2576	7	-272.191858
o2577	7	-382.823798
o2578	7	-361.423201
o2579	7	-207.020913
o257	7	-509.510397
o2580	7	-503.554525
o2581	6	-254.914302
o2582	7	-703.369599
o2583	7	-330.939956
o2584	7	-597.206514
o2585	7	-377.195846
o2586	6	-286.180473
o2587	6	-315.692553
o2588	6	-973.196051
o2589	7	-497.021377
o258	6	-486.858382
o2591	7	-375.339625
o2592	7	-2313.926573
o2593	6	-618.218678
o2594	7	-79.304280
o2595	7	-415.937542
o2596	7	-1663.258462
o2597	7	-891.848001
o2598	7	-491.328146
o2599	7	-711.213686
o259	7	-354.285029
o25	7	-179.556952
o2600	7	-380.740731
o2601	6	-476.321628
o2602	7	-285.112385
o2603	7	-700.968402
o2604	7	-359.573946
o2605	7	-719.723667
o2606	7	-470.916145
o2607	7	-422.910097
o2608	7	-1768.790739
o2609	7	-543.446890
o260	7	-309.868190
o2610	7	-278.773501
o2611	7	-382.232389
o2612	7	-800.333283
o2613	6	-1104.515723
o2614	7	-648.561206
o2615	7	-401.987260
o2616	7	-269.422994
o2617	7	-359.085480
o2618	7	-379.750338
o2619	7	-579.470700
o261	7	-157.834066
o2620	7	-1168.096681
o2621	6	-323.787279
o2622	6	-403.493086
o2623	7	-182.923142
o2624	6	-237.896898
o2625	7	-636.797101
o2626	7	-259.907270
o2627	7	-540.990959
o2628	7	-766.547299
o2629	6	-389.676650
o262	7	-234.948841
o2630	6	-597.876789
o2631	7	-306.651639
o2632	7	-1097.327765
o2633	7	-929.312813
o2634	7	-672.490688
o2635	7	-224.379652
o2636	6	-547.938996
o2637	7	-281.809019
o2638	7	-793.823159
o2639	7	-157.690893
o263	7	-262.910830
o2640	7	-418.288433
o2641	7	-485.987788
o2642	7	-318.656647
o2643	6	-500.345238
o2644	7	-504.328889
o2645	7	-410.119600
o2646	7	-287.887791
o2647	7	-402.058854
o2648	7	-494.578823
o2649	7	-443.882008
o264	7	-543.806084
o2650	7	-463.234393
o2651	7	-275.463221
o2653	7	-334.083509
o2654	7	-468.416847
o2655	7	-399.909984
o2656	7	-878.853899
o2658	7	-952.957859
o2659	7	-296.791764
o265	6	-259.733356
o2660	7	-334.333364
o2661	7	-286.827082
o2662	7	-545.111327
o2663	7	-173.651409
o2664	7	-613.844214
o2665	7	-454.824719
o2666	7	-480.692134
o2667	7	-812.584537
o2668	7	-685.630131
o2669	7	-703.707482
o266	7	-432.679042
o2670	7	-975.675449
o2671	7	-1266.702666
o2672	6	-417.172444
o2673	7	-520.663713
o2674	7	-498.218707
o2675	7	-308.845780
o2676	7	-227.972167
o2677	7	-404.599246
o2678	7	-312.663625
o2679	7	-237.071913
o267	6	-2715.986139
o2680	6	-469.946151
o2681	7	-925.281197
o2682	7	-1258.606432
o2683	6	-365.225853
o2684	7	-278.966704
o2685	7	-50.098397
o2686	7	-963.435845
o2687	7	-302.956630
o2688	7	-410.096599
o2689	7	-1254.491195
o268	7	-363.822807
o2690	7	-73.532031
o2691	6	-525.069700
o2692	7	-534.646485
o2693	7	-565.223133
o2694	7	-290.832941
o2695	7	-237.571502
o2696	7	-323.360350
o2697	7	-748.741363
o2698	7	-427.375133
o2699	7	-190.785204
o269	7	-1498.394444
o26	7	-1273.464094
o2700	6	-464.206794
o2701	7	-498.524966
o2702	7	-266.080904
o2703	7	-499.201984
o2704	6	-263.761680
o2705	7	-363.288402
o2706	7	-501.811691
o2707	6	-1423.100026
o2708	7	-292.249386
o2709	7	-174.240084
o270	7	-574.782763
o2710	7	-391.675548
o2711	7	-618.384520
o2712	7	-411.445963
o2713	6	-223.965732
o2714	6	-691.195266
o2715	7	-786.562279
o2716	7	-340.243325
o2717	7	-469.497802
o2718	7	-418.373628
o2719	6	-343.912134
o271	7	-366.890592
o2720	7	-1205.175668
o2721	7	-1191.931172
o2722	7	-360.408573
o2723	7	-316.296901
o2724	7	-300.676333
o2725	7	-348.748635
o2726	7	-384.602939
o2727	6	-663.492456
o2728	6	-185.645642
o2729	7	-216.029233
o272	7	-275.842114
o2730	7	-598.899378
o2731	7	-585.994927
o2732	7	-555.593648
o2733	6	-652.805768
o2734	6	-591.049577
o2735	7	-407.755633
o2736	6	-364.947159
o2737	7	-520.968181
o2738	6	-774.946943
o2739	7	-310.422161
o273	7	-668.377040
o2740	6	-507.075390
o2741	7	-664.040555
o2742	7	-306.720830
o2743	7	-722.450640
o2744	7	-739.463305
o2745	7	-645.995666
o2746	7	-522.784948
o2747	7	-177.312945
o2748	7	-708.458346
o2749	7	-300.344900
o274	6	-243.566007
o2750	7	-551.676073
o2751	7	-325.203943
o2752	7	-618.080991
o2753	6	-297.718002
o2754	7	-400.968995
o2755	7	-224.008799
o2756	7	-569.399158
o2757	7	-233.203316
o2758	7	-289.053168
o2759	7	-208.693127
o275	7	-1156.292457
o2760	7	-1245.306173
o2761	7	-1164.578444
o2762	6	-921.291273
o2763	7	-304.385336
o2765	7	-319.883820
o2766	7	-705.914847
o2767	7	-382.699516
o2768	6	-303.722375
o2769	7	-359.427494
o276	7	-619.975244
o2770	7	-566.096185
o2771	7	-1508.561682
o2772	7	-662.058371
o2773	7	-117.840918
o2774	7	-466.845871
o2775	7	-956.709943
o2776	7	-678.865319
o2777	7	-280.086443
o2778	7	-440.080787
o2779	7	-355.470285
o277	7	-1240.403600
o2780	7	-710.382607
o2781	7	-237.173826
o2782	7	-238.493546
o2783	7	-302.998461
o2784	7	-318.260506
o2785	7	-330.158038
o2786	6	-693.084392
o2787	6	-819.751151
o2788	7	-1073.622523
o2789	7	-256.947340
o278	7	-852.062679
o2790	6	-1095.273408
o2791	7	-787.190796
o2792	6	-457.838397
o2793	7	-246.542650
o2794	7	-402.401953
o2795	7	-541.140224
o2796	6	-551.653698
o2797	7	-444.313509
o2798	6	-342.816971
o2799	7	-1068.770437
o279	7	-249.765481
o27	7	-718.758780
o2800	7	-317.109444
o2801	7	-452.082387
o2802	7	-262.453336
o2803	7	-313.996803
o2804	7	-387.961577
o2806	7	-490.375229
o2807	7	-256.616542
o2808	7	-584.525046
o2809	7	-387.023665
o280	7	-340.072633
o2810	7	-214.825975
o2811	7	-174.849264
o2812	7	-351.475363
o2813	7	-367.144535
o2814	7	-472.565544
o2815	7	-226.121000
o2816	7	-677.952758
o2817	7	-382.792638
o2818	6	-1079.550035
o2819	6	-609.563749
o281	7	-577.830536
o2820	7	-226.591022
o2821	7	-414.440965
o2822	6	-443.592338
o2823	7	-783.658392
o2824	7	-307.339080
o2825	7	-614.768918
o2826	7	-267.460621
o2827	6	-615.688830
o2828	6	-647.584112
o2829	7	-394.958026
o282	6	-1315.801652
o2830	6	-578.230213
o2831	6	-242.297756
o2832	7	-463.445921
o2833	6	-1925.792031
o2834	7	-1368.476848
o2835	7	-359.370291
o2836	7	-1239.712165
o2837	7	-259.495737
o2838	7	-396.781938
o2839	6	-427.323714
o283	6	-336.592011
o2840	7	-423.655402
o2841	7	-487.766387
o2842	7	-542.250062
o2843	7	-292.359427
o2844	7	-329.516262
o2845	7	-597.848910
o2846	7	-619.835875
o2847	7	-325.138079
o2848	7	-309.787617
o2849	7	-433.612388
o284	6	-762.142914
o2851	7	-382.664648
o2852	7	-486.918085
o2853	7	-327.610720
o2854	7	-942.409995
o2855	6	-1154.581403
o2856	7	-1048.779310
o2857	7	-297.261841
o2858	7	-1316.271544
o2859	7	-269.213239
o285	7	-451.998131
o2860	7	-395.151795
o2861	6	-1097.549299
o2862	7	-690.832259
o2863	7	-324.443712
o2864	7	-332.654307
o2865	7	-410.793049
o2866	7	-104.896783
o2867	7	-299.431330
o2868	7	-273.261420
o2869	7	-338.912017
o286	7	-552.269209
o2870	7	-258.405939
o2871	7	-598.449835
o2872	6	-286.246656
o2873	7	-626.363509
o2874	7	-667.486542
o2875	6	-980.209312
o2876	7	-1714.540083
o2877	7	-539.294290
o2878	7	-174.260597
o2879	6	-756.768623
o287	7	-321.006672
o2880	6	-413.828053
o2881	7	-352.018420
o2882	7	-303.935039
o2883	6	-506.140605
o2884	7	-339.098138
o2885	6	-411.331867
o2886	7	-657.192609
o2887	7	-537.694222
o2888	7	-322.653346
o2889	7	-580.579996
o288	7	-993.965843
o2890	7	-368.490617
o2891	7	-472.616316
o2892	7	-944.756559
o2893	6	-272.951465
o2894	7	-602.806728
o2895	7	-602.322073
o2896	7	-282.410155
o2897	7	-715.197675
o2898	6	-486.815804
o2899	6	-287.311278
o289	7	-413.631180
o28	7	-313.642327
o2900	7	-1198.138092
o2901	7	-293.163830
o2902	7	-289.837826
o2903	7	-230.710394
o2904	7	-423.114288
o2905	7	-1125.515199
o2906	6	-260.420722
o2907	7	-446.445473
o2908	7	-1038.235205
o2909	7	-277.459560
o290	7	-895.256413
o2910	7	-488.111285
o2911	6	-585.910864
o2912	6	-430.022206
o2913	7	-313.668893
o2914	6	-295.017915
o2915	6	-438.118136
o2916	7	-258.016731
o2917	7	-316.550247
o2918	6	-241.070266
o2919	7	-916.699946
o291	7	-492.958685
o2920	7	-391.327896
o2921	7	-469.757405
o2922	7	-135.330257
o2923	7	-1020.688213
o2924	6	-435.904509
o2925	7	-33.391718
o2926	6	-305.061873
o2927	7	-58.398594
o2928	7	-655.769889
o2929	6	-789.875887
o292	7	-842.065882
o2930	7	-366.883848
o2931	6	-212.885561
o2932	7	-231.064155
o2933	6	-376.412479
o2934	7	-180.781707
o2935	7	-579.647259
o2936	7	-772.855361
o2937	7	-743.209509
o2938	7	-610.010954
o2939	7	-402.124931
o293	7	-79.924327
o2940	7	-440.992287
o2941	7	-274.489008
o2942	7	-558.114371
o2943	7	-1413.831712
o2944	6	-402.403596
o2946	7	-280.420499
o2947	7	-886.855030
o2948	7	-505.571588
o2949	6	-528.689118
o294	7	-1020.588388
o2950	7	-780.802730
o2951	7	-309.161906
o2952	7	-673.879722
o2953	7	-174.737498
o2954	7	-1220.382953
o2955	6	-845.925480
o2956	7	-240.936297
o2957	7	-275.385856
o2958	7	-537.201518
o2959	7	-483.603431
o295	7	-352.452206
o2960	7	-807.023067
o2961	7	-820.088958
o2962	7	-602.295919
o2963	7	-294.689750
o2964	6	-613.784823
o2965	7	-323.727244
o2966	7	-217.062761
o2967	7	-311.113213
o2968	7	-227.549452
o2969	7	-77.094179
o296	7	-1280.774347
o2970	7	-699.855792
o2971	7	-531.905811
o2972	7	-273.768433
o2973	7	-265.252864
o2974	7	-759.544475
o2975	7	-220.724231
o2976	7	-151.898496
o2977	7	-188.070619
o2978	7	-287.613104
o2979	7	-480.224574
o297	7	-699.118854
o2980	7	-594.578691
o2981	7	-335.646016
o2982	6	-1240.079876
o2983	6	-256.379430
o2984	7	-1069.208905
o2985	7	-1972.179830
o2986	7	-1753.857476
o2987	7	-886.997293
o2988	7	-450.525282
o2989	7	-1337.393673
o298	7	-388.053322
o2990	7	-1563.199229
o2991	7	-336.928944
o2992	7	-682.550017
o2993	7	-1008.959601
o2994	7	-676.848923
o2995	6	-819.754125
o2996	7	-391.174388
o2997	7	-967.400695
o2998	7	-799.788854
o2999	7	-425.782456
o299	7	-748.265518
o29	7	-437.613830
o2	7	-604.788107
o3000	7	-452.812115
o3001	7	-229.299347
o3002	7	-609.665418
o3003	6	-203.900513
o3004	7	-578.431988
o3005	7	-723.374634
o3006	7	-527.325152
o3007	7	-166.411032
o3008	7	-888.067710
o3009	7	-1353.075736
o300	7	-169.788923
o3011	6	-473.661271
o3012	7	-658.522827
o3013	7	-201.329881
o3014	7	-259.111823
o3015	7	-355.719302
o3016	6	-2549.217095
o3017	7	-769.388578
o3018	7	-364.689019
o3019	7	-1091.257292
o301	7	-332.518557
o3020	6	-584.846599
o3021	7	-294.607367
o3022	6	-652.289075
o3023	7	-499.229890
o3024	7	-1168.087274
o3025	7	-491.162429
o3026	7	-323.754169
o3027	7	-416.191786
o3028	6	-463.254213
o302	7	-807.551071
o3030	7	-374.173236
o3031	7	-328.782605
o3032	7	-493.515767
o3033	7	-335.006139
o3034	7	-272.647277
o3035	6	-678.805289
o3036	7	-194.274758
o3037	7	-705.871414
o3038	7	-711.899982
o3039	7	-181.369616
o303	7	-263.191776
o3041	7	-413.079040
o3042	7	-386.165852
o3043	6	-1907.019753
o3044	7	-357.399589
o3045	7	-319.597256
o3046	7	-159.098009
o3047	7	-372.408877
o3048	7	-479.685396
o3049	6	-417.261338
o304	7	-718.356500
o3050	6	-917.932686
o3051	6	-734.352864
o3052	7	-341.121554
o3053	7	-562.367517
o3054	7	-410.225877
o3055	6	-910.003300
o3056	6	-545.264195
o3057	6	-226.174092
o3058	7	-234.938374
o3059	6	-271.602620
o3060	7	-367.798403
o3061	6	-251.945073
o3062	7	-365.811505
o3063	7	-316.891417
o3064	7	-304.850134
o3065	6	-465.737349
o3066	7	-654.810882
o3067	7	-503.309862
o3068	7	-1208.243154
o3069	7	-351.117680
o306	7	-456.849741
o3070	7	-719.579156
o3071	7	-1193.901334
o3072	7	-348.901648
o3073	7	-951.562810
o3074	7	-302.652671
o3075	7	-459.689972
o3076	7	-281.740903
o3077	7	-290.435868
o3078	7	-433.664521
o3079	7	-250.754942
o307	7	-487.758370
o3080	7	-579.199263
o3081	7	-808.033039
o3082	7	-1296.942566
o3083	7	-518.417280
o3084	7	-441.641289
o3085	6	-457.381297
o3086	7	-357.520894
o3087	7	-213.796275
o3088	6	-350.861264
o3089	7	-468.631723
o3090	7	-519.848438
o3091	7	-324.641977
o3093	7	-333.518133
o3094	6	-249.325618
o3095	7	-400.058070
o3096	7	-369.178092
o3097	6	-334.333385
o3098	7	-408.851217
o3099	7	-275.556753
o309	7	-512.557032
o30	6	-1431.143427
o3100	6	-395.295405
o3101	6	-620.343131
o3102	7	-400.079884
o3103	7	-491.132658
o3104	7	-500.757680
o3105	7	-216.512873
o3106	7	-284.867212
o3107	7	-231.924248
o3108	7	-408.173705
o3109	6	-565.527882
o310	7	-352.674609
o3110	7	-241.370608
o3111	6	-740.797697
o3112	6	-664.251930
o3113	7	-507.899103
o3114	7	-310.101204
o3115	7	-565.990433
o3116	7	-256.019938
o3117	7	-239.546736
o3118	7	-306.199496
o3119	7	-400.664755
o311	7	-405.192397
o3120	7	-818.302926
o3121	7	-455.761842
o3122	7	-459.794964
o3124	7	-456.420576
o3125	7	-468.184018
o3126	7	-168.295593
o3127	7	-479.753063
o3128	7	-3675.920947
o3129	7	-540.979480
o312	7	-405.647050
o3130	7	-760.428525
o3131	7	-200.513048
o3132	7	-1180.686820
o3133	7	-304.175468
o3134	7	-391.238383
o3135	6	-776.754271
o3136	7	-451.326132
o3137	7	-177.994027
o3138	7	-107.364545
o3139	7	-349.524922
o313	6	-584.411641
o3140	7	-227.636554
o3141	7	-366.145906
o3142	6	-223.419227
o3144	6	-494.336285
o3146	7	-704.555700
o3147	7	-401.500279
o3148	7	-258.467252
o3149	7	-589.903601
o314	6	-654.755113
o3150	7	-341.015958
o3151	7	-398.684463
o3152	7	-468.117189
o3153	7	-197.917333
o3154	7	-468.851599
o3155	7	-723.604108
o3156	7	-394.966903
o3157	7	-231.120502
o3158	7	-878.669739
o3159	6	-340.623575
o315	6	-554.780925
o3160	7	-1639.553872
o3161	7	-285.332013
o3162	7	-1182.328512
o3163	7	-340.391615
o3164	7	-557.590634
o3165	7	-1651.068361
o3166	7	-402.787601
o3167	7	-284.136944
o3168	7	-990.110802
o3169	7	-451.272949
o316	7	-337.959143
o3170	7	-661.974575
o3171	7	-417.756020
o3172	7	-491.018228
o3173	6	-401.469049
o3174	7	-392.715915
o3175	7	-346.083983
o3176	7	-302.053718
